arrival time(ms),resolution,steps
1472.864117473459,768,35
1710.7585572023372,1024,40
1805.3461737836585,768,45
2358.005887725668,768,40
3295.9155838301526,768,40
3466.0914718465115,768,40
3796.9738513383654,1024,35
4070.32545977117,1024,40
5735.915589674224,512,40
6412.463873982737,512,35
6446.7381948095135,512,35
8349.248634768895,768,40
13081.373704485957,768,50
16238.886728024834,768,40
17416.898103504755,512,45
18334.321595710015,512,40
19723.92405288772,1024,35
20631.22856696537,1024,35
20834.300951368405,1024,40
22397.184909098552,512,40
22864.63943877323,1024,35
23219.99666839595,512,40
26006.721989033038,512,40
26468.173151724655,512,40
28268.693866620113,1024,25
28770.02469831997,1024,35
28975.03924334651,512,40
31241.408257462786,1024,40
31352.1524952388,768,45
32572.513052755417,512,45
32923.38773074497,1024,40
33572.83891924138,1024,50
36181.12832120333,768,40
36909.18352993019,768,35
38366.62200158273,1024,40
40787.0056431187,768,35
42985.07198830673,768,45
43053.31858019343,1024,40
44726.24503636501,512,35
48044.84579810535,1024,30
48311.01415771947,512,35
49389.9770948754,512,40
49994.052208046094,1024,40
50384.59985310404,1024,50
51976.40931365195,512,50
55507.56426773139,1024,25
55897.88439794493,768,50
58183.20194224484,512,40
60802.977984225276,768,50
62401.40786382271,512,45
66269.62833957063,768,40
66944.21333707716,1024,40
68078.92289812234,512,45
68500.56945715338,512,50
69374.12258215196,768,40
69519.08199595132,512,40
69615.2634908887,1024,45
71891.12187459462,1024,40
71997.32623861654,768,40
72613.10970838822,768,40
72791.05963522095,768,40
73987.96072360434,768,35
75573.21372767884,512,45
75785.36953938377,512,45
76885.54390907554,512,40
82434.78063733531,768,35
82513.93474315197,512,40
84230.13594677439,768,50
84310.06780554028,1024,40
84490.74621631371,768,35
85480.08905068453,1024,40
86792.431230353,1024,40
88990.14351727498,1024,40
89591.27734490702,768,45
92983.63647585735,1024,35
94195.80532026092,512,45
95024.95117070536,768,40
98147.49895661867,768,40
99113.6842558566,768,40
99224.07212338665,1024,45
99860.90182802023,512,40
100442.25599231088,1024,45
102967.60141168488,1024,35
106070.28036478657,1024,35
106587.78195337672,1024,40
106621.41810887994,1024,45
107869.8640705137,1024,35
108150.29870147703,512,35
108433.30637625251,768,30
108447.18770766039,1024,40
109394.2453505502,512,40
109653.2236599766,512,45
109732.83770750137,512,45
110109.97059063465,512,45
110532.3117964528,768,40
110801.15763455023,768,40
110979.80048883692,1024,45
112259.14785362782,768,45
115035.95348631633,768,40
115219.77744131892,512,25
117717.04860174701,768,45
118268.83248824472,512,40
120070.32878994863,1024,40
121980.06303088932,512,40
123476.30533396504,1024,40
123921.86728373283,768,30
124019.94456350704,1024,40
126253.83110861664,1024,40
127212.06294231208,512,40
128611.93341838205,512,35
129341.19354052044,1024,40
129952.68333083294,512,40
130423.29773111195,512,50
130915.34053370393,512,45
131173.295265153,1024,40
132734.22340824475,512,40
133085.76051561572,768,45
133151.01485353993,768,40
133510.70061472073,1024,35
136382.33710716685,512,40
137933.8446465137,1024,35
138191.6542773125,1024,35
139427.35356902867,1024,35
140097.58932066942,1024,40
140723.2590877386,768,25
142518.02092383118,768,35
142560.1098520224,768,40
147164.63532001656,512,40
147274.65378406478,768,40
148624.19172619568,768,40
148941.40362053923,512,40
150138.83511293362,512,35
150642.7358297205,1024,40
151211.94328855746,512,25
152700.83078551362,512,50
152991.11864639632,768,35
155513.6904276036,512,40
157305.74864022087,1024,45
157729.23692076813,512,40
160945.89491263893,768,40
160949.88813560328,1024,40
162710.05055014943,768,45
165101.05586302906,768,40
170891.88140543277,1024,35
172332.91844073043,512,35
172558.685268585,768,40
173218.20635661183,1024,50
179043.89688102697,512,35
180368.09150930642,768,40
181116.6836412821,512,40
181385.77349986695,512,45
183322.40481160415,768,40
184153.7389164877,768,45
184494.80533890348,1024,40
185018.6947152361,768,40
185784.21542233395,512,45
186267.80084229054,1024,30
