arrival time(ms),resolution,steps
38.22843618797117,768,35
1051.9517337559428,1024,40
2728.556153051796,768,45
2866.443055379919,768,40
3009.598905851554,768,40
4358.4303881067235,768,40
4492.562835465359,1024,35
4703.737960989104,1024,40
5603.953297086335,512,40
6339.124852903864,512,35
6687.202455660159,512,35
7254.238401672872,768,40
7805.524120297984,768,50
7890.4935795516285,768,40
8551.734725934357,512,45
8776.702102407118,512,40
8915.263418530141,1024,35
9152.267860152486,1024,35
9337.333083919355,1024,40
9849.791207016058,512,40
10076.722472180574,1024,35
10972.548061727537,512,40
12284.369063271884,512,40
14517.479046897659,512,40
14809.108300915164,1024,25
16618.020254514922,1024,35
16854.997554419966,512,40
17071.10650430999,1024,40
17497.10413425047,768,45
17691.46201417972,512,45
17972.493342562833,1024,40
18566.755093940385,1024,50
18922.55563118869,768,40
19163.606243821985,768,35
19782.559886155024,1024,40
19928.81375765697,768,35
21508.510039723944,768,45
22143.05753122019,1024,40
22888.403215830866,512,35
25620.214336405592,1024,30
26839.020997233918,512,35
26977.321124539565,512,40
28472.67004016559,1024,40
28874.163045132547,1024,50
29756.254837282766,512,50
32199.92556354154,1024,25
32664.441635967036,768,50
33786.11372697243,512,40
34518.13587167192,768,50
34662.480206539796,512,45
35503.45397097452,768,40
36552.22359908638,1024,40
36944.822312995486,512,45
37325.979038695004,512,50
39575.47748086728,768,40
40426.99090419959,512,40
40848.21889686421,1024,45
40919.895156642,1024,40
40956.48685220349,768,40
40986.10394435744,768,40
41856.52972673698,768,40
43550.294418864665,768,35
43964.34005050944,512,45
44108.30203793957,512,45
45436.91813284687,512,40
45869.99363079337,768,35
47008.70004971431,512,40
47069.558197541475,768,50
47119.00590207988,1024,40
47826.47507327268,768,35
48053.126658310444,1024,40
48154.8361878721,1024,40
48726.221683993936,1024,40
49137.16666359976,768,45
49736.317000107854,1024,35
49893.27606536532,512,45
51289.79714108081,768,40
52397.59808353837,768,40
52729.70966459794,768,40
53892.70043733677,1024,45
53933.78947840081,512,40
54229.642000621825,1024,45
54366.30000385173,1024,35
54782.118028445555,1024,35
54992.61031439767,1024,40
55120.88408174682,1024,45
55417.08768669482,1024,35
56364.72155543931,512,35
56511.16334331468,768,30
57433.41319673482,1024,40
57494.98049733127,512,40
58079.446229099805,512,45
58932.75853643116,512,45
59686.44454557136,512,45
60394.58858481159,768,40
60680.77257841259,768,40
61220.40165513592,1024,45
62582.83279366477,768,45
63077.77964186996,768,40
63897.851107349044,512,25
65054.170836099715,768,45
65176.766415359736,512,40
65420.480378021435,1024,40
65552.87237425918,512,40
66969.98409789582,1024,40
67643.35636079885,768,30
68730.51722072742,1024,40
68756.49572541456,1024,40
68923.61635002721,512,40
69113.83186259471,512,35
69512.31557385414,1024,40
70063.83898898702,512,40
70811.68726399714,512,50
70958.79414360227,512,45
71077.37288294394,1024,40
71192.27516324628,512,40
72306.12695401769,768,45
73381.80060065698,768,40
74108.55326798413,1024,35
74548.2776702912,512,40
74772.65687124406,1024,35
74971.20303526842,1024,35
75194.46217046563,1024,35
75565.30968277382,1024,40
75973.00696607746,768,25
76316.59135408337,768,35
77994.03009774683,768,40
78693.89003437644,512,40
78723.47434884903,768,40
79026.67490300647,768,40
79522.69335775213,512,40
79842.08997559149,512,35
80867.55923807962,1024,40
81478.52351704105,512,25
82299.80064272767,512,50
82560.26061122204,768,35
83051.31081168019,512,40
83318.37322803753,1024,45
83320.74728770507,512,40
84041.35815394472,768,40
84234.11600122823,1024,40
85961.04863944926,768,45
87146.43632291708,768,40
87914.8730787582,1024,35
88031.59264596686,512,35
89346.32035562921,768,40
89466.24796127976,1024,50
90761.45774854957,512,35
91002.6222877758,768,40
91317.08192610816,512,40
91429.60299836195,512,45
91465.36031035334,768,40
92515.59802616794,768,45
94469.99615962157,1024,40
96110.47115748741,768,40
96361.24153598642,512,45
96443.88602506748,1024,30
98494.41351225988,512,45
99137.57325271232,512,50
99837.41667047466,768,40
100844.89629839164,768,40
101643.59462716032,768,40
102315.00508392154,768,45
102399.90018866395,512,35
102434.30733644952,768,45
102461.18231087433,768,40
102504.56422874688,1024,35
102660.97856828036,512,45
103532.19779298411,512,35
106496.43843972177,1024,45
107548.70569428339,1024,45
107553.29094499919,768,35
108518.79056785625,1024,35
108665.63676220205,768,45
109517.8156951384,768,40
109835.858016846,768,40
109890.55367916057,768,40
110022.51928239828,768,40
110052.28452623161,1024,35
110993.63176559827,1024,35
111590.20023423679,768,40
112223.37914449161,768,40
112425.97441746695,768,40
112774.31826358067,768,35
113205.21522118532,512,45
115595.02429756525,768,50
115758.38285771954,1024,30
116100.56573954716,512,45
116871.73159636965,768,45
117086.26373586658,768,45
117428.98295426174,512,50
118653.10436021442,1024,35
119036.33266380297,512,35
120040.73675183034,512,35
121038.8302628747,1024,45
121283.69616993032,512,35
121579.34668047247,768,40
123610.95891955937,1024,45
123996.67996835157,1024,40
124745.6320728285,1024,45
125539.94882904414,1024,40
125778.31991899827,768,40
128339.0762222016,1024,40
128646.69061275455,512,40
128862.50872456745,1024,45
128937.22119405714,1024,45
129031.54876537186,1024,40
130061.6555118261,768,35
130130.1095382241,512,40
130552.04047584561,768,35
131896.96202342925,512,40
131975.33815510056,768,45
134428.2640357488,512,40
138158.28649934148,768,45
141151.07063919294,512,45
141301.73224880666,768,40
142594.1872691286,768,45
142820.7761547545,1024,40
143178.1434188194,768,30
143183.0942642364,768,30
143420.6206490811,1024,35
144454.40526795527,512,45
144472.17690099843,1024,45
144636.88092484695,768,40
145310.73440779562,512,45
145449.00070932062,512,40
145706.08750787078,1024,40
145870.87318896313,768,35
146120.10102257048,512,40
147493.7949977908,512,40
147499.38538216235,768,35
147576.58122981642,768,45
147931.16209590784,512,40
148481.9535029255,1024,40
148950.90711611157,768,40
149490.55029816052,768,40
149650.5438007863,768,45
151256.67572503726,512,45
151263.18851589205,1024,35
152965.3841774382,768,40
153544.30280092906,1024,40
154009.8951993808,1024,35
154237.46870576777,512,40
154422.8606240938,1024,40
154980.55443715633,1024,40
155143.51379234315,1024,40
155485.02054232734,768,45
155840.5687236778,1024,45
155883.53480600874,1024,45
157829.65316290752,768,25
161212.22723969223,512,45
163032.2189569519,1024,45
163096.4860165864,512,30
165096.71682484818,768,40
167122.9958945743,1024,35
168256.8520895558,1024,35
168907.8383279849,1024,40
169667.507934357,1024,45
170917.22714793077,512,40
171262.12007370495,768,45
171383.4791842501,768,30
172258.039353862,768,50
172841.51276518454,1024,40
174168.74328127073,512,40
174193.24476768365,768,45
174844.10257568245,768,35
175600.58350940025,1024,50
176003.01889182552,768,45
176831.96542582277,512,45
177755.54809800268,768,40
177924.93505177597,768,40
177976.0274460382,768,40
178406.68103767955,768,40
179113.3746198187,768,45
180312.54167748545,1024,45
181189.41492557264,768,40
182105.0072180929,1024,40
182752.83145544882,512,40
183566.3446796507,512,40
187087.24923974488,768,40
187152.71302514363,1024,50
187480.1104915499,1024,40
188324.85609943423,512,35
189934.65814260725,768,45
190686.69248534273,768,35
190761.01613433534,1024,40
191069.92635717857,1024,45
191192.8919870792,512,45
191216.1043422993,1024,40
191863.70152952865,512,40
191909.65583280256,512,45
192366.50420162536,512,35
192541.00336777745,512,40
192627.32509955307,768,40
193019.39325533438,768,35
193052.06736235,768,50
194560.3350751048,768,50
194598.83447727078,768,45
195186.03859099082,512,45
195742.09486113847,1024,25
195816.73299035663,512,40
195972.21497466255,1024,30
196726.40297157978,1024,40
196908.83638676375,512,40
197009.21853663493,1024,35
197272.47024964207,512,45
197649.43195946334,1024,50
199544.12263967446,1024,45
199594.4345644046,1024,40
199648.84790262187,512,40
199874.05693045128,1024,45
200011.08310839286,768,40
201265.5495181762,768,50
201325.65832045718,512,35
201417.32466920424,1024,45
201821.9736580726,1024,40
202215.36048004634,1024,40
203209.65105442447,1024,45
203302.62458817314,512,45
204101.18143470137,1024,45
204119.0663862564,512,40
208002.05987611724,512,40
209699.35480202106,768,30
211009.40450269167,1024,40
211776.88276599318,512,35
212367.07604026998,1024,50
212750.6819134494,512,35
212775.47678516098,512,40
212809.12287744903,768,30
213725.3605722298,512,25
213826.4108060223,768,35
215548.09412766926,768,40
216797.83432151022,768,35
216857.50897017532,768,45
217457.22070236635,768,40
217735.42936643705,512,40
219033.7924586203,512,35
219700.70121365588,1024,40
219983.25796761713,512,40
220380.67988564726,768,40
220673.34410017633,768,45
220889.325276656,512,40
222012.2398684953,1024,45
223549.008585851,768,40
224033.37143811295,512,40
224562.90948403702,1024,30
225059.40050979282,512,35
225697.7688851102,768,40
226032.45217667488,1024,25
227555.81295218767,768,40
229101.70042788022,1024,40
229306.35669707676,1024,45
230495.6503233863,512,40
230566.20412158183,512,35
230637.1971899845,512,40
232496.09907601008,1024,40
232500.80592911012,768,40
233147.61107547674,512,35
233684.55404586214,1024,50
233690.80836870815,768,50
233864.40715125567,512,30
234171.33395693894,1024,30
235054.0759184585,512,40
235826.32125041666,512,40
236015.86592694803,768,45
236623.993589267,768,40
237237.89323744533,512,45
237496.68150039177,768,35
237719.57725786653,512,45
238891.30858305632,1024,45
238952.3915528946,1024,30
243314.79195851673,1024,45
243629.14868699407,768,30
243646.6299028726,768,40
244440.02031237428,1024,45
244524.35315933125,768,40
244530.36891282263,512,40
244588.57088179037,768,45
245368.24369449742,1024,40
246432.66707912114,1024,35
247108.71042613234,1024,45
248400.94516314313,512,40
249103.99709801434,512,30
250010.08724727883,1024,40
250119.3003294264,1024,45
250720.89917776542,1024,40
251566.32025147925,1024,25
251740.26018192555,512,40
251913.31497848433,768,50
252013.78658961435,512,25
253146.65959957262,512,35
253221.5378048977,768,35
253246.67316563785,768,45
254168.1596044276,768,35
256412.19236300423,1024,35
258409.65396931017,1024,35
258920.70445693555,768,35
259554.11326112988,768,40
259867.36455250395,1024,35
260282.8708104936,512,40
260437.91511337843,512,40
262346.4940889508,1024,35
262352.4845628519,768,40
262510.15289104555,512,40
263646.63459515135,1024,40
264274.82180076157,512,45
264515.9961555848,1024,45
265295.8491721951,1024,30
265395.6070190863,768,40
265987.23052196216,512,50
266216.885293971,512,35
267138.05075222935,1024,40
267698.6191627959,768,40
267979.06982612715,1024,40
268442.7612037882,512,45
268531.4479976633,1024,50
268955.76903000596,1024,40
272374.103929582,512,40
272602.2257492536,768,30
273065.53472274914,512,45
274137.16210238804,1024,40
274285.55106780253,512,45
274328.1375177641,1024,40
274677.6303651453,512,40
274685.87209609046,768,40
276478.1589856925,768,40
276632.73879122606,768,25
276988.953010854,768,40
277516.0320336234,1024,40
278083.5123944089,1024,40
278145.0496376589,512,45
278388.4525266872,1024,30
278528.59887920076,1024,40
279242.4449465802,512,45
279320.6826295517,768,40
279757.60802942247,512,40
279942.6827880263,1024,40
280141.7063431647,512,40
280573.8171555258,768,40
280630.76097826,768,35
280635.8508670927,1024,45
280645.6260804201,768,40
282353.42878025124,1024,40
282585.5748283933,1024,40
283356.79358045367,768,30
283436.6424253066,512,45
284357.63654152123,768,30
284620.45511401375,512,30
284884.34157079266,768,40
284991.82311207184,1024,40
285150.8550513496,1024,35
285190.61015766417,512,35
285223.01529905666,1024,30
285414.2856076304,768,40
287979.9730387864,768,45
288186.40404276544,512,35
288713.0041486161,512,45
289202.09672016144,512,45
290282.03076742234,512,40
290325.90980501886,768,40
291084.712753339,768,40
292196.88840495463,1024,35
292260.45288295485,512,40
292320.65018799447,768,35
292908.03969633544,768,40
294618.74614652764,1024,45
296196.9871335046,1024,45
296398.7780216401,512,40
298352.5709566901,1024,40
298913.5259638857,512,40
299614.2094440473,1024,40
299622.0665688222,768,40
300010.5271919214,512,35
301176.1349802617,768,40
301672.4533651497,1024,45
301707.9323899281,512,45
303797.6514721291,768,40
304176.119515844,1024,45
304402.942204171,768,30
304660.4720987536,768,40
304998.85494549887,512,40
305164.439732695,512,35
305291.023742212,512,35
305291.93441475707,512,45
305822.1778533236,768,40
306177.4327369953,512,45
306335.4771192264,512,40
306518.35876589734,768,50
307005.38063970854,1024,45
307105.84462139965,512,40
307689.54192580294,512,40
