arrival time(ms),resolution,steps
1916.7204588368118,768,35
2390.0587300834363,1024,40
3389.0998724958786,768,45
5681.202247839334,768,40
6353.27020523101,768,40
7816.632816756327,768,40
8765.681845041936,1024,35
9370.565481788572,1024,40
15433.30264896005,512,40
16969.386002483116,512,35
18642.878303393652,512,35
20457.493874640713,768,40
21352.390991896948,768,50
22621.447545462182,768,40
23774.049535813418,512,45
23921.50770117497,512,40
25062.514564229277,1024,35
26636.29117443021,1024,35
29415.901824560988,1024,40
31766.91106778984,512,40
33195.40965506859,1024,35
36906.75206741847,512,40
37330.40301382649,512,40
48137.6805737825,512,40
49524.39457861693,1024,25
49600.714184678596,1024,35
50808.57155095966,512,40
52320.026273357085,1024,40
53873.42887815952,768,45
54470.32601578154,512,45
57470.383825638084,1024,40
57619.185003064245,1024,50
57824.46654647264,768,40
58017.238106767094,768,35
58533.69698285829,1024,40
58622.67472326405,768,35
62171.01304723548,768,45
63562.790949774,1024,40
67271.67635515107,512,35
75162.47250211124,1024,30
76846.41605595051,512,35
84902.38946128896,512,40
85776.69084157901,1024,40
86923.33382981192,1024,50
89427.94218566676,512,50
89889.79908375147,1024,25
90141.20943123923,768,50
94079.34807133282,512,40
95097.60713089461,768,50
100219.31000462944,512,45
102389.32901876341,768,40
106610.5573482325,1024,40
107933.5006703656,512,45
109818.09942382907,512,50
114612.20473357999,768,40
117228.97372781228,512,40
117427.05139165052,1024,45
119554.95526898427,1024,40
120553.6498372354,768,40
123937.23359618724,768,40
129629.2185503786,768,40
136671.90623335956,768,35
141035.25304427376,512,45
145013.3196964025,512,45
146075.25383402017,512,40
147099.11475812137,768,35
152891.44136312327,512,40
154623.10043702964,768,50
156204.80323576054,1024,40
156694.24107174395,768,35
157827.4509530143,1024,40
163061.4754749111,1024,40
163661.0782977974,1024,40
167924.7953372509,768,45
174803.1342182484,1024,35
176596.10208293644,512,45
176607.9338822427,768,40
178319.32483628497,768,40
188216.56740658762,768,40
191380.90408907627,1024,45
192818.79541473032,512,40
195776.61204828395,1024,45
200263.32076167394,1024,35
204850.99911644537,1024,35
206971.5661251633,1024,40
207668.22800174894,1024,45
212214.27915645365,1024,35
219296.0664408801,512,35
220867.5277973244,768,30
220967.78923437325,1024,40
222550.2348334017,512,40
223144.57035770046,512,45
226610.0899429013,512,45
228627.8463375069,512,45
233643.44387553592,768,40
233966.20911112358,768,40
240959.95284342434,1024,45
242049.1694613297,768,45
243359.49941826376,768,40
243637.34169042765,512,25
244880.72220725333,768,45
250677.13668989632,512,40
254877.79193024285,1024,40
255655.82051806376,512,40
257854.19253207959,1024,40
262545.23999559344,768,30
263421.3008986388,1024,40
265334.27614569635,1024,40
268630.1238316536,512,40
269385.2682452009,512,35
271961.92093664064,1024,40
272474.9144809754,512,40
274013.49070283945,512,50
275760.14390378183,512,45
283396.1024620605,1024,40
288874.9529721009,512,40
296419.7439149569,768,45
296972.17950029514,768,40
298353.742098955,1024,35
300894.159621259,512,40
303213.0565715176,1024,35
303648.0884355772,1024,35
307115.763764617,1024,35
308085.0786723692,1024,40
308372.4822729382,768,25
311012.79752622644,768,35
315221.0418151871,768,40
316515.00302706606,512,40
321791.2396305823,768,40
323295.9870115255,768,40
323993.2852105047,512,40
324122.8461025734,512,35
324388.14200253086,1024,40
326997.4446913254,512,25
328286.4300435187,512,50
334076.2363550141,768,35
