arrival time(ms),resolution,steps
208.25640915460457,768,35
565.980846740105,1024,40
610.6859022035405,768,45
689.8430410699425,768,40
763.273318725826,768,40
808.6506165487585,768,40
811.3546731737828,1024,35
875.4871971505482,1024,40
938.8352218149797,512,40
1063.5624971938007,512,35
1155.0479239295782,512,35
1167.3900199033321,768,40
1384.8625541320262,768,50
1460.7510913403933,768,40
1791.3399474024861,512,45
1800.2667212877245,512,40
1909.3326800693335,1024,35
1947.98464544897,1024,35
2235.7135337745854,1024,40
2294.983257697236,512,40
2307.9824852285215,1024,35
2427.8535159131457,512,40
2479.1938777327514,512,40
2597.91058074967,512,40
3069.696604844875,1024,25
4103.8490395902945,1024,35
4118.133105106016,512,40
4168.269554621091,1024,40
4266.944802733759,768,45
4286.7450537209625,512,45
4341.542946978066,1024,40
4533.398157537373,1024,50
4852.19754403594,768,40
4964.277125011696,768,35
5046.247930949431,1024,40
5145.722889295162,768,35
5182.159562567189,768,45
5296.980684159814,1024,40
5445.972158769003,512,35
5505.797955132663,1024,30
5630.795693213661,512,35
5802.9500241785945,512,40
5903.620106643355,1024,40
6237.803380986823,1024,50
6340.889003135866,512,50
6383.935171369797,1024,25
6975.37326044999,768,50
6976.332688575018,512,40
7000.661170553265,768,50
7104.704491448678,512,45
7120.374527681057,768,40
7251.294459238162,1024,40
7284.481686570297,512,45
7375.810328249851,512,50
7397.650253357388,768,40
7428.593060437522,512,40
7662.302646731815,1024,45
7674.7897026271585,1024,40
7754.724337164625,768,40
7877.723931492012,768,40
7984.306965015084,768,40
8185.949719974106,768,35
8438.612001127687,512,45
8569.210789865901,512,45
8880.017451667527,512,40
9205.300012721666,768,35
9232.81621071523,512,40
9629.867916994364,768,50
10348.318650140636,1024,40
10489.683177183095,768,35
10569.026923952815,1024,40
10606.78895526234,1024,40
10840.128932797634,1024,40
11004.930992859094,768,45
11007.20372526168,1024,35
11013.790455432809,512,45
11069.25946912899,768,40
11290.393001236238,768,40
11309.008458836872,768,40
11408.97543375839,1024,45
11409.41375936118,512,40
11535.896620910244,1024,45
11689.192781016609,1024,35
11689.596428968915,1024,35
11751.515872613645,1024,40
12075.07995822395,1024,45
12255.919060673068,1024,35
12386.163305470025,512,35
12504.568616086384,768,30
12572.7772184152,1024,40
12710.762270246008,512,40
12717.578426162332,512,45
12852.940855948227,512,45
12931.329148888515,512,45
13093.102822011724,768,40
13400.716244169571,768,40
13494.027057391577,1024,45
13608.93799445611,768,45
13659.43358478389,768,40
13689.139176329518,512,25
13870.486461531847,768,45
14102.502074980659,512,40
14229.706491370569,1024,40
14354.813914221526,512,40
14627.900087551552,1024,40
14901.202877717044,768,30
14980.731401814923,1024,40
15370.10614908704,1024,40
15395.08165243889,512,40
15403.435728701714,512,35
15847.39681866171,1024,40
15915.06932518787,512,40
16325.27618527748,512,50
16722.95157284196,512,45
16780.776853364918,1024,40
16982.70482447872,512,40
17096.181848114647,768,45
17102.647981732025,768,40
17294.428293792847,1024,35
17518.945850133456,512,40
18300.253192495235,1024,35
18670.816056581276,1024,35
19242.455688755024,1024,35
19296.21902250337,1024,40
19756.952582939582,768,25
19785.767187929883,768,35
19794.255312693247,768,40
19929.039067746868,512,40
20033.663844421688,768,40
20221.14620608699,768,40
20435.03549039575,512,40
20585.438879864836,512,35
20873.540426970838,1024,40
21116.20179935921,512,25
21145.77940407276,512,50
21469.859399629077,768,35
21586.921193365382,512,40
21731.853317746576,1024,45
22161.069279016378,512,40
22329.502301460037,768,40
22439.032567271573,1024,40
22492.596916938222,768,45
22606.571580783413,768,40
22774.768340370403,1024,35
22906.577033040725,512,35
23214.778161593385,768,40
23600.93384606608,1024,50
23677.175938175704,512,35
24078.869300231596,768,40
24376.968639512394,512,40
24380.687741247457,512,45
24647.875403293274,768,40
24819.975070915123,768,45
25066.413004707767,1024,40
25086.854921316666,768,40
25412.573499343456,512,45
25762.058096237815,1024,30
25804.096576075484,512,45
26021.148254677224,512,50
26664.938518921874,768,40
26706.80267100954,768,40
26810.02103594841,768,40
27066.89118993579,768,45
27187.624476893863,512,35
27750.744147819925,768,45
27766.908559377032,768,40
27902.13868951048,1024,35
28082.072981236037,512,45
28190.278035193634,512,35
28372.375112685815,1024,45
28492.59702429913,1024,45
28741.81700852401,768,35
29460.911509890215,1024,35
29653.848520425898,768,45
29726.173706660826,768,40
30200.055276432522,768,40
30301.979456392928,768,40
30622.76928724485,768,40
30757.68961821229,1024,35
30839.83286606445,1024,35
30926.635396339334,768,40
31134.370567193644,768,40
31156.694274610763,768,40
31254.781328749094,768,35
31256.058211126903,512,45
31619.422681579465,768,50
31639.951290971385,1024,30
31994.92283380436,512,45
32040.870265064263,768,45
32542.58887117823,768,45
32627.566079278302,512,50
32706.363480019198,1024,35
33210.25052479166,512,35
33411.65913038274,512,35
33449.41207608061,1024,45
33949.62409467572,512,35
34130.713905713106,768,40
34247.38951825691,1024,45
34963.6377710117,1024,40
35000.62572566336,1024,45
35020.13465830725,1024,40
35384.04365820094,768,40
35661.78856827458,1024,40
36144.977492312064,512,40
36245.433506200876,1024,45
36724.291128286706,1024,45
36840.88960446262,1024,40
36911.77581204945,768,35
37018.43315378822,512,40
37131.605643916504,768,35
37440.73424632468,512,40
37671.05287573453,768,45
37776.86760387595,512,40
37805.23445368751,768,45
37807.7182150288,512,45
38879.160935588094,768,40
38920.80227518639,768,45
39197.667668952985,1024,40
39517.36315540824,768,30
39606.73163835908,768,30
39608.37946317267,1024,35
40396.09564524546,512,45
40818.71758292238,1024,45
40889.481057184574,768,40
40974.969450901706,512,45
41455.082208763844,512,40
41466.73560883117,1024,40
42050.91580164537,768,35
42227.163448216495,512,40
42474.08386507106,512,40
42723.114679080696,768,35
43147.72704713942,768,45
43208.71061547545,512,40
43228.54434570463,1024,40
43406.33738635752,768,40
43430.32471944802,768,40
43643.13683695639,768,45
43653.83183176942,512,45
43789.097629685144,1024,35
44108.63359379006,768,40
44242.18866042007,1024,40
44308.660478069105,1024,35
44823.64108499691,512,40
45081.76922229933,1024,40
45388.38736932718,1024,40
45420.37422298189,1024,40
45789.71277775898,768,45
45814.169345820104,1024,45
45911.96458236345,1024,45
45984.201494798304,768,25
45993.32598617074,512,45
46419.205176520154,1024,45
46578.2772771044,512,30
46640.26677270645,768,40
46750.28060283707,1024,35
46803.0949374817,1024,35
46894.5276051717,1024,40
46912.245040148046,1024,45
46985.798444624685,512,40
47257.5315971315,768,45
47324.366035378545,768,30
47346.28626910662,768,50
47349.63846294557,1024,40
47538.06356712946,512,40
47601.487529196194,768,45
47708.218667325316,768,35
47977.291299522694,1024,50
48674.857327878555,768,45
50120.06277713128,512,45
50463.67403072316,768,40
50617.33178778476,768,40
50625.50932900891,768,40
50668.03573510003,768,40
50754.93148955582,768,45
51711.68503675311,1024,45
51718.960704555066,768,40
51738.346977978304,1024,40
51831.867887562206,512,40
52025.555771352076,512,40
52248.194606473146,768,40
52310.665977307355,1024,50
52663.22628140624,1024,40
52927.400716266835,512,35
52977.66351768623,768,45
53041.22324791891,768,35
53586.7616715038,1024,40
53587.35880689855,1024,45
53625.84953970073,512,45
53739.9091873075,1024,40
53855.3054735966,512,40
53903.67282882388,512,45
53909.03478242734,512,35
53915.56663380559,512,40
54439.82949199388,768,40
54686.64701523501,768,35
54870.30845550818,768,50
55122.229001918015,768,50
55290.686429394926,768,45
55319.17472156696,512,45
55756.56534905936,1024,25
56064.729933439485,512,40
56171.327308091815,1024,30
56538.01609117573,1024,40
56912.780548995215,512,40
57154.94487992766,1024,35
57257.27410620543,512,45
57274.4857391963,1024,50
57292.48717011436,1024,45
57644.03107762357,1024,40
57967.08574528805,512,40
58054.376998778156,1024,45
58108.595777090326,768,40
58110.46886222096,768,50
58261.90402978304,512,35
58435.71434462577,1024,45
58540.4631101495,1024,40
58589.95175364989,1024,40
58781.10059666672,1024,45
58831.9186242561,512,45
59065.396650528215,1024,45
59261.20071696771,512,40
59851.24066664476,512,40
59901.368605695774,768,30
60362.01053469009,1024,40
60386.11844224208,512,35
60809.54605933322,1024,50
60828.91826653575,512,35
60875.43666846162,512,40
61058.20707512777,768,30
61139.303169872925,512,25
61616.34399852877,768,35
61645.13648491885,768,40
61658.72368983626,768,35
61702.68384429617,768,45
61766.02348514179,768,40
61822.58175491799,512,40
61861.92209966305,512,35
62477.26733602078,1024,40
62681.95398333848,512,40
62719.30298840384,768,40
63123.970906721865,768,45
63449.91525096124,512,40
63552.089068001325,1024,45
63607.88580464564,768,40
63746.2458726098,512,40
63766.538717136624,1024,30
63993.56122707516,512,35
64367.34493991109,768,40
64526.51861910908,1024,25
64556.80878589077,768,40
64639.99773192573,1024,40
64722.59027515633,1024,45
