arrival time(ms),resolution,steps
59.20717129729332,768,35
2169.3737954888375,1024,40
2901.9823480680543,768,45
3290.0920495761065,768,40
3668.1897364365254,768,40
4086.185529520673,768,40
5063.302189282151,1024,35
5096.6426528315515,1024,40
5453.666328998416,512,40
5593.264764178834,512,35
5735.803600391268,512,35
5906.537213682916,768,40
6818.259703574145,768,50
7228.66611109691,768,40
7448.536916195359,512,45
7814.107939566067,512,40
8049.837030494158,1024,35
8231.278551396907,1024,35
8350.342855829802,1024,40
8749.76864313966,512,40
8799.282371478728,1024,35
9253.373769011312,512,40
9756.597696254908,512,40
10050.492007128152,512,40
11008.67862311179,1024,25
11037.648037647046,1024,35
11094.604034520426,512,40
11218.599254005589,1024,40
11225.100403834407,768,45
12156.448042067968,512,45
12202.531522812971,1024,40
12287.313296109873,1024,50
12795.329445154344,768,40
12934.748239783614,768,35
13704.061571883123,1024,40
14087.255898597856,768,35
14103.204587623073,768,45
14180.766043163696,1024,40
14446.509029282322,512,35
14482.101097892655,1024,30
14962.86764251684,512,35
15016.22661989678,512,40
15989.74624345083,1024,40
16209.91826744132,1024,50
16784.675438591446,512,50
16884.38946780424,1024,25
17300.977604068365,768,50
17424.412183655288,512,40
17641.256918178446,768,50
18943.930674890053,512,45
19292.035947047596,768,40
19486.28105356222,1024,40
19717.269950085538,512,45
19946.465292732006,512,50
19963.68245621653,768,40
20625.73834422329,512,40
21428.085038393274,1024,45
22006.56081548697,1024,40
22036.543808077833,768,40
22369.8606542691,768,40
22663.39666452678,768,40
22743.096827768855,768,35
22976.46551140016,512,45
23551.929170314164,512,45
23685.573950152633,512,40
24394.16169993334,768,35
24642.214090089565,512,40
24646.039760634387,768,50
24913.84511037377,1024,40
25083.391230431727,768,35
25465.581629596774,1024,40
25796.661885869296,1024,40
25834.16557075916,1024,40
26038.395222964136,768,45
26114.00823480281,1024,35
26195.661298886273,512,45
26295.37260353448,768,40
26729.47714307853,768,40
27262.401626763873,768,40
27309.811764841703,1024,45
27355.79606376495,512,40
27858.515608998237,1024,45
28859.168582819533,1024,35
29461.290988733515,1024,35
29688.710820204087,1024,40
30005.827158593114,1024,45
30086.18460006959,1024,35
30240.90032762696,512,35
30261.951635971105,768,30
30453.376141818462,1024,40
30879.266152360535,512,40
31619.153404241348,512,45
31654.884130396036,512,45
31772.357358253656,512,45
31889.92183655095,768,40
31972.58644743846,768,40
32808.51535413436,1024,45
32864.094210492294,768,45
32988.01043468169,768,40
33466.305908436785,512,25
33612.38027353316,768,45
33847.39495632114,512,40
34084.173217831965,1024,40
34157.48965563444,512,40
35002.8279048928,1024,40
35023.28357250307,768,30
35027.755749240205,1024,40
35494.101083096044,1024,40
35512.074928327565,512,40
35901.171088508214,512,35
36123.44908185267,1024,40
36290.59201780752,512,40
36523.99686364369,512,50
36631.6185650214,512,45
37385.69662291324,1024,40
37832.26672624987,512,40
38075.91176078535,768,45
38094.005653220054,768,40
38278.16564458891,1024,35
38493.66098729043,512,40
38703.38384819638,1024,35
38797.2945258936,1024,35
38801.5953559272,1024,35
39091.694757900295,1024,40
39141.99969592851,768,25
39382.71679550074,768,35
39402.92491769617,768,40
39421.565570269224,512,40
39477.64127838662,768,40
39538.28371118825,768,40
39601.88540368982,512,40
40020.33571543899,512,35
40096.01790675797,1024,40
40700.80746573748,512,25
40858.16329657137,512,50
41234.744710206425,768,35
41345.68524205911,512,40
42015.48142630137,1024,45
42324.36576476862,512,40
42505.71009448563,768,40
42738.36162416832,1024,40
42850.742281760526,768,45
43021.730584021105,768,40
43030.615382501055,1024,35
43221.03167019443,512,35
43321.257490690354,768,40
43583.54947683221,1024,50
43864.52693117577,512,35
43924.00008377588,768,40
44531.6905268272,512,40
44842.68546903799,512,45
44887.459310149854,768,40
45334.38849523332,768,45
45929.26738784429,1024,40
46267.50574578219,768,40
46607.77136860507,512,45
46750.60024544852,1024,30
47151.392758592854,512,45
47397.04503300204,512,50
47459.54493651889,768,40
47525.921778572025,768,40
47677.90876925629,768,40
47793.86603869343,768,45
48116.84659000331,512,35
48160.561502314,768,45
48177.653437598754,768,40
48191.398435195966,1024,35
48733.53521762595,512,45
48734.617151228595,512,35
49428.29165182433,1024,45
49463.66986418574,1024,45
49488.60763921276,768,35
49695.979292384036,1024,35
49866.282434181696,768,45
50029.821722970075,768,40
50292.12053894094,768,40
50372.56972482549,768,40
50850.39487905391,768,40
50876.13108087775,1024,35
51159.00634209101,1024,35
51645.33502192936,768,40
51676.225556268575,768,40
51977.57120226867,768,40
52551.941666344734,768,35
52820.44267740271,512,45
53001.49197571398,768,50
53627.436363332585,1024,30
53833.59462566449,512,45
53863.56560293656,768,45
54168.510493044385,768,45
54190.60880347809,512,50
54400.6140208333,1024,35
54709.06274834399,512,35
55794.48402768737,512,35
55980.01066749042,1024,45
56373.17110454725,512,35
56445.50044808863,768,40
56564.135178460456,1024,45
56801.25594784129,1024,40
57031.11951027412,1024,45
57245.884320261495,1024,40
57320.04411612335,768,40
57492.2387307975,1024,40
57512.72335424769,512,40
57512.93966765103,1024,45
57546.17942787468,1024,45
57609.317914264124,1024,40
57632.28493696882,768,35
57934.08923623921,512,40
58079.1303303719,768,35
58222.60630177128,512,40
58687.15833446095,768,45
58721.228396803206,512,40
58940.71318299448,768,45
58959.127404940926,512,45
59993.49647900827,768,40
60029.966291388875,768,45
60202.26759262536,1024,40
60535.97204486728,768,30
61039.23550208112,768,30
61159.43994064649,1024,35
61216.26800913252,512,45
61294.576852727216,1024,45
61300.561794993395,768,40
61552.71709494479,512,45
62203.72813768552,512,40
62297.801027652014,1024,40
62401.90943554204,768,35
63260.28003814909,512,40
63289.08258990992,512,40
63394.92402161072,768,35
63753.39460254196,768,45
63754.78445193054,512,40
63944.33622865533,1024,40
64418.64221397921,768,40
66217.92657229395,768,40
66283.51021479187,768,45
66416.60251379556,512,45
66613.67536255342,1024,35
67137.76602941974,768,40
67399.66924014791,1024,40
68186.54254660202,1024,35
68248.6873535593,512,40
68270.2042070429,1024,40
68479.97368326485,1024,40
68576.5760264513,1024,40
69473.01099909161,768,45
69495.44908708778,1024,45
69572.34170431634,1024,45
69637.5276717774,768,25
69797.05257144198,512,45
69946.8134380551,1024,45
70178.1414899639,512,30
70264.17409933028,768,40
70648.33702136346,1024,35
71163.28776242855,1024,35
71251.63903609531,1024,40
71568.8879921995,1024,45
71690.14218042654,512,40
71852.0694986264,768,45
72292.50908304255,768,30
72804.64885786676,768,50
72844.18926492942,1024,40
73303.51856782893,512,40
74026.98530541008,768,45
74165.42893133586,768,35
74185.60308652153,1024,50
74464.49961058925,768,45
75164.6287999325,512,45
75353.5972915777,768,40
75390.28206147368,768,40
75431.68830078501,768,40
75442.27980716211,768,40
76204.8895622574,768,45
76311.37221699524,1024,45
76453.75224350787,768,40
76560.71831405924,1024,40
77421.49321382203,512,40
77795.84381813633,512,40
77903.26446997793,768,40
78528.66256520494,1024,50
78577.6845244305,1024,40
78725.8588582876,512,35
78746.47148422938,768,45
78818.11234219727,768,35
78866.73754095983,1024,40
79239.86426998138,1024,45
79309.56716871577,512,45
79875.40895782519,1024,40
80008.67945152252,512,40
80709.1208768733,512,45
80821.32891775056,512,35
80857.63736549047,512,40
81053.4893632575,768,40
81350.69851029488,768,35
81570.26307897463,768,50
81976.43842699188,768,50
82077.35319498663,768,45
82419.91197297312,512,45
82426.72344173382,1024,25
82600.67257849433,512,40
82632.11504598567,1024,30
82779.5746415189,1024,40
82809.41428861547,512,40
83788.33977744765,1024,35
84019.7154393828,512,45
84251.87159842378,1024,50
84282.70086859647,1024,45
84328.8505609297,1024,40
84713.73153591373,512,40
84749.86483108424,1024,45
84886.66550657696,768,40
84897.99134680022,768,50
84949.7677148405,512,35
85137.82578876101,1024,45
85392.21654031746,1024,40
85433.36033353963,1024,40
85441.13676849383,1024,45
85555.0027115589,512,45
85582.02998330173,1024,45
85713.98840187762,512,40
85848.23516864328,512,40
86011.63859103591,768,30
86082.1589017563,1024,40
86164.23279207079,512,35
86415.1481834312,1024,50
87567.17188558835,512,35
87847.12923137555,512,40
87963.17683778457,768,30
89180.70814322568,512,25
89347.33824294969,768,35
90003.20392400019,768,40
90310.28635904405,768,35
90400.87906942652,768,45
90842.61217002588,768,40
90979.87245091944,512,40
91161.65394341116,512,35
91198.30813967156,1024,40
91307.53303088273,512,40
91411.38633447644,768,40
91450.61758493385,768,45
91527.63233350635,512,40
91726.58874946473,1024,45
91999.14637109156,768,40
92158.57944902137,512,40
92169.29434073661,1024,30
92463.04970335748,512,35
92709.08656078902,768,40
92711.71648588747,1024,25
92754.78860016075,768,40
92771.39440418803,1024,40
92950.74615618751,1024,45
94067.68285781705,512,40
94238.4489388325,512,35
94604.92333044262,512,40
94670.80044947912,1024,40
95204.15090162554,768,40
95554.65537428507,512,35
95657.69051382384,1024,50
95846.90342608614,768,50
95912.06443436735,512,30
96075.32069897788,1024,30
96454.04074371305,512,40
97257.95032256462,512,40
97594.41457402722,768,45
97755.06821041545,768,40
97932.22127068981,512,45
97932.96109440658,768,35
98361.78588896459,512,45
98681.06040177016,1024,45
98741.9234627579,1024,30
98889.44189705056,1024,45
98919.22658611592,768,30
98942.51129212629,768,40
99050.66594077321,1024,45
99376.4994006808,768,40
99505.9683563815,512,40
99586.73706164134,768,45
99760.81962702886,1024,40
99907.27804586048,1024,35
