arrival time(ms),resolution,steps
44550.47352187119,768,35
49047.00465413958,1024,40
50730.67373738841,768,45
62077.724347732474,768,40
66051.51963779941,768,40
71940.40369387451,768,40
72581.00520149985,1024,35
77607.36995464089,1024,40
81676.55368876828,512,40
92594.46225269686,512,35
95351.03327199888,512,35
112688.77731327018,768,40
138986.17839066221,768,50
147015.97109330542,768,40
149093.43210762442,512,45
158640.0652463473,512,40
165971.15879288327,1024,35
173193.01267893374,1024,35
178283.4727414612,1024,40
180684.19540857937,512,40
182935.3460806137,1024,35
188190.25988139425,512,40
209233.13629274297,512,40
228960.46071476644,512,40
229288.94122351275,1024,25
237773.60962515243,1024,35
239688.1099773858,512,40
242509.48969147314,1024,40
259240.2847158235,768,45
275402.81853645726,512,45
279434.1412838739,1024,40
282634.97808293364,1024,50
291156.7393337878,768,40
295677.26759622287,768,35
312695.6275411503,1024,40
313133.8711192453,768,35
338750.37361419864,768,45
340933.1965687217,1024,40
345164.5414899728,512,35
348427.970548433,1024,30
360887.6263670225,512,35
368611.29548654996,512,40
369418.86707627145,1024,40
374607.58002695115,1024,50
375287.5270843217,512,50
377022.80165863305,1024,25
385861.4749218527,768,50
399648.26657601504,512,40
410386.3265749341,768,50
413901.44718033535,512,45
453918.6650276308,768,40
459406.3292051621,1024,40
462909.05226451496,512,45
483024.9661565187,512,50
485950.8430700099,768,40
502809.4294318984,512,40
526615.8233483864,1024,45
530626.2748979338,1024,40
543079.362383218,768,40
551743.710450289,768,40
556454.4562360495,768,40
568244.4866035716,768,35
569464.5592234315,512,45
575453.8294897669,512,45
577553.146430804,512,40
591316.1719446064,768,35
596362.8299602297,512,40
597353.6770506819,768,50
612453.9233330984,1024,40
616508.4466345848,768,35
618096.8096807555,1024,40
619641.8734521635,1024,40
620614.6954297306,1024,40
621593.6996567821,768,45
625496.627430048,1024,35
655461.585673684,512,45
687995.9925665322,768,40
702660.5739789872,768,40
702951.8897891724,768,40
706461.2237620144,1024,45
710070.8358929007,512,40
713980.1786584146,1024,45
740797.3642595971,1024,35
743635.7167731923,1024,35
760898.9456908581,1024,40
764296.3047316753,1024,45
772864.7974267964,1024,35
840438.6704190411,512,35
851179.9641297974,768,30
854503.4237339945,1024,40
873115.172748425,512,40
880804.3433413105,512,45
882844.5025171123,512,45
893294.3484605826,512,45
911651.9709514038,768,40
917472.2774624377,768,40
919385.1805649776,1024,45
929499.5708524511,768,45
933583.3588899866,768,40
955446.9151551538,512,25
957776.2476571688,768,45
961690.3314415301,512,40
962281.6568339606,1024,40
979567.8944477356,512,40
982565.7655056136,1024,40
995379.9495330157,768,30
996489.2265060034,1024,40
996723.8335456932,1024,40
1045352.0945692742,512,40
1047060.492440999,512,35
1067873.511947777,1024,40
1079399.4561009007,512,40
1098889.9967217778,512,50
1100669.2541930191,512,45
1106482.9047012352,1024,40
1134119.7405965393,512,40
1145384.3957839545,768,45
1155690.857529778,768,40
1164192.0350075061,1024,35
1182347.7111815796,512,40
1183656.1042481652,1024,35
1187636.8792023654,1024,35
1214851.043953695,1024,35
1221809.7303174504,1024,40
1235234.9692013883,768,25
1241623.0893298597,768,35
1242068.6020869124,768,40
1252206.6370692083,512,40
1263791.4415873254,768,40
1290869.0181846605,768,40
1310160.3980334913,512,40
1316621.7938107543,512,35
1318671.7715462854,1024,40
1327860.717639024,512,25
1329041.2296833647,512,50
1329945.7421289166,768,35
1336292.4871582596,512,40
1336356.802603209,1024,45
1336534.9020497017,512,40
1337469.7795798806,768,40
1342863.726996851,1024,40
1348143.2681834572,768,45
1351672.1549826881,768,40
1353058.7574942384,1024,35
1374318.9331840335,512,35
1378542.1436406537,768,40
1402737.4530748334,1024,50
1409837.917117624,512,35
1410427.3964416618,768,40
1420201.5028604108,512,40
1442675.5022848025,512,45
1444094.8759234136,768,40
1445089.4011125586,768,45
1465304.0272561146,1024,40
1470619.393057272,768,40
1479200.2423671337,512,45
1527254.6236571644,1024,30
1547201.190950054,512,45
1570257.1746465531,512,50
1572394.1209745812,768,40
1608374.0057723823,768,40
1608878.5978675126,768,40
1625105.8414743538,768,45
1643855.1016977818,512,35
1643868.8633926702,768,45
1649385.3222489045,768,40
1654886.4656258468,1024,35
