arrival time(ms),resolution,steps
311.34244811948344,768,35
1412.8877139120805,1024,40
2736.2754624749286,768,45
2805.7950569046284,768,40
2835.871102392888,768,40
4254.682555069876,768,40
4508.349996842217,1024,35
5123.285790393119,1024,40
6377.212364121105,512,40
6738.485879966181,512,35
6957.153022878228,512,35
7531.300086301278,768,40
7591.0690851963245,768,50
8684.128261058975,768,40
9677.754660625178,512,45
9818.628660966187,512,40
10140.981350470112,1024,35
10154.841195841098,1024,35
10222.693339453068,1024,40
10481.751274055434,512,40
10949.62959563149,1024,35
12241.471843116575,512,40
12658.664869908118,512,40
14363.050597423704,512,40
14644.537555207622,1024,25
15018.567332760642,1024,35
15814.97310933449,512,40
16502.055956560253,1024,40
16687.575101006532,768,45
18728.846009828267,512,45
18892.382597760632,1024,40
20190.46228874205,1024,50
20345.56919647829,768,40
20802.36180718714,768,35
20859.274190143147,1024,40
20982.62451126992,768,35
21579.184255963843,768,45
21969.89474763459,1024,40
22555.77810956869,512,35
22630.728117383987,1024,30
24007.643036031794,512,35
25184.098638131523,512,40
25676.623402691857,1024,40
25766.623581375337,1024,50
27466.87131057305,512,50
28017.195913348063,1024,25
28253.57165248655,768,50
29361.85850665748,512,40
32319.50929436418,768,50
33059.960937115764,512,45
33817.76911559769,768,40
33867.4082041727,1024,40
34200.1930558374,512,45
34570.603532306755,512,50
36612.73932623213,768,40
37014.810195786704,512,40
37082.50728520936,1024,45
37650.26507118652,1024,40
38392.09801681359,768,40
39153.71642944561,768,40
40031.48058981634,768,40
40534.65512132606,768,35
41204.0022797977,512,45
41969.76063799773,512,45
42982.78004421733,512,40
44158.12612801561,768,35
44273.2968871911,512,40
45477.532784424424,768,50
45578.95930727385,1024,40
47199.82594269578,768,35
47258.96233873686,1024,40
47515.57359517766,1024,40
47810.252065007946,1024,40
48003.336209141504,768,45
48606.810622777906,1024,35
48638.410729913085,512,45
50326.35326673702,768,40
52539.51412916667,768,40
55292.78705175695,768,40
56227.557442790334,1024,45
56755.061429674686,512,40
56992.35264114816,1024,45
58355.37701583077,1024,35
60529.928082514154,1024,35
60807.46742610145,1024,40
62770.35292011587,1024,45
63474.63221449579,1024,35
63750.70621424354,512,35
63909.842320073316,768,30
65034.1950580667,1024,40
66327.37710540554,512,40
69822.7838220164,512,45
69847.16994129753,512,45
69944.96060175131,512,45
70647.03182056549,768,40
71748.81766459931,768,40
72277.44889362495,1024,45
72496.84917914105,768,45
73409.94657846101,768,40
74197.42075700668,512,25
75476.62931355237,768,45
75835.5708596623,512,40
76709.06990747593,1024,40
77507.87042243512,512,40
78031.60459045281,1024,40
79045.88785283237,768,30
80131.24872907513,1024,40
80235.39390231336,1024,40
80530.04503626766,512,40
80546.00230423424,512,35
80923.6331631653,1024,40
81126.02539159787,512,40
81129.5982945944,512,50
81598.3979456111,512,45
81900.49668809705,1024,40
81902.87816481967,512,40
81962.33772385915,768,45
82182.79755695783,768,40
82463.33969368803,1024,35
82538.03409116069,512,40
86778.20532101717,1024,35
87746.54772625359,1024,35
89017.25355192051,1024,35
89379.1831018891,1024,40
