arrival time(ms),resolution,steps
127.75172735316417,768,35
1757.9761578537743,1024,40
1894.7604211220964,768,45
3458.720749397164,768,40
5289.519245692892,768,40
5607.697250541009,768,40
6136.697240177428,1024,35
7579.86223573729,1024,40
8039.912583296399,512,40
8251.4926570276,512,35
8665.354658166452,512,35
10277.324576616631,768,40
12774.79168822944,768,50
13091.562782197396,768,40
13982.362885801578,512,45
17446.585488751844,512,40
17533.72197094381,1024,35
18510.46058007624,1024,35
20345.653770288096,1024,40
20673.928985575683,512,40
22165.507508686347,1024,35
22720.12578097253,512,40
23698.981022685763,512,40
25231.84960958256,512,40
25810.60974948774,1024,25
25969.142318151757,1024,35
26151.82020009817,512,40
26566.083778745156,1024,40
26823.53316843954,768,45
27093.084333124105,512,45
27985.131916431095,1024,40
29608.833296643137,1024,50
30980.605775872013,768,40
31296.74967714651,768,35
31609.18594315256,1024,40
32037.543946381687,768,35
33214.18961631636,768,45
34139.45701181296,1024,40
36701.225954931804,512,35
38954.77199272353,1024,30
42398.47243491309,512,35
42461.714248520104,512,40
43045.20066423644,1024,40
44161.126201747764,1024,50
45794.2079541591,512,50
48042.67564056209,1024,25
48168.402505531274,768,50
48477.78999565301,512,40
50492.56421287735,768,50
53398.65547085497,512,45
54628.47908215127,768,40
54740.518193759635,1024,40
54822.098569630056,512,45
57157.970835853026,512,50
57277.49459906433,768,40
59852.57890756297,512,40
60862.749747364775,1024,45
62016.993116763755,1024,40
63962.21825819684,768,40
65537.1332836891,768,40
65539.51391271876,768,40
67687.50912308593,768,35
68425.07430045104,512,45
69194.19245527676,512,45
69313.21353933509,512,40
69381.38032589118,768,35
69683.54494680723,512,40
70468.74405563562,768,50
71218.52097049971,1024,40
73126.67221347781,768,35
76268.45492230932,1024,40
77392.1582295167,1024,40
77709.5867206741,1024,40
77756.0446792871,768,45
79740.85943389431,1024,35
80937.05587618232,512,45
81880.9485189971,768,40
82037.543973754,768,40
82282.40077933199,768,40
82575.0654369825,1024,45
83517.88293730168,512,40
83781.031095621,1024,45
85291.69365325257,1024,35
86809.68385404117,1024,35
88213.2876673067,1024,40
88833.3010868568,1024,45
88919.37708959321,1024,35
89532.9567863457,512,35
90201.42225213836,768,30
90827.93259295868,1024,40
92845.57355842652,512,40
92958.913527122,512,45
