arrival time(ms),resolution,steps
165.690678356836,768,35
255.33380522600362,1024,40
793.4592243756535,768,45
1347.282306424303,768,40
1459.1640620571616,768,40
2496.48828664663,768,40
3331.1209741385965,1024,35
4819.618210847248,1024,40
6603.748857904851,512,40
6849.583955336251,512,35
8178.026153150708,512,35
10299.915258541165,768,40
10622.312970694788,768,50
11059.949816765733,768,40
11090.818525639106,512,45
13081.637104544521,512,40
14305.841408110773,1024,35
14840.54788719868,1024,35
15560.164828177074,1024,40
15699.675967746443,512,40
17670.84628302355,1024,35
17927.9257328014,512,40
17992.68813154683,512,40
18814.145778834878,512,40
22017.219321459557,1024,25
22273.725998004502,1024,35
24190.963186060046,512,40
24955.0605302444,1024,40
25950.064497242736,768,45
26330.803760312618,512,45
26633.614567339035,1024,40
26712.574066782792,1024,50
27130.182866743555,768,40
28233.95543095241,768,35
29480.153005838627,1024,40
29745.538381777762,768,35
30768.21913021265,768,45
30913.824253160048,1024,40
32316.353234146183,512,35
34370.62555682978,1024,30
34466.097973749704,512,35
36070.12879816842,512,40
36303.020305972066,1024,40
39004.576795326306,1024,50
39318.86217823925,512,50
39356.63765044413,1024,25
39693.06692452463,768,50
39980.08725077359,512,40
40621.35425791891,768,50
40930.71792216688,512,45
41301.46400894099,768,40
41342.79432505898,1024,40
44561.02089745681,512,45
46556.43036727848,512,50
46934.664040458076,768,40
49413.46746194373,512,40
53734.05342909344,1024,45
54629.23391633673,1024,40
55735.822747030244,768,40
56393.85872301458,768,40
56736.71224021903,768,40
57423.09151050943,768,35
58720.261623840226,512,45
58993.04390693754,512,45
60989.0550602466,512,40
61840.73910780586,768,35
61984.19033284628,512,40
62119.759424032825,768,50
62612.43401577098,1024,40
63790.325653564025,768,35
65446.690407525966,1024,40
65612.27918010943,1024,40
65623.53813236818,1024,40
67484.06334310774,768,45
67578.36330352142,1024,35
68705.75916656591,512,45
69311.2311761215,768,40
69999.17901259003,768,40
71618.94754577141,768,40
71739.16486198368,1024,45
72304.83045294764,512,40
72381.12840779657,1024,45
73133.73183186588,1024,35
73461.26509246496,1024,35
73873.49951902319,1024,40
73942.47644088604,1024,45
75864.24238761599,1024,35
76721.79501356844,512,35
76912.9402928365,768,30
77756.39529508533,1024,40
78560.66439300058,512,40
80556.8909865219,512,45
80909.46407271521,512,45
81371.76812379036,512,45
81687.72646672119,768,40
82440.90647099406,768,40
82660.71667467128,1024,45
83110.2333253616,768,45
83455.0163543935,768,40
83952.52737781093,512,25
83987.86537504081,768,45
84262.76042022277,512,40
84760.13028841694,1024,40
85412.62095083919,512,40
85492.8933591081,1024,40
85850.24287711663,768,30
87857.16048095413,1024,40
88206.19876322955,1024,40
88433.70796717615,512,40
88732.59745967714,512,35
89267.49210051121,1024,40
90417.98213352467,512,40
90736.1902103318,512,50
95411.2141546122,512,45
95748.10227070248,1024,40
95850.0354603299,512,40
95881.09010112465,768,45
97446.45078851384,768,40
99579.08316934945,1024,35
101864.50531242134,512,40
102383.80071592354,1024,35
102455.0171756426,1024,35
102748.28918293132,1024,35
102762.91009901579,1024,40
103297.1555615614,768,25
104018.73611259944,768,35
105025.71779262292,768,40
105898.22651258628,512,40
106195.76216094171,768,40
107581.20619369765,768,40
111832.97609577686,512,40
111928.27079497569,512,35
112730.01220795701,1024,40
112896.691383998,512,25
112898.85984469348,512,50
113346.05657160546,768,35
113535.5976670577,512,40
113847.65345022624,1024,45
114305.8072523273,512,40
114947.22873891507,768,40
115731.11051173837,1024,40
116276.89515643577,768,45
117279.11100951604,768,40
118050.77577013579,1024,35
118108.85975586325,512,35
118756.50359977334,768,40
118853.36783150071,1024,50
118969.99700507859,512,35
119126.81073174509,768,40
119309.55318400024,512,40
119773.31625303587,512,45
119777.7884074545,768,40
119932.99213280618,768,45
120268.10849816698,1024,40
121600.41096677487,768,40
122620.94435780255,512,45
124662.85746727503,1024,30
126524.63596512511,512,45
126995.64265077746,512,50
128112.35140721996,768,40
128860.9484536623,768,40
129161.95154455784,768,40
129619.78616835756,768,45
130562.55363724793,512,35
131416.92287174854,768,45
131876.52632330015,768,40
132017.78069345345,1024,35
133271.29962388362,512,45
133293.5031432639,512,35
133440.02066020906,1024,45
133469.97883223923,1024,45
135975.32491174267,768,35
136267.18484630616,1024,35
136617.0617910549,768,45
136742.06967530987,768,40
137117.22903996342,768,40
137240.13267286494,768,40
137345.40199413625,768,40
139719.3944970974,1024,35
143009.03069395098,1024,35
143761.37908561685,768,40
146468.77906269886,768,40
147291.5725075289,768,40
148352.48480175686,768,35
150137.2035675937,512,45
152783.74059475915,768,50
153044.65457686366,1024,30
153095.08132800573,512,45
153149.8699639835,768,45
153364.9719716018,768,45
153933.20860333517,512,50
155157.18698889462,1024,35
155559.14196952162,512,35
156502.4822903248,512,35
156542.52448096275,1024,45
157274.51667870878,512,35
157640.00802406762,768,40
157748.9811666978,1024,45
158312.86772904627,1024,40
159128.53812677047,1024,45
160392.03948303073,1024,40
161913.37274590222,768,40
162597.5609446754,1024,40
163852.94156339837,512,40
164893.96868076926,1024,45
165117.15350264078,1024,45
166071.83922506534,1024,40
166478.35397479768,768,35
166799.2123506702,512,40
166837.1238247572,768,35
167151.9905674971,512,40
167708.0869041139,768,45
167853.7949228695,512,40
169336.6820221562,768,45
173912.98198292847,512,45
175419.64385458987,768,40
176999.2827910965,768,45
