arrival time(ms),resolution,steps
307.0185996402797,768,35
434.88766983008867,1024,40
1009.8266905207547,768,45
1326.6625475077035,768,40
1538.2246894995433,768,40
1572.9397363931118,768,40
1644.1189187078983,1024,35
1659.7712282834445,1024,40
1739.37373196128,512,40
2796.3907153134614,512,35
2908.5682537926327,512,35
3109.3813326618506,768,40
3167.6492572056973,768,50
3506.401963735716,768,40
3604.0594024319134,512,45
3772.887948667961,512,40
3779.7750946711126,1024,35
3800.7840787399027,1024,35
4107.548335767214,1024,40
4287.024016182973,512,40
5146.8461415627435,1024,35
5361.803637905622,512,40
5387.178472844582,512,40
5441.329805138136,512,40
5602.664993270228,1024,25
5648.031574141308,1024,35
5672.730901764868,512,40
5859.63246500065,1024,40
6308.875251490822,768,45
6393.658015427121,512,45
6761.067219208038,1024,40
7087.674532556024,1024,50
7207.083156522053,768,40
7207.235737006312,768,35
7408.981716206783,1024,40
7971.863447591414,768,35
7995.861127454423,768,45
8039.557836607481,1024,40
8202.467280676094,512,35
8494.314088812902,1024,30
8879.416051768028,512,35
8994.666031731176,512,40
9024.258529206803,1024,40
9233.918449058407,1024,50
9901.394207410727,512,50
9951.858818989913,1024,25
10005.919653082621,768,50
10082.19470639138,512,40
10158.205485497334,768,50
10475.680386484313,512,45
10710.729141302141,768,40
10751.694705867287,1024,40
10885.475342937412,512,45
10923.952448315262,512,50
10976.629908368548,768,40
11004.291274476127,512,40
11132.670944559346,1024,45
11607.337143655152,1024,40
11802.678505691742,768,40
11965.747006275427,768,40
12273.457861296205,768,40
12803.075899621519,768,35
12906.059118417521,512,45
13053.936424724265,512,45
13174.925069347815,512,40
13302.659734657893,768,35
13785.961409527114,512,40
14111.947116490213,768,50
14182.290519225216,1024,40
14274.699477754579,768,35
14291.175786385633,1024,40
14654.796913824764,1024,40
14784.579339285674,1024,40
14985.947013493891,768,45
15024.703389707869,1024,35
15099.999823662329,512,45
15539.077067605565,768,40
15725.805979104309,768,40
15858.248661858148,768,40
15919.825135434581,1024,45
15979.54092216632,512,40
16582.20975317718,1024,45
16727.486625978043,1024,35
16898.40819930279,1024,35
17023.891197822435,1024,40
17070.934465549282,1024,45
17207.439040575442,1024,35
17213.318387487616,512,35
17294.632773507,768,30
17383.15315041689,1024,40
17436.130543011743,512,40
18038.68967331919,512,45
18196.108538982786,512,45
18349.631641553275,512,45
18411.80121449484,768,40
18503.14767734859,768,40
18543.500245999792,1024,45
18600.725199391774,768,45
18628.588540487952,768,40
18675.86547348422,512,25
18721.600952725767,768,45
18934.114060411794,512,40
18945.726668983163,1024,40
18972.895525557324,512,40
19335.259604980492,1024,40
19435.80582581618,768,30
19558.789390634374,1024,40
19603.72389491394,1024,40
19950.43747436192,512,40
20139.494045790947,512,35
20212.17298874941,1024,40
20312.739490040287,512,40
20396.322330995295,512,50
21154.25535872022,512,45
21165.581402604337,1024,40
21484.761865134828,512,40
21604.066155875706,768,45
21615.31350934533,768,40
21698.688976377856,1024,35
22151.226969560616,512,40
22401.432963232794,1024,35
22800.56850908931,1024,35
22959.555620771152,1024,35
23479.92288026971,1024,40
23547.94711697255,768,25
23860.313909837936,768,35
23932.26855296015,768,40
23971.484950261645,512,40
24890.857294088742,768,40
24983.764719779174,768,40
25067.410789806305,512,40
25232.94342129404,512,35
25402.938585865675,1024,40
25547.874191848565,512,25
25873.451688442125,512,50
26424.737180341563,768,35
26551.38853028446,512,40
26615.488787381615,1024,45
27220.486600245913,512,40
27246.362003293623,768,40
27812.03924704516,1024,40
27871.0423439485,768,45
28438.762937939457,768,40
28727.40358287929,1024,35
28751.668918118427,512,35
29010.473552190917,768,40
29878.411711873923,1024,50
30041.418068800824,512,35
30253.572377344746,768,40
30848.68079798253,512,40
30935.45415119301,512,45
31245.94248820524,768,40
32190.074409767916,768,45
32235.000612213717,1024,40
32586.93198728038,768,40
32974.962650486734,512,45
33063.01520579867,1024,30
33123.669758220436,512,45
33692.11183352088,512,50
33707.309070842246,768,40
33743.89429360318,768,40
33962.35127201828,768,40
34010.33614696949,768,45
34018.80627637752,512,35
34161.51400316165,768,45
34207.82565315355,768,40
34369.69737243453,1024,35
34483.0654585643,512,45
34844.61277987113,512,35
34884.629984126674,1024,45
34898.93917740855,1024,45
35019.30626581595,768,35
35046.79530435354,1024,35
35188.57868746645,768,45
35498.11323201078,768,40
35886.68864283285,768,40
35898.89023503274,768,40
36026.96044879913,768,40
36534.21588317534,1024,35
36781.62999138893,1024,35
36939.798561283606,768,40
36966.57909085772,768,40
37311.303323135835,768,40
37429.2675091174,768,35
37633.24990398744,512,45
37803.02980843136,768,50
37834.691777064785,1024,30
37908.66801133422,512,45
