arrival time(ms),resolution,steps
21.234995493783604,768,35
113.27400628185472,1024,40
355.09570344032426,768,45
404.8529480275514,768,40
461.07460605044196,768,40
864.5088631801469,768,40
1000.0723570172379,1024,35
1245.3024063423454,1024,40
1364.585331961924,512,40
1421.3514136025758,512,35
1429.0358105520033,512,35
1529.6508991180372,768,40
1752.6216258959537,768,50
1853.8172754329662,768,40
1937.9115501452454,512,45
2099.7416483695406,512,40
2514.5449836199514,1024,35
2557.3900666942823,1024,35
2750.2132580551206,1024,40
2843.570996563026,512,40
2872.93095821364,1024,35
2883.1207512124283,512,40
2923.0537716256517,512,40
3204.1368070177173,512,40
3215.6893374726014,1024,25
3339.88735961636,1024,35
3345.1755637283563,512,40
3714.3566535759064,1024,40
3914.35282597697,768,45
3920.759172411697,512,45
4328.030295880333,1024,40
4335.848070147929,1024,50
4340.716502321862,768,40
4531.955673151989,768,35
4591.283004634581,1024,40
4664.387953558252,768,35
5078.719869032248,768,45
5115.118675972243,1024,40
5262.189277208231,512,35
5294.413766617497,1024,30
5298.542953580358,512,35
5318.802611732891,512,40
5435.029552140078,1024,40
5527.375861703689,1024,50
5869.213278643649,512,50
6339.881697604016,1024,25
6578.910987401678,768,50
6821.177941333275,512,40
6912.760773577641,768,50
6987.256629124268,512,45
7046.56784711376,768,40
7054.106729915463,1024,40
7243.2568138296465,512,45
7365.2105324848835,512,50
7435.1476383614,768,40
7565.798066689872,512,40
7598.293677001059,1024,45
7605.640396699124,1024,40
7752.559781398191,768,40
7774.1418599438,768,40
8119.185206416151,768,40
8651.56184226114,768,35
8920.25485050423,512,45
8973.875031048743,512,45
9275.97145649186,512,40
9524.055219620546,768,35
9537.795048332257,512,40
9577.667879885295,768,50
9864.547842585094,1024,40
9917.359827312446,768,35
9991.06807223302,1024,40
10075.878005857836,1024,40
10111.944203759373,1024,40
10139.384846774627,768,45
10323.808520897766,1024,35
10483.587202302937,512,45
10484.373948170805,768,40
10595.0304819565,768,40
10940.909698800315,768,40
11015.231337429377,1024,45
11017.822313770079,512,40
11365.548507357933,1024,45
11458.184365101855,1024,35
11461.517056626373,1024,35
11527.754079388891,1024,40
11650.669809937875,1024,45
11716.691655627617,1024,35
11756.753630600237,512,35
11828.504765277845,768,30
12011.016342407716,1024,40
12220.123206298842,512,40
12228.772412459155,512,45
12293.010053061884,512,45
