arrival time(ms),resolution,steps
384.41042992993385,768,35
497.0300452109181,1024,40
957.3325685896515,768,45
1396.1359900060581,768,40
1500.2831861892475,768,40
2101.787369842863,768,40
2395.128855256299,1024,35
2572.126522239599,1024,40
2601.020459414064,512,40
2999.950702510042,512,35
3372.7929262039193,512,35
3955.9112989058754,768,40
4288.712861527366,768,50
4382.151081741088,768,40
4418.4903301180375,512,45
4518.895919497357,512,40
4636.229618954257,1024,35
4907.169059940982,1024,35
5397.849837333575,1024,40
5817.935465494618,512,40
5883.090273776962,1024,35
6060.521480186189,512,40
6417.848710051071,512,40
7209.83654807929,512,40
7403.103315478462,1024,25
7608.752193187413,1024,35
8126.92234752112,512,40
8205.310211669153,1024,40
8277.112556757747,768,45
8587.129777134185,512,45
8749.920900401126,1024,40
8762.224942199013,1024,50
9039.269820261821,768,40
9717.907385762972,768,35
9783.26415469302,1024,40
10116.737601493625,768,35
10750.854819367369,768,45
10847.304577791869,1024,40
10948.772955777978,512,35
10960.548163226269,1024,30
11421.820908155318,512,35
12216.17669129334,512,40
12872.984259743445,1024,40
13214.460211026477,1024,50
13435.81874728886,512,50
13781.7745059055,1024,25
13955.757106212868,768,50
13990.822296522485,512,40
14420.421948812129,768,50
14887.896160353084,512,45
16125.306831438273,768,40
16209.426022213016,1024,40
16772.822624221197,512,45
16932.073940511127,512,50
16992.34136193722,768,40
18497.206404621444,512,40
18729.79494093354,1024,45
19471.677778967925,1024,40
20292.92148158374,768,40
20549.977557699323,768,40
20659.23673885048,768,40
20676.54442172322,768,35
21013.66349759281,512,45
21575.463355577627,512,45
21576.826648892016,512,40
21799.419772131583,768,35
22100.284629701746,512,40
22200.171896326796,768,50
22260.055908685903,1024,40
22315.05712905035,768,35
22382.149703749237,1024,40
22384.85163138474,1024,40
22557.038744398942,1024,40
22575.43253641444,768,45
23612.995338271194,1024,35
23646.72543969027,512,45
24247.73254407458,768,40
24540.358608508497,768,40
25135.242480762157,768,40
25325.96712063037,1024,45
25804.13097994897,512,40
26305.79418812514,1024,45
26430.711914576932,1024,35
26592.143681764206,1024,35
26759.04393940292,1024,40
27264.4329571668,1024,45
27342.106302892673,1024,35
27355.714401471672,512,35
28173.70849758176,768,30
28490.55122545914,1024,40
28904.053928126774,512,40
29189.221346403698,512,45
29718.83709943404,512,45
29841.413408833756,512,45
30034.16201004409,768,40
30075.92530605854,768,40
31064.8015306421,1024,45
31359.152620584267,768,45
31931.362084092896,768,40
32831.464413507114,512,25
33114.9275051523,768,45
33229.61234068826,512,40
33920.33109027244,1024,40
34514.81597992468,512,40
34657.21413118611,1024,40
35430.4781418473,768,30
35633.17948921869,1024,40
35692.98696025242,1024,40
36348.87127826026,512,40
36918.355408193405,512,35
37348.944680784,1024,40
37673.70374021206,512,40
37772.65409513294,512,50
37787.54460022636,512,45
37814.537382307746,1024,40
38773.174439628696,512,40
38960.287855004295,768,45
42243.71462244024,768,40
42463.259198097025,1024,35
42509.6801569894,512,40
42557.60569823092,1024,35
42694.99857916383,1024,35
42941.31571350601,1024,35
42972.238113727006,1024,40
43786.034605496265,768,25
43965.79117630038,768,35
43992.372291167616,768,40
44043.7533618486,512,40
44340.471038069896,768,40
44407.623508637094,768,40
45179.009856033954,512,40
45210.91744792885,512,35
45294.54293206999,1024,40
45297.15280834891,512,25
45433.71222787928,512,50
45680.64606202504,768,35
45769.34254396639,512,40
46016.93879472106,1024,45
46517.3493696615,512,40
46616.79709598421,768,40
46929.214728574305,1024,40
47065.01083736289,768,45
47170.15199077739,768,40
47180.7659338334,1024,35
47192.38973588346,512,35
47535.00762712771,768,40
47546.1859208144,1024,50
47554.53715164537,512,35
47581.5478544272,768,40
47677.15631856405,512,40
48007.29695009714,512,45
48230.64545911065,768,40
48442.0682100207,768,45
48681.2025903887,1024,40
48697.558877229916,768,40
48798.12123929473,512,45
49367.70294303999,1024,30
49828.856297384176,512,45
50151.91457177967,512,50
50583.25093633272,768,40
50704.65893867434,768,40
51085.35519278346,768,40
51297.999234702715,768,45
51831.46777885528,512,35
51835.17569487261,768,45
52550.205768905136,768,40
53833.80069857984,1024,35
54012.72557747833,512,45
54035.85487902371,512,35
54048.10666089812,1024,45
54634.707763976585,1024,45
54842.27168170531,768,35
54951.487243896045,1024,35
55168.58157930949,768,45
56206.63245807704,768,40
56425.11744807258,768,40
56528.344633867375,768,40
56572.575560699486,768,40
56924.13928192434,1024,35
57177.02767491653,1024,35
57211.854386559615,768,40
57996.56883466878,768,40
58111.394173288165,768,40
58267.81677138227,768,35
58467.12232990747,512,45
58489.51969086867,768,50
58808.91686717328,1024,30
58866.369091101085,512,45
59109.29092765699,768,45
59157.65795200632,768,45
59913.810523530214,512,50
60069.448365863565,1024,35
60094.845938335464,512,35
60757.72654262633,512,35
61065.573720023676,1024,45
61290.75716906588,512,35
61494.28383605281,768,40
63060.65577290538,1024,45
63082.531771045265,1024,40
63263.991894627456,1024,45
63344.00932006691,1024,40
63443.13481712555,768,40
65328.43946307113,1024,40
65437.32439128907,512,40
65497.5282065699,1024,45
65659.3652771825,1024,45
65942.81689273726,1024,40
67320.18157133367,768,35
67445.19515324647,512,40
68223.47439062379,768,35
68467.59344534113,512,40
68487.3777302923,768,45
68585.26394878386,512,40
69292.92705872472,768,45
69482.72702377637,512,45
69816.05507359124,768,40
70011.27572138506,768,45
70031.50265005574,1024,40
70175.43108209378,768,30
70365.22545217621,768,30
70441.8085719301,1024,35
70586.29675506733,512,45
70852.3037315107,1024,45
71291.60618863608,768,40
71863.99510098956,512,45
72282.24715642519,512,40
72400.68911110029,1024,40
73042.57671604185,768,35
73361.43943941344,512,40
73609.95241360425,512,40
73818.49200735996,768,35
73872.94431159571,768,45
75316.11473414364,512,40
75385.6446035701,1024,40
76059.6951196873,768,40
76533.7724658557,768,40
77169.26218469012,768,45
77357.05681454169,512,45
78280.26816254169,1024,35
78647.30554221917,768,40
80471.82048282897,1024,40
80747.22666524963,1024,35
81430.11697393566,512,40
81787.740868726,1024,40
82117.64959836361,1024,40
82229.81158351194,1024,40
82353.0078658928,768,45
82493.01877381235,1024,45
82577.13636109656,1024,45
82726.57527693297,768,25
84134.85068082406,512,45
84529.08796060117,1024,45
84545.17357062912,512,30
84729.20663190472,768,40
85201.41315885281,1024,35
85451.77412293179,1024,35
85742.46110029495,1024,40
85982.820311453,1024,45
86026.24371095978,512,40
87543.65175177697,768,45
87610.02466735007,768,30
88543.53187436739,768,50
89214.87876695089,1024,40
90336.65933463963,512,40
90854.87593835963,768,45
91184.86530475227,768,35
91432.25106564668,1024,50
91482.25271379345,768,45
91526.4379886458,512,45
91807.14497521447,768,40
91979.3207925284,768,40
92144.70273559654,768,40
92629.7472773165,768,40
92691.94106359866,768,45
93231.10245246065,1024,45
93290.03090781136,768,40
93424.17908846067,1024,40
93634.72742653929,512,40
94401.23740713563,512,40
94461.3096553652,768,40
94530.51322268407,1024,50
94837.53565424972,1024,40
94945.89774188667,512,35
95166.84866387522,768,45
95348.11754399493,768,35
95508.55599157409,1024,40
96439.75285113888,1024,45
96442.11863164404,512,45
96984.43247918569,1024,40
97433.96450867043,512,40
97437.58794987272,512,45
97553.48690383986,512,35
97600.45595962064,512,40
97665.32148536394,768,40
97670.60410927194,768,35
97694.45679110865,768,50
97765.41777258726,768,50
99029.04683177332,768,45
99747.66427707952,512,45
99986.06747955427,1024,25
100368.79928810161,512,40
100514.53662201043,1024,30
100536.44486075181,1024,40
100696.861387076,512,40
100944.5272713266,1024,35
101143.12612067573,512,45
101490.58861978241,1024,50
101784.29717444857,1024,45
101793.55128780055,1024,40
102555.85914986246,512,40
102739.45589558248,1024,45
103562.41151535611,768,40
103676.27124200539,768,50
103721.79253487666,512,35
103785.34432626143,1024,45
103827.69492669238,1024,40
104111.86168046563,1024,40
104298.95130673569,1024,45
104371.71856483714,512,45
104399.77986156262,1024,45
104570.59087244509,512,40
104948.02388374037,512,40
105018.25061280283,768,30
105266.48546936379,1024,40
105405.23417088963,512,35
105827.43101377867,1024,50
106095.73117687546,512,35
106201.73755656065,512,40
106274.57652225113,768,30
106559.12083817217,512,25
106880.88135055001,768,35
106966.55943772051,768,40
107559.99909202146,768,35
107793.66391673671,768,45
108270.33611293294,768,40
108740.95395046988,512,40
109052.75272111349,512,35
109562.09714370269,1024,40
111141.5272313408,512,40
111661.04910518286,768,40
112093.4491871566,768,45
112336.46182903122,512,40
112490.74598924645,1024,45
112544.54917783031,768,40
112777.8966968806,512,40
113271.39400023213,1024,30
113290.23287085748,512,35
113304.69956585718,768,40
113554.19075224095,1024,25
113983.36235536022,768,40
114013.48039870097,1024,40
114691.76155815014,1024,45
114912.13438341006,512,40
114926.79610957313,512,35
115384.05194546275,512,40
115735.76937949963,1024,40
115849.34365937655,768,40
115981.17738777604,512,35
116344.50473235882,1024,50
116420.66531249139,768,50
116862.04905625178,512,30
117419.95882795779,1024,30
118146.20265315108,512,40
118216.69458509093,512,40
118358.20420018987,768,45
118619.75135851334,768,40
118948.63932412093,512,45
119682.62624064818,768,35
119747.99679327094,512,45
120034.23820984845,1024,45
120620.5914901992,1024,30
120691.32411362509,1024,45
120786.66863776151,768,30
121106.14553734579,768,40
121520.80463151018,1024,45
121976.75723001354,768,40
123311.00700517902,512,40
123408.47282020011,768,45
123632.15823503213,1024,40
123795.40732270032,1024,35
123998.1437830915,1024,45
124170.55211679236,512,40
124787.3756098461,512,30
125695.9631987999,1024,40
126039.28700870779,1024,45
126048.59886818258,1024,40
126219.54262263278,1024,25
126565.52341503529,512,40
126689.05051985366,768,50
126852.73295039895,512,25
126911.75468359169,512,35
127203.52822601216,768,35
127228.01811333343,768,45
127569.0929561325,768,35
127808.52031791686,1024,35
127840.61663048225,1024,35
127917.31973710103,768,35
129479.0559667075,768,40
129827.25414037338,1024,35
130029.09040806693,512,40
130096.33346918877,512,40
130229.46854462892,1024,35
131930.56225013087,768,40
132003.77341557335,512,40
132770.28251906933,1024,40
132979.26555824513,512,45
133409.2041057784,1024,45
133729.33187650697,1024,30
134088.852727124,768,40
134117.9352006011,512,50
134148.4158332217,512,35
134449.06352101915,1024,40
134644.63630686887,768,40
135569.5207557719,1024,40
136251.27244124285,512,45
136277.8337262722,1024,50
136654.82596906842,1024,40
136696.84377714922,512,40
136803.5674264715,768,30
136956.50188817715,512,45
137426.73507952288,1024,40
137493.56382614124,512,45
138118.11289213898,1024,40
138199.99362753736,512,40
138620.32146366654,768,40
139166.20236418443,768,40
139500.58822642546,768,25
139796.65468859018,768,40
139885.6054119615,1024,40
139926.5211455284,1024,40
140298.50261035634,512,45
140746.54888894825,1024,30
140851.36986600136,1024,40
141073.63356783785,512,45
141557.09083157935,768,40
141901.51985659072,512,40
142121.53448860804,1024,40
142554.97028679814,512,40
142616.4416570036,768,40
142669.0750408391,768,35
142979.050896589,1024,45
143033.40403886128,768,40
143256.27362827444,1024,40
143686.8932015084,1024,40
143865.1829278473,768,30
144067.37063629285,512,45
144178.03051581237,768,30
144420.6578876169,512,30
145232.96524569922,768,40
145929.997030198,1024,40
