arrival time(ms),resolution,steps
1105.6165450039373,768,35
2423.559508585084,1024,40
2934.456365138425,768,45
3683.9050632773824,768,40
5064.478353654355,768,40
5733.563665426887,768,40
6653.382182730022,1024,35
7713.558558677763,1024,40
8559.497943242897,512,40
9245.593116069193,512,35
10209.891996174858,512,35
10744.14983444529,768,40
10982.490792426286,768,50
13383.426237717566,768,40
14705.083952473467,512,45
15108.053627493908,512,40
17493.7824299635,1024,35
17716.431107155826,1024,35
19231.222401795883,1024,40
21688.60942639639,512,40
22063.059052976896,1024,35
22122.475755923904,512,40
22548.944342947238,512,40
23381.52213263386,512,40
23430.789843669754,1024,25
23587.87505275434,1024,35
24226.56287363361,512,40
25231.125537760163,1024,40
25364.955897132175,768,45
26359.804975985033,512,45
29008.580794447917,1024,40
30006.797563954482,1024,50
30912.9575083936,768,40
31904.189275016677,768,35
32096.542700045142,1024,40
32417.823576872266,768,35
32951.435923096855,768,45
33588.46422147994,1024,40
35053.767802223105,512,35
39056.09144881786,1024,30
40143.23617229205,512,35
40151.04934676217,512,40
41390.50250048249,1024,40
42227.14888585839,1024,50
42514.94905718051,512,50
42602.218454151174,1024,25
43210.89673550764,768,50
44105.80650461444,512,40
44420.74005621187,768,50
45159.17065040457,512,45
45601.02668608365,768,40
46031.90338376625,1024,40
47709.94685053043,512,45
47928.02073781577,512,50
48346.96619019016,768,40
49357.54381406357,512,40
49526.07626099675,1024,45
50825.75692936472,1024,40
50878.02327254652,768,40
50944.752964031664,768,40
52022.02940826682,768,40
54334.91602718977,768,35
54395.87448126658,512,45
54561.244877900055,512,45
54604.25049158271,512,40
54910.41494041954,768,35
54932.10722222373,512,40
54970.94976232001,768,50
55194.61755093183,1024,40
56044.79178384881,768,35
56285.17399612681,1024,40
56489.19521351075,1024,40
56699.94677228648,1024,40
60269.99597551393,768,45
62149.911727880506,1024,35
64014.89384961144,512,45
64282.60448424484,768,40
64487.63252773608,768,40
64579.1028678066,768,40
65420.85750272246,1024,45
65592.35467541938,512,40
65685.5525819564,1024,45
66623.73551415805,1024,35
67462.23398473303,1024,35
68247.65046934037,1024,40
68809.43742302254,1024,45
71424.4920939755,1024,35
71736.35128023,512,35
72310.61303411983,768,30
72445.505032005,1024,40
72841.55280171537,512,40
73038.30861872165,512,45
73103.7392514343,512,45
73137.99817468824,512,45
74417.11113830467,768,40
75169.88372014681,768,40
75999.73360133154,1024,45
77467.04179822652,768,45
82214.45141975976,768,40
83865.67589625645,512,25
83971.35419653558,768,45
84279.6205509016,512,40
84392.04686087185,1024,40
84494.96284298338,512,40
84618.94432983732,1024,40
85049.77649886301,768,30
85466.40579080558,1024,40
85945.93577709227,1024,40
86270.58440576658,512,40
87978.43427179327,512,35
88315.12340768968,1024,40
90763.91205745199,512,40
91990.91824330638,512,50
92920.77310212026,512,45
95637.56338171111,1024,40
95814.96370276687,512,40
96040.65999348188,768,45
96330.27655378885,768,40
96780.52090916359,1024,35
96809.5911292749,512,40
98342.18546679778,1024,35
98738.28659715371,1024,35
