arrival time(ms),resolution,steps
246.431685571021,768,35
429.28649648000817,1024,40
517.5819579846125,768,45
587.3387565259277,768,40
2303.226694295968,768,40
2780.519798565715,768,40
3382.3189639745056,1024,35
3768.713791399465,1024,40
6836.8604138808205,512,40
7231.527133493202,512,35
7758.420667326325,512,35
8305.669805100975,768,40
8355.448094548385,768,50
8736.237448066218,768,40
9192.172381412603,512,45
9253.117154815425,512,40
9792.288094348514,1024,35
12326.969827943816,1024,35
13522.349102679673,1024,40
13665.644247098977,512,40
15497.268846554309,1024,35
15763.508157659498,512,40
16256.116483951737,512,40
16963.62366428772,512,40
17807.103005830017,1024,25
17825.56974082114,1024,35
17917.72371444009,512,40
18184.384428500354,1024,40
18336.07882041754,768,45
19335.800272058146,512,45
19691.460736989553,1024,40
19838.157851328084,1024,50
24392.587276685772,768,40
24769.098469566827,768,35
25523.197601185937,1024,40
25832.67020711606,768,35
26801.22151472843,768,45
26872.07007731831,1024,40
27149.32958091992,512,35
27621.877426424027,1024,30
27894.10675022188,512,35
28684.02754030175,512,40
28762.423357564763,1024,40
31023.123214279232,1024,50
31806.231022769858,512,50
32220.126066955978,1024,25
33026.661101558275,768,50
33414.94469991419,512,40
33709.1841178325,768,50
34119.10187696798,512,45
34215.423796818504,768,40
34571.55310547668,1024,40
35401.38636302109,512,45
35433.135432218085,512,50
35896.60453847415,768,40
36144.83516800114,512,40
37007.396135937175,1024,45
37833.51095873727,1024,40
38474.5357692153,768,40
38773.057118629804,768,40
38844.59279637799,768,40
39404.958626981526,768,35
39494.34535487034,512,45
40065.05723290872,512,45
40093.04056949577,512,40
40323.8568111618,768,35
42086.01105627399,512,40
42416.47670531852,768,50
43477.33527918237,1024,40
43926.800158499966,768,35
45887.52190250865,1024,40
46916.629498236216,1024,40
47054.75001671742,1024,40
47172.73586990747,768,45
48104.285571901455,1024,35
49000.431244980595,512,45
49255.6254839717,768,40
49557.345145490544,768,40
49587.552730286065,768,40
52232.82758486413,1024,45
52271.930281051515,512,40
54351.310716020715,1024,45
55824.74541958963,1024,35
57037.046642234214,1024,35
57759.84616812545,1024,40
58917.96268477891,1024,45
58980.389827314335,1024,35
59851.16630446152,512,35
60197.36977507334,768,30
61823.048306101315,1024,40
63728.02729572944,512,40
63760.35480700991,512,45
64733.719072353524,512,45
64891.05003125857,512,45
65531.68448917565,768,40
66112.59480249762,768,40
66298.40483873615,1024,45
67507.61661531994,768,45
67679.22667981916,768,40
67843.93709627142,512,25
68027.67265190664,768,45
68032.51744351666,512,40
69299.50294099934,1024,40
69368.39893910095,512,40
69437.27670535591,1024,40
70131.38265242169,768,30
70664.15028287943,1024,40
71382.28827067187,1024,40
73610.45044062275,512,40
73817.0907784928,512,35
73850.83189516082,1024,40
75044.83969096425,512,40
75134.40397268631,512,50
76225.8418318184,512,45
76618.53651087584,1024,40
77026.80227620587,512,40
78213.99716269578,768,45
78667.80594221734,768,40
78926.67849260612,1024,35
