arrival time(ms),resolution,steps
570.8420131259677,768,35
868.9059212034354,1024,40
877.3204284103626,768,45
1708.8030473151573,768,40
1938.5921331619552,768,40
2188.170436537084,768,40
2570.287409435618,1024,35
3883.1850761462556,1024,40
4078.135050481162,512,40
5222.820615026771,512,35
5507.783399037165,512,35
6981.4777630264425,768,40
8084.57925017147,768,50
9425.369883718127,768,40
9959.433946335203,512,45
10180.552658123044,512,40
10806.473121927045,1024,35
11340.5576750331,1024,35
12138.823199529965,1024,40
12183.799582168002,512,40
12216.562367314567,1024,35
12333.759655730255,512,40
12336.58125065799,512,40
12447.051120482727,512,40
12877.432620956786,1024,25
12878.631898336205,1024,35
13381.826686431283,512,40
13382.012775847084,1024,40
14846.185512787497,768,45
15454.263126031123,512,45
15456.040813213498,1024,40
16085.383303074377,1024,50
16308.382966747164,768,40
17772.206642937716,768,35
18182.81260174987,1024,40
18714.176309610848,768,35
18946.366290688988,768,45
19560.847337375933,1024,40
19688.258802261793,512,35
20016.264998005536,1024,30
21235.576217721446,512,35
21628.851944205286,512,40
22735.753462414697,1024,40
23403.492086065588,1024,50
24661.59944378241,512,50
25209.77605583303,1024,25
25219.516220310663,768,50
25491.98396267155,512,40
27400.549777857865,768,50
28254.755340078253,512,45
28515.509768265696,768,40
28763.20203311431,1024,40
30938.50909946428,512,45
31092.388795487917,512,50
31660.900228611586,768,40
32126.71427932235,512,40
32274.579209484535,1024,45
33486.30543585174,1024,40
33528.56749330886,768,40
33564.99949833131,768,40
33727.28934111991,768,40
33743.47637046561,768,35
34062.95458026234,512,45
34293.4282356152,512,45
34673.130874848546,512,40
35498.86675276506,768,35
36532.98985978542,512,40
37184.13838115045,768,50
37558.1127600444,1024,40
37617.78083151501,768,35
38201.54781134,1024,40
38861.95181245372,1024,40
39116.77226144734,1024,40
39355.81283239652,768,45
39810.829246847665,1024,35
40071.74487512981,512,45
40195.28311582407,768,40
40746.766922111834,768,40
40755.677119611704,768,40
41116.856469689956,1024,45
41291.63293015336,512,40
41415.592622060976,1024,45
41513.98536419188,1024,35
41875.06463311739,1024,35
43487.80697905451,1024,40
43497.088008385654,1024,45
45214.72795136445,1024,35
45215.67104490093,512,35
45677.84165539227,768,30
46019.40828605185,1024,40
47183.66622057582,512,40
47441.682271978614,512,45
47527.01237260061,512,45
47976.90743505212,512,45
48478.758873411716,768,40
48965.73073738178,768,40
49064.637491803194,1024,45
49154.309593755745,768,45
49287.36150550848,768,40
52923.52581137182,512,25
53118.124912377105,768,45
53331.13291038128,512,40
53439.124214889925,1024,40
53672.50522933421,512,40
54814.0521992774,1024,40
55660.85199179048,768,30
56097.027263578675,1024,40
56494.33122027723,1024,40
56522.83230573468,512,40
57343.85095571782,512,35
59192.398324829606,1024,40
59592.95057209982,512,40
59987.317810115324,512,50
60132.81794191262,512,45
60627.62323267226,1024,40
61333.339524387964,512,40
61368.42988613117,768,45
61402.4731847878,768,40
62807.85827062001,1024,35
62998.97491734139,512,40
63138.094772062155,1024,35
63183.38405421704,1024,35
63232.89456832007,1024,35
63598.0300900715,1024,40
63625.63010521549,768,25
63986.6123358497,768,35
63993.62043095942,768,40
64800.24537941544,512,40
65834.3584742819,768,40
65851.13998484197,768,40
65860.28241380045,512,40
67496.91809186921,512,35
67506.27832066905,1024,40
67701.58746856393,512,25
67900.80730009802,512,50
68084.20712635861,768,35
68086.77187201813,512,40
68404.55711527767,1024,45
68733.01007927839,512,40
68779.469715336,768,40
69218.96119404954,1024,40
70124.83022556573,768,45
70213.66980411437,768,40
70654.23370794184,1024,35
70731.28815502237,512,35
71452.83385942712,768,40
72808.00798314187,1024,50
73476.42503237545,512,35
74441.26281500366,768,40
74472.76923137173,512,40
74693.25744098169,512,45
74995.48349264053,768,40
75138.67690372452,768,45
75792.63553798517,1024,40
77359.45690713852,768,40
77787.27648048154,512,45
78593.27493498781,1024,30
79027.54619716296,512,45
79338.89232728136,512,50
79533.29767836553,768,40
80206.16799123678,768,40
81922.71655625194,768,40
82141.40541214863,768,45
82726.08179107214,512,35
82785.4934014192,768,45
83510.27425953378,768,40
83841.32142574519,1024,35
84824.2162268187,512,45
85172.52025770737,512,35
85712.83100838751,1024,45
86433.25020628823,1024,45
86628.47870777354,768,35
87100.55514065614,1024,35
87564.17339116157,768,45
88431.16986212147,768,40
88843.43003698453,768,40
89401.38975897363,768,40
89540.76117061746,768,40
91010.34494276418,1024,35
92006.65426804291,1024,35
92091.98479940933,768,40
92793.83346107403,768,40
93010.0359483061,768,40
93154.31826074938,768,35
93381.68231801696,512,45
93462.45851994767,768,50
93503.4745456288,1024,30
95476.02029229687,512,45
95608.61572113613,768,45
96168.73806703521,768,45
96727.8214980923,512,50
96786.47242662896,1024,35
97264.88375108497,512,35
97292.95979333721,512,35
97960.28526932177,1024,45
98185.66446348063,512,35
98577.05719519642,768,40
100693.75857789106,1024,45
101539.24049655565,1024,40
101595.1524007314,1024,45
102568.33452938135,1024,40
103287.09987129792,768,40
103857.3604954523,1024,40
104159.0936697887,512,40
104181.61905986162,1024,45
105550.25782598613,1024,45
105557.91100098524,1024,40
105750.97758004272,768,35
106092.92250788336,512,40
106138.56846045358,768,35
106364.2168813892,512,40
106656.80071653913,768,45
106672.04902688885,512,40
106874.86397950831,768,45
107950.46535160104,512,45
108314.55922689728,768,40
108751.98730316114,768,45
109076.43939798094,1024,40
109614.33711998706,768,30
110699.93140147127,768,30
113356.73212519518,1024,35
113598.12558299415,512,45
113884.17610524171,1024,45
114565.88349367463,768,40
115393.08985119013,512,45
115437.75436824068,512,40
115835.229816152,1024,40
115986.22152580101,768,35
117106.62040839523,512,40
117447.32956098253,512,40
118161.81863127903,768,35
118340.64834999446,768,45
119296.87641288733,512,40
120543.21548188207,1024,40
120927.05722914322,768,40
122179.86123120665,768,40
122840.22053115451,768,45
123703.57884300948,512,45
123949.59410535048,1024,35
124012.27458501089,768,40
124446.51686066353,1024,40
125996.33020203751,1024,35
126749.36502310843,512,40
127523.51419487542,1024,40
127548.11971216528,1024,40
127933.14666984332,1024,40
127992.59879981128,768,45
129106.3593666692,1024,45
130284.66073206115,1024,45
130329.66425064356,768,25
130357.7842554803,512,45
130655.86973523594,1024,45
131108.7315998276,512,30
131665.2048016872,768,40
132307.58612672394,1024,35
133159.6991624184,1024,35
133824.17892310375,1024,40
135320.57875667178,1024,45
135800.30345404995,512,40
136162.8357110026,768,45
136505.832353614,768,30
137223.99632827143,768,50
137573.19380230486,1024,40
138395.7734487182,512,40
138619.9620094355,768,45
138895.34752544374,768,35
139160.6772487878,1024,50
139253.5176830775,768,45
139372.5527020963,512,45
139781.90970855363,768,40
139871.6365716161,768,40
140051.18712529668,768,40
140256.3790120708,768,40
140448.93299391723,768,45
141392.260893115,1024,45
141526.9776730858,768,40
141774.68730765118,1024,40
142942.06749263185,512,40
143282.8189445081,512,40
144012.3491267255,768,40
144089.5698930123,1024,50
144956.50726138765,1024,40
145071.0143521314,512,35
145322.84710323572,768,45
145878.97226155663,768,35
147232.99033328533,1024,40
147286.97668466988,1024,45
147597.9053195648,512,45
147895.12641254868,1024,40
148137.88041738243,512,40
148191.8381040274,512,45
148514.77877538287,512,35
149300.5470552265,512,40
149673.33172796966,768,40
149833.58153777366,768,35
149925.51485795958,768,50
150913.30506765365,768,50
152245.27927838266,768,45
153473.79876360105,512,45
154707.33727270077,1024,25
154837.23312009766,512,40
155483.0874513852,1024,30
157297.14024258545,1024,40
157974.28338424064,512,40
158088.45304946235,1024,35
158634.2120772452,512,45
158711.2052192208,1024,50
158877.48876326394,1024,45
159376.15892170498,1024,40
159762.80953081758,512,40
160233.92847711308,1024,45
160562.79442924133,768,40
161869.38729592832,768,50
161915.50604817693,512,35
162933.02885300116,1024,45
163471.6399388912,1024,40
163630.61875457264,1024,40
163690.79372763142,1024,45
163698.0653731734,512,45
164139.97778130192,1024,45
165719.538749468,512,40
166230.46223776383,512,40
166366.22565590203,768,30
166501.39866512676,1024,40
166578.3399438914,512,35
166680.3847446328,1024,50
167502.41148333627,512,35
168381.3255205065,512,40
168479.14955742672,768,30
168640.06330846713,512,25
168885.05515933636,768,35
169044.89687367948,768,40
169191.19574508764,768,35
169193.8309543069,768,45
169760.24812787533,768,40
170433.67324180072,512,40
170475.59285466213,512,35
171756.35347077186,1024,40
171879.63288381722,512,40
172469.84684754437,768,40
172695.0507319921,768,45
172860.69449510906,512,40
172878.5949680254,1024,45
173108.2567526183,768,40
174004.43026283267,512,40
174820.41977573477,1024,30
175467.5070611873,512,35
175552.83130904438,768,40
176116.40145051852,1024,25
176505.4637595081,768,40
176652.15785995522,1024,40
176835.71630161715,1024,45
177523.7495120243,512,40
178097.6013253461,512,35
178131.2065895672,512,40
178476.5236087676,1024,40
178528.61028639512,768,40
178908.841440205,512,35
178985.5743492705,1024,50
179000.65550884846,768,50
180101.8370278342,512,30
180207.5252090667,1024,30
180625.69443123112,512,40
180988.67021805397,512,40
181652.03006185885,768,45
181711.48179033483,768,40
182358.35397466816,512,45
182682.4261488624,768,35
182801.7588028322,512,45
182952.7584255672,1024,45
183550.68880039183,1024,30
183834.6349076234,1024,45
183922.49437823618,768,30
184957.4968833134,768,40
185669.41616847066,1024,45
189885.97067383258,768,40
190452.66327346113,512,40
190878.3600485196,768,45
192580.10458593216,1024,40
192769.80189026415,1024,35
192787.55575800102,1024,45
193252.33880290212,512,40
193483.61627841202,512,30
193792.6520650303,1024,40
194534.1560070176,1024,45
194661.97491070302,1024,40
195461.21100021846,1024,25
195873.503969615,512,40
196034.53244228274,768,50
196160.57868115095,512,25
196488.3756018743,512,35
197392.6836068659,768,35
198120.8338454099,768,45
198398.26060284858,768,35
198906.2761293003,1024,35
199038.11007066775,1024,35
199134.66672203178,768,35
199327.98258119298,768,40
199576.06781431846,1024,35
199858.6045533354,512,40
199944.38917302588,512,40
201208.12765489778,1024,35
201326.62690930627,768,40
201636.63205501894,512,40
202501.02843034558,1024,40
202649.08269504417,512,45
204096.0389619332,1024,45
204159.31123667044,1024,30
204576.50369046707,768,40
205164.775651758,512,50
206703.84331927414,512,35
207547.8267619263,1024,40
207778.22473652803,768,40
207888.43586934457,1024,40
208371.19016627356,512,45
208777.86662512482,1024,50
209837.76540724564,1024,40
209901.12351151678,512,40
209989.0063147389,768,30
210110.67547146964,512,45
210179.12854869483,1024,40
210510.43470706683,512,45
210901.8474018501,1024,40
211126.98966839295,512,40
212701.67604388477,768,40
213186.70695614876,768,40
213418.36585433283,768,25
213911.6258757751,768,40
214447.395721452,1024,40
214709.24242606192,1024,40
215809.54077809834,512,45
215991.157845518,1024,30
