arrival time(ms),resolution,steps
1303.7639942506898,768,35
1402.9074995902831,1024,40
3282.8464539356773,768,45
4285.8299219419405,768,40
5170.949568051264,768,40
6023.22518647827,768,40
7124.309705967154,1024,35
9841.268537765192,1024,40
9876.782160764247,512,40
10565.231340017965,512,35
10975.987064862575,512,35
11105.703888704762,768,40
12364.055299755699,768,50
12492.970415787098,768,40
14844.323763168479,512,45
16190.572026864376,512,40
16900.494731021958,1024,35
18449.946710724776,1024,35
18488.497351904796,1024,40
18760.22297615823,512,40
18994.17883841779,1024,35
20531.948038488597,512,40
20615.783446800593,512,40
20778.34596064434,512,40
21076.748615489232,1024,25
21615.938194455706,1024,35
22851.02436132765,512,40
23060.58830708917,1024,40
24762.637578534344,768,45
25213.325197820144,512,45
25747.895600929605,1024,40
25966.47273449678,1024,50
26204.28605451147,768,40
29816.943683646285,768,35
29958.506596937583,1024,40
31445.416203903464,768,35
31720.446911199415,768,45
33093.4386526494,1024,40
37110.75968515271,512,35
39905.595593766106,1024,30
40177.24450258274,512,35
41518.5526310983,512,40
42763.80918130015,1024,40
42809.49072567423,1024,50
45168.57358027236,512,50
46878.03077302869,1024,25
48541.6938981874,768,50
49092.0491045227,512,40
49481.73613375834,768,50
49622.1276144198,512,45
49775.09937918635,768,40
49998.39529203162,1024,40
51149.589342393556,512,45
52579.4590697028,512,50
53024.683783073924,768,40
53371.294488536376,512,40
54393.371005131485,1024,45
56951.33503701154,1024,40
56990.148428795605,768,40
57114.34682159465,768,40
58155.57922053484,768,40
60300.4724430841,768,35
60518.14526985336,512,45
61679.19072228358,512,45
62098.66848697701,512,40
62340.22644483501,768,35
62909.51893060891,512,40
63941.37290022025,768,50
64508.247695749174,1024,40
64702.84719399467,768,35
65174.8065422946,1024,40
65339.68771634413,1024,40
66569.79044904505,1024,40
67979.76629406698,768,45
69188.28572076217,1024,35
69622.39025201116,512,45
70350.55063652994,768,40
70627.54329049776,768,40
71168.98940113853,768,40
71289.0533205293,1024,45
71477.15361873465,512,40
71620.83919652966,1024,45
72767.5191329389,1024,35
72838.1735423368,1024,35
72883.79126709285,1024,40
73413.77725758277,1024,45
73450.71783296841,1024,35
73902.2549598998,512,35
74606.78303008598,768,30
75003.01147883119,1024,40
75538.32341130615,512,40
76480.36780213637,512,45
76900.86859555657,512,45
77635.24955047312,512,45
78675.90589735495,768,40
82299.98294284871,768,40
82321.874215042,1024,45
83741.0927972642,768,45
85536.04469671722,768,40
86708.86812751499,512,25
87408.15927621498,768,45
87556.33646327502,512,40
90989.14486838302,1024,40
91212.87892179561,512,40
92670.70213058114,1024,40
92876.49608940241,768,30
93375.38740546357,1024,40
94959.10499065969,1024,40
95213.44715235478,512,40
95684.59655009961,512,35
96756.84283622044,1024,40
97008.8684993696,512,40
97474.2619816507,512,50
103949.68808116154,512,45
104175.07538102387,1024,40
104432.79736032768,512,40
105662.35231417703,768,45
106296.17084355271,768,40
106539.71650987085,1024,35
107031.64190317545,512,40
107366.1272081482,1024,35
107671.41832456572,1024,35
108257.00449979719,1024,35
112377.29378758992,1024,40
113346.16880166478,768,25
113366.49919400924,768,35
115145.0200483101,768,40
115863.41340931776,512,40
116631.97653487661,768,40
116679.60168380129,768,40
116949.94648000099,512,40
117769.77324990214,512,35
118811.96111165298,1024,40
119568.11936037522,512,25
120543.45545172588,512,50
121258.6933708171,768,35
122302.56916571416,512,40
123115.35856356262,1024,45
123413.51904203219,512,40
123595.5713689388,768,40
124359.09529675539,1024,40
124954.49429411432,768,45
127247.25158551808,768,40
127562.81023785906,1024,35
127852.21278785662,512,35
128078.84199628953,768,40
128677.93260481532,1024,50
128822.29554660915,512,35
129247.19725314145,768,40
133117.18617381115,512,40
134071.1017773069,512,45
134272.79239379853,768,40
138296.93838351947,768,45
138549.0415847776,1024,40
138661.6139028131,768,40
138747.55199077542,512,45
140165.37167822706,1024,30
140580.69572266506,512,45
142122.48131091354,512,50
143034.3730435652,768,40
143319.91974722716,768,40
143694.27719310415,768,40
144897.64840962907,768,45
145415.54438463235,512,35
147397.4618017296,768,45
148752.6829932287,768,40
148959.0807864542,1024,35
149008.759184799,512,45
150200.57861896564,512,35
150305.72386496284,1024,45
150474.00145371695,1024,45
150496.18772300452,768,35
150590.96898587298,1024,35
152606.09727210322,768,45
152946.86361918252,768,40
155525.3135635118,768,40
155728.22746807963,768,40
156898.29062118114,768,40
158355.37064716575,1024,35
159780.97303736338,1024,35
161129.58607289696,768,40
161369.25242499312,768,40
161689.5160618317,768,40
162332.5616202278,768,35
162740.80584204604,512,45
163232.88945716535,768,50
164138.33276551036,1024,30
165293.7224329333,512,45
165665.02067569178,768,45
166809.4999052989,768,45
167422.6028404388,512,50
167980.2000186831,1024,35
168298.01372749204,512,35
169497.9953217459,512,35
171219.5599131376,1024,45
172037.04302765164,512,35
173319.1427989261,768,40
173507.0625665039,1024,45
173591.47016012375,1024,40
176180.4483599376,1024,45
176796.4844988405,1024,40
177872.46494147438,768,40
178716.24900585832,1024,40
180083.7331694533,512,40
180420.03291921417,1024,45
180977.23810580513,1024,45
181049.08361275113,1024,40
181159.47961315687,768,35
181947.36043945665,512,40
182110.1416996122,768,35
182665.07018625087,512,40
183082.84688419342,768,45
183561.4759427642,512,40
183895.73706419062,768,45
186156.96652524456,512,45
187259.00535735273,768,40
187350.02061375618,768,45
188628.52678097776,1024,40
190634.90946875376,768,30
191094.46938198394,768,30
192283.4741658495,1024,35
193601.28148268716,512,45
195713.3925659572,1024,45
195877.22574595115,768,40
196400.30855377697,512,45
197021.23401960518,512,40
199076.74537565597,1024,40
201907.00072791273,768,35
201995.52108611952,512,40
202482.8042279539,512,40
203867.23241580752,768,35
204626.48432175242,768,45
205877.78197555654,512,40
207115.1588079373,1024,40
208524.38489727053,768,40
209054.43066534816,768,40
209932.94085177896,768,45
209952.3751610506,512,45
210662.1565150157,1024,35
211482.12334187466,768,40
211991.89211688144,1024,40
213603.63924076522,1024,35
214299.9973972431,512,40
214705.98118914568,1024,40
214757.5810065293,1024,40
216440.90522568853,1024,40
217059.81536389628,768,45
217832.30913469868,1024,45
218841.40125612673,1024,45
219564.95026768325,768,25
220175.03438694964,512,45
220701.8075012051,1024,45
220720.4004354842,512,30
220932.1229322228,768,40
223281.41800655908,1024,35
223487.938029179,1024,35
224659.2270639748,1024,40
226088.98247218173,1024,45
226267.95181859296,512,40
229565.9770628033,768,45
230195.1294786666,768,30
230852.89897768607,768,50
231609.45220359712,1024,40
231858.67281541188,512,40
232144.20604676395,768,45
232432.4493424356,768,35
232939.93755631286,1024,50
234163.85377206618,768,45
235672.04006976992,512,45
237901.48796759898,768,40
238266.543013153,768,40
238329.2099107537,768,40
238545.95026178667,768,40
238704.54283709504,768,45
240100.21678028474,1024,45
240444.3941215287,768,40
241680.15662264483,1024,40
241900.44485348277,512,40
242256.1445820525,512,40
242339.3782550449,768,40
243311.29915550209,1024,50
244019.22512797086,1024,40
245000.99064283053,512,35
245691.14780586408,768,45
246870.71584738346,768,35
247866.20379523106,1024,40
248321.18233151417,1024,45
248558.73188490205,512,45
250794.71347358925,1024,40
251263.4005947775,512,40
251567.08797249122,512,45
252236.35192869877,512,35
253580.78386853353,512,40
253847.0694565682,768,40
254227.20267076688,768,35
254237.2905421871,768,50
255972.62667043848,768,50
256097.24299421516,768,45
256412.7664905832,512,45
259681.7938796911,1024,25
260150.71665397665,512,40
260744.13400927692,1024,30
261996.9031621157,1024,40
263254.0139219516,512,40
264176.57261508284,1024,35
265558.41914493026,512,45
266290.5903342411,1024,50
266816.34861888934,1024,45
268359.9434778603,1024,40
269018.82238782296,512,40
269672.09191187186,1024,45
269676.50524127,768,40
270070.42066461325,768,50
270423.6532176971,512,35
271053.310753206,1024,45
271985.81856853503,1024,40
275059.4640815561,1024,40
275073.8327830065,1024,45
275794.8853027099,512,45
275988.57307206217,1024,45
276114.4885859263,512,40
277384.39851168834,512,40
279818.7718407856,768,30
281233.49901780597,1024,40
281883.4218246556,512,35
282357.63919017784,1024,50
282359.78996344144,512,35
286047.1815059073,512,40
286739.3312823758,768,30
287270.3591280136,512,25
287592.4345988439,768,35
288294.24432469875,768,40
291399.4113583823,768,35
292034.57554623764,768,45
293625.9827311911,768,40
294104.6100961241,512,40
296670.80860537745,512,35
297863.34043083986,1024,40
298328.56088735355,512,40
299075.2281412869,768,40
301718.185638762,768,45
301940.03234556655,512,40
302555.008363317,1024,45
302781.3791397146,768,40
305167.3086430012,512,40
305175.4007958185,1024,30
305371.19815463736,512,35
307277.22580198094,768,40
308037.89155275375,1024,25
309602.0124070563,768,40
310096.37126713234,1024,40
310366.46242888883,1024,45
311070.86638448975,512,40
311434.05247017776,512,35
311771.79574261303,512,40
312311.9841178548,1024,40
313892.8280058263,768,40
316066.26133925316,512,35
317488.1535517418,1024,50
318136.28076217975,768,50
319007.6073695414,512,30
319054.7747025451,1024,30
319721.51761368633,512,40
320051.1995701858,512,40
320056.4126772999,768,45
322165.57170773204,768,40
322799.5868519665,512,45
323185.8434461755,768,35
324525.40368593694,512,45
325113.6898306691,1024,45
325252.8277193252,1024,30
327336.2911106286,1024,45
327881.99254087836,768,30
328027.6136070041,768,40
329544.4973336266,1024,45
329605.6700581486,768,40
330024.8075126547,512,40
330943.6027669241,768,45
331276.87863492715,1024,40
331285.3858334543,1024,35
332214.43008296663,1024,45
333294.41320004774,512,40
334238.7808538085,512,30
334482.2952168055,1024,40
334611.69465850416,1024,45
337210.59193267557,1024,40
338410.0705871969,1024,25
339675.79158998246,512,40
339762.6262445629,768,50
339845.14592946053,512,25
340066.77578828565,512,35
340769.4562202303,768,35
340907.0040593375,768,45
342648.9825115837,768,35
343826.7798811081,1024,35
344823.51122681936,1024,35
345430.15666341875,768,35
346971.23501113924,768,40
347906.61583598563,1024,35
349189.171607021,512,40
349898.8026580328,512,40
350308.2981583026,1024,35
350788.3034408082,768,40
350922.092299038,512,40
351044.7168063364,1024,40
351202.64571642666,512,45
351497.2591796866,1024,45
353627.7447288106,1024,30
353738.6290532488,768,40
354164.29599466483,512,50
357149.8798373974,512,35
358933.8541225168,1024,40
359689.06676472817,768,40
360158.68745229894,1024,40
360221.2568836981,512,45
361893.8013196713,1024,50
362408.11613665975,1024,40
362950.401054247,512,40
364096.180834188,768,30
364829.6048094546,512,45
367268.66355406394,1024,40
367493.76971077546,512,45
368071.8492358525,1024,40
368490.0127185025,512,40
369729.3458359303,768,40
370224.4558430794,768,40
370355.97230802506,768,25
370449.3558741422,768,40
373255.09848403704,1024,40
