arrival time(ms),resolution,steps
204.03241663128495,768,35
483.1561896050803,1024,40
539.6582497382284,768,45
580.9273169267011,768,40
1904.5603800314636,768,40
2000.2056489992706,768,40
2012.353301390534,1024,35
2018.4103918596863,1024,40
2198.342951832375,512,40
2376.617201349139,512,35
2395.7234027243876,512,35
2508.095365591147,768,40
2950.644304252903,768,50
3122.0163307548414,768,40
3312.7028578197283,512,45
3349.659880729241,512,40
3386.815999970681,1024,35
3765.6180262242196,1024,35
3929.292837794456,1024,40
4628.099953569178,512,40
4631.619806307203,1024,35
4775.365804731675,512,40
5190.4084198153805,512,40
5245.196127947413,512,40
5289.191011544452,1024,25
5420.608741917975,1024,35
5615.962932760544,512,40
6871.018296822073,1024,40
7201.478832525538,768,45
7537.823231980326,512,45
7762.772271214466,1024,40
7960.866485500091,1024,50
7970.097387777454,768,40
8054.0526703775795,768,35
8152.167913165874,1024,40
8280.527728961335,768,35
8657.113351365702,768,45
8843.121096828263,1024,40
9453.59908599343,512,35
9816.525929887097,1024,30
10492.667113634014,512,35
11021.32674374067,512,40
11848.04511589061,1024,40
12079.828725137191,1024,50
12868.282849593656,512,50
12956.662649222537,1024,25
13303.999231337597,768,50
13368.79947675102,512,40
13629.118756717427,768,50
13958.91293405708,512,45
14138.631557704128,768,40
14558.211798690807,1024,40
15069.257087908827,512,45
15806.902804399404,512,50
15875.385268663542,768,40
15934.200226470164,512,40
16091.386532163344,1024,45
16590.543680533236,1024,40
16611.018827626416,768,40
17072.465886571175,768,40
17582.909045516844,768,40
17775.646710140118,768,35
18096.123804571092,512,45
18520.360703549253,512,45
18574.542095119374,512,40
18614.138966587147,768,35
18664.781796039908,512,40
18989.825866330422,768,50
19018.88458594166,1024,40
19256.17452644255,768,35
19598.27730081069,1024,40
19984.51426434749,1024,40
20522.937091704018,1024,40
20597.497032748637,768,45
20632.00853490735,1024,35
20770.044026079115,512,45
21065.965494246706,768,40
21178.528049091245,768,40
21249.4673192708,768,40
21570.446906947906,1024,45
22009.164488721235,512,40
22191.673738237772,1024,45
22345.068060494043,1024,35
22406.530307725185,1024,35
22645.13251011262,1024,40
23167.798648791566,1024,45
23190.983492097963,1024,35
23342.43475716289,512,35
23860.02614757559,768,30
24620.66327076792,1024,40
25076.005767273047,512,40
26062.59682508068,512,45
26997.906970163156,512,45
27362.27356868657,512,45
27545.17358223075,768,40
27992.61172028932,768,40
28396.184937022594,1024,45
28892.77632285901,768,45
29529.251386441876,768,40
29694.14653650058,512,25
30412.56963791741,768,45
30543.757233991702,512,40
31246.973040956156,1024,40
31485.922024981133,512,40
31973.841911372736,1024,40
32735.205154745854,768,30
33249.435598062584,1024,40
33394.95390567347,1024,40
33759.4128135799,512,40
33887.96343343849,512,35
34313.51176382768,1024,40
34545.225329543064,512,40
34814.389906963326,512,50
34957.973410091574,512,45
35105.20263914011,1024,40
35336.05065906195,512,40
35462.68804994176,768,45
35895.3155899152,768,40
36383.55169187136,1024,35
36621.13433040531,512,40
36692.90076645994,1024,35
36777.618090815835,1024,35
37045.255307570995,1024,35
37242.970344599045,1024,40
37350.12310300487,768,25
37462.26541875141,768,35
37724.35009343873,768,40
38125.98019444773,512,40
38258.8743055621,768,40
38366.7277771968,768,40
38404.73825413029,512,40
38512.121728091966,512,35
38585.30191562585,1024,40
38877.402315023675,512,25
39360.8624374692,512,50
39406.353029048034,768,35
39997.739072352124,512,40
40003.78443811275,1024,45
40592.61398934662,512,40
40740.6129487464,768,40
41270.348045915904,1024,40
41303.95096063741,768,45
41359.07002538912,768,40
41674.89448432948,1024,35
41838.37250619887,512,35
41886.259833492506,768,40
42040.033188603644,1024,50
42173.13013947043,512,35
42195.07549456209,768,40
42314.99404076556,512,40
42592.780204308176,512,45
42884.646981041704,768,40
43333.57574768189,768,45
43387.944796550226,1024,40
43723.56443285412,768,40
44170.674219935114,512,45
44860.54493126653,1024,30
44861.77450760383,512,45
44872.94456556428,512,50
44937.44237949736,768,40
45322.74513908945,768,40
45338.27908824161,768,40
45672.17100445817,768,45
46407.64709142756,512,35
46882.38510494215,768,45
46891.0516807151,768,40
46961.64943709173,1024,35
47039.34145341752,512,45
47135.50534538835,512,35
47410.49125589857,1024,45
47727.03523885708,1024,45
48850.06272258132,768,35
48901.6513109207,1024,35
49211.475484653485,768,45
49446.42985918733,768,40
49670.30711368673,768,40
50100.704428625235,768,40
50103.01411125494,768,40
50104.323056335095,1024,35
50330.73298570994,1024,35
50740.206245660804,768,40
51236.84648846018,768,40
51363.70361544276,768,40
51430.48245156096,768,35
51432.80994655879,512,45
51527.97636814926,768,50
51882.74846956894,1024,30
52041.299965372484,512,45
52401.10381121683,768,45
52537.72246143816,768,45
52587.12043885588,512,50
52651.14611425479,1024,35
52679.01399328627,512,35
52736.63285014584,512,35
53083.3508283588,1024,45
53277.39188414493,512,35
53321.90017148541,768,40
54021.15118340254,1024,45
54043.08002977232,1024,40
54305.68406059246,1024,45
54679.66147891591,1024,40
55187.08834420179,768,40
55253.743655062215,1024,40
55332.27540668648,512,40
56427.804852611946,1024,45
56598.559427505,1024,45
56763.53379551828,1024,40
56869.78631424657,768,35
56919.77564721823,512,40
57299.70306159219,768,35
57366.27778615849,512,40
57869.571871558284,768,45
58058.61590489769,512,40
58300.42534736102,768,45
58353.07310164909,512,45
58518.36318273039,768,40
59300.24097806439,768,45
59506.74176873954,1024,40
59857.956629752494,768,30
60046.00495999392,768,30
60051.40837652913,1024,35
60180.67397028349,512,45
60337.21744904747,1024,45
60381.02600916556,768,40
60468.786933218245,512,45
60643.07621213907,512,40
