arrival time(ms),resolution,steps
173.131982663367,768,35
225.59120813518274,1024,40
431.1011756266258,768,45
532.1209526693698,768,40
1015.3811359502736,768,40
1551.3470973238725,768,40
1710.5686643618585,1024,35
1854.9390832249312,1024,40
2892.107476813724,512,40
3148.846663596395,512,35
3478.682513209197,512,35
3501.5873215373786,768,40
3601.1348559031517,768,50
3635.9005750404417,768,40
3723.0710201507995,512,45
4153.933417458736,512,40
4262.302804881458,1024,35
4591.855732921246,1024,35
5165.342738938335,1024,40
5207.401355668456,512,40
5217.788185619933,1024,35
5712.381504842771,512,40
5861.3148136445225,512,40
6368.478017411704,512,40
6458.904833558658,1024,25
6477.497151072006,1024,35
6909.5783227602005,512,40
7045.114295458085,1024,40
7061.979283048241,768,45
7090.861296848103,512,45
7431.737728775794,1024,40
7634.658799496362,1024,50
7744.606635431584,768,40
7952.413696242139,768,35
8132.9665929141765,1024,40
8168.116194146696,768,35
8250.715394398247,768,45
8295.367096942497,1024,40
8710.106749339511,512,35
8925.277470451192,1024,30
9156.099221506307,512,35
9374.865488400543,512,40
9605.403737489898,1024,40
10137.983302655059,1024,50
10208.872491188618,512,50
10365.857146935168,1024,25
10378.38694022305,768,50
10693.13405537834,512,40
10777.223902614825,768,50
10783.314136576884,512,45
10787.423304128415,768,40
10862.932942265239,1024,40
10928.559151946396,512,45
10961.613442130734,512,50
11534.318933047149,768,40
11537.596892614454,512,40
11747.120068360218,1024,45
11763.178159002397,1024,40
12226.805073306594,768,40
12341.391928060306,768,40
12632.202160322828,768,40
12968.83846019658,768,35
13216.800737644606,512,45
13327.724884030598,512,45
13494.134296942035,512,40
13676.070939609817,768,35
13680.652830625566,512,40
14385.008242496033,768,50
14629.656255155332,1024,40
15151.970187724639,768,35
15378.214674639818,1024,40
15440.54722385058,1024,40
15617.029815425556,1024,40
15768.366518097506,768,45
16012.939755698713,1024,35
16013.549530418491,512,45
16148.079078875806,768,40
16864.23049345448,768,40
16954.60181386187,768,40
17084.261683540262,1024,45
17302.916813891192,512,40
17792.3850757522,1024,45
17829.246940395136,1024,35
18064.761743279156,1024,35
18570.380146838594,1024,40
19059.814616269367,1024,45
19101.37082022532,1024,35
19212.468007934902,512,35
19232.56284600666,768,30
19611.408673009824,1024,40
20422.074379628273,512,40
20488.634676268895,512,45
20715.069682427973,512,45
20722.91814377652,512,45
20762.28505320138,768,40
20853.575357855403,768,40
20913.42994812191,1024,45
21030.59556082396,768,45
21168.389077695883,768,40
21173.269479610684,512,25
21583.27500708703,768,45
21661.635449044647,512,40
21824.23903236097,1024,40
21834.144147845258,512,40
22007.339950773257,1024,40
22507.759789781925,768,30
22768.45115337284,1024,40
22845.952618981486,1024,40
22954.352080913544,512,40
23143.855975436607,512,35
23148.9014440988,1024,40
23711.286763527343,512,40
23861.73485229605,512,50
23883.69285896697,512,45
24018.37830977884,1024,40
24023.43723377159,512,40
24088.11714830849,768,45
24176.318730405015,768,40
24394.308651574574,1024,35
24481.758667513684,512,40
25200.32782151777,1024,35
25333.34809286383,1024,35
25536.179928446538,1024,35
25922.696257250846,1024,40
25979.09621221803,768,25
26018.86219757033,768,35
26299.550899647136,768,40
26434.52712390331,512,40
26549.819600410196,768,40
26945.948584003738,768,40
27552.134347965344,512,40
27685.304917172198,512,35
27720.208482074875,1024,40
28413.416649837454,512,25
28686.651861665094,512,50
29032.962331266517,768,35
29319.126618938513,512,40
29622.921343666563,1024,45
29784.232615693036,512,40
29839.44265392987,768,40
30167.110268150813,1024,40
30253.725424404485,768,45
30270.29110062339,768,40
30366.59041742882,1024,35
30548.169485251834,512,35
30629.55154984736,768,40
31071.011998157475,1024,50
31230.200082579962,512,35
31299.50023323338,768,40
31385.673545149544,512,40
31566.247833625664,512,45
31621.970683774984,768,40
31649.959571005813,768,45
32010.718276906686,1024,40
32058.69330837549,768,40
32339.10931937931,512,45
33296.29425448567,1024,30
33299.081169126606,512,45
33604.73667563485,512,50
33697.788475300214,768,40
34377.70619285865,768,40
34521.68809017088,768,40
34584.360143264406,768,45
34899.72607342437,512,35
35092.171368367235,768,45
35133.57578152442,768,40
35687.460854092766,1024,35
35950.39790680585,512,45
36028.03038027137,512,35
36640.33041814903,1024,45
36726.549471005674,1024,45
36886.70353184589,768,35
36922.850150450446,1024,35
36949.14370857934,768,45
37224.20026979982,768,40
37261.99166534219,768,40
37549.97564342156,768,40
37691.44777820122,768,40
37843.24988735271,1024,35
37987.840685856594,1024,35
38186.50523806654,768,40
38211.98780699076,768,40
38264.03075115228,768,40
38361.89444269247,768,35
38635.21480830089,512,45
38718.292902769754,768,50
38742.62279371201,1024,30
38799.101212640424,512,45
39280.889099659275,768,45
39425.45091368013,768,45
39647.19501184969,512,50
39830.39212309897,1024,35
39958.03324340841,512,35
40130.12506782385,512,35
40482.58544298534,1024,45
40492.00135642698,512,35
40877.342977105196,768,40
41030.96714692939,1024,45
41090.07464101372,1024,40
41583.88310258484,1024,45
41677.264768825036,1024,40
41715.15574847503,768,40
42278.28774429189,1024,40
43124.669911519195,512,40
43131.63857703288,1024,45
43137.9515923675,1024,45
43254.966108529625,1024,40
43305.25442334889,768,35
43751.21785363283,512,40
43930.35658898625,768,35
44049.32967155964,512,40
44172.9423942571,768,45
44232.54823390425,512,40
44710.02834129157,768,45
45229.56095748053,512,45
45279.50260916075,768,40
45287.76935976774,768,45
45752.88069702924,1024,40
45949.18747781332,768,30
46123.83761796914,768,30
46405.757061681696,1024,35
46520.58260318676,512,45
46765.143748332586,1024,45
46889.694116273145,768,40
47141.587495563144,512,45
47413.15467656987,512,40
47440.28699359398,1024,40
47659.533769483125,768,35
47909.80412007965,512,40
47971.44992005047,512,40
48499.6834355056,768,35
48519.18975605235,768,45
48654.28184258999,512,40
48744.78200574591,1024,40
48841.23169203862,768,40
49086.482328500984,768,40
49090.95769255329,768,45
49235.20363505554,512,45
49387.001655488115,1024,35
49469.792916052524,768,40
50283.52321723757,1024,40
50293.47090075241,1024,35
50306.026003889994,512,40
50422.27815373773,1024,40
51026.24294131563,1024,40
51232.003765443886,1024,40
51369.873021048006,768,45
51784.63736814531,1024,45
51995.161008203235,1024,45
52248.11794888202,768,25
52387.401275605094,512,45
52836.06757176236,1024,45
52948.58655166456,512,30
53072.06817303607,768,40
53155.95403433285,1024,35
53208.59128326795,1024,35
53243.73952841736,1024,40
53402.59595740499,1024,45
54005.37549724761,512,40
54017.47227364062,768,45
54116.118949558164,768,30
54135.91732427915,768,50
55015.390206552416,1024,40
55124.722948103925,512,40
55217.53326052049,768,45
