arrival time(ms),resolution,steps
362.42983412124624,768,35
670.8098910505151,1024,40
1094.36107418807,768,45
1286.4955270723099,768,40
2057.025706316792,768,40
2151.3545841756295,768,40
2431.3214635443574,1024,35
2453.3851518837077,1024,40
2736.7427233112594,512,40
2737.1010624749506,512,35
3511.63763791151,512,35
3601.608964095365,768,40
3658.4507762721437,768,50
3789.808609276577,768,40
3914.2249218331763,512,45
4317.364838207207,512,40
4534.506173516954,1024,35
4680.508996610562,1024,35
4861.227105552529,1024,40
4915.278232706856,512,40
4976.662846819552,1024,35
5032.543055197749,512,40
5282.793187361755,512,40
5890.941804765812,512,40
5965.688332344496,1024,25
6513.59026735457,1024,35
6545.587526189858,512,40
6559.580630356699,1024,40
6859.760673886744,768,45
7133.776687834364,512,45
7169.316309097757,1024,40
7188.452065094644,1024,50
7196.304544830794,768,40
7227.273209785353,768,35
8407.075986560216,1024,40
8457.397243494961,768,35
8586.165722452766,768,45
8841.11751870722,1024,40
9399.380144297887,512,35
10395.64224673212,1024,30
10921.068534635713,512,35
11045.724338634072,512,40
11560.747870543626,1024,40
11765.78822077871,1024,50
11788.676950369694,512,50
11905.786142301531,1024,25
12123.672832151951,768,50
12167.487982144397,512,40
12209.78329341952,768,50
12213.832463694462,512,45
12395.005163664073,768,40
12432.553657297522,1024,40
12610.037817223098,512,45
13289.930881669594,512,50
13480.966522288401,768,40
13595.630632065819,512,40
13697.122969608892,1024,45
13793.10213906053,1024,40
13993.138718783148,768,40
14824.043593581477,768,40
15515.887153008523,768,40
16266.416280951873,768,35
16771.168524502074,512,45
17290.05871595213,512,45
17572.38974391393,512,40
17696.065524201316,768,35
17832.328241781248,512,40
18543.116315751,768,50
18615.947980422865,1024,40
18717.583055539093,768,35
18947.923520867495,1024,40
18983.92502745545,1024,40
19212.58613811777,1024,40
19253.583565813777,768,45
19407.001665677974,1024,35
19603.819438199836,512,45
19726.792214417103,768,40
19760.41669737539,768,40
19871.970144594427,768,40
19931.915372680705,1024,45
19947.926638111232,512,40
20623.889647250282,1024,45
20818.270942228348,1024,35
20862.197842193313,1024,35
20928.76609546615,1024,40
21063.17063251519,1024,45
21105.42989445252,1024,35
21377.277457421285,512,35
21615.592225946468,768,30
21795.099225990776,1024,40
22127.26647915768,512,40
22658.02585387715,512,45
22758.82674665288,512,45
22855.14078301475,512,45
22965.1400930218,768,40
23202.495614491483,768,40
23221.78156529389,1024,45
23531.789134187627,768,45
23646.611919747404,768,40
23710.39829370309,512,25
23993.888031592196,768,45
24233.932074859502,512,40
24795.64147420038,1024,40
24951.856098358443,512,40
24970.048300427403,1024,40
24980.889642260543,768,30
25632.198130793953,1024,40
25780.293646288308,1024,40
26790.66633912424,512,40
27484.070573824385,512,35
27981.96208641913,1024,40
28363.19129009487,512,40
28524.085631589787,512,50
28796.01537070987,512,45
28823.00059543195,1024,40
29179.809461272074,512,40
29265.591779964307,768,45
29277.69330347927,768,40
29304.38414577673,1024,35
29555.33599285438,512,40
29664.26416917042,1024,35
29958.217804969645,1024,35
30165.59181626546,1024,35
31577.393975198218,1024,40
31623.756169331362,768,25
31836.392299620173,768,35
32115.21662610597,768,40
33273.341089633424,512,40
33282.95063530785,768,40
33703.34670320574,768,40
33830.091744973106,512,40
33978.61267718722,512,35
34127.216776322435,1024,40
34169.98491275727,512,25
34277.007734128616,512,50
34690.06793818262,768,35
34884.373449130115,512,40
35243.388697619055,1024,45
35388.15436737165,512,40
35717.23750104081,768,40
35835.39346611337,1024,40
35998.80600534892,768,45
36163.86878545654,768,40
36183.11787597882,1024,35
36306.148601081564,512,35
36845.751602636716,768,40
36992.24372837486,1024,50
37245.88435324623,512,35
38237.284447723774,768,40
38790.66156288837,512,40
39093.14658542312,512,45
39848.146504331424,768,40
39889.804683230206,768,45
40409.247706319074,1024,40
40892.29589669129,768,40
42468.62461081424,512,45
42525.51501393481,1024,30
43230.03346686194,512,45
43531.70950785179,512,50
44018.78302289985,768,40
44769.76912909355,768,40
44841.121741828574,768,40
44912.04269169994,768,45
44958.48122190256,512,35
45260.35713042193,768,45
45694.90492956249,768,40
45787.91502534033,1024,35
46457.488857244265,512,45
46640.58886088131,512,35
46809.824189877465,1024,45
46885.10566054021,1024,45
47176.71996415668,768,35
47488.75651796564,1024,35
47544.227932796224,768,45
47846.80763651733,768,40
48065.61667958901,768,40
48238.257652023356,768,40
48542.53286347945,768,40
48689.83772478319,1024,35
48709.27088103992,1024,35
49332.435991908664,768,40
49422.31886428044,768,40
49754.680305194204,768,40
49882.98345019914,768,35
49944.136788102755,512,45
49982.40493752404,768,50
50188.2514329187,1024,30
50317.75221287161,512,45
50659.63940914757,768,45
50664.612396466924,768,45
51206.65357253135,512,50
51312.55580470194,1024,35
51472.066335538075,512,35
52150.64818892268,512,35
52290.24688623298,1024,45
52751.51331111713,512,35
53234.83574766381,768,40
53518.806551836926,1024,45
53695.79716999102,1024,40
53711.60830911465,1024,45
53805.79031637693,1024,40
53836.525112331576,768,40
54141.71178128072,1024,40
54855.398311987214,512,40
55108.94240685124,1024,45
55256.80806736983,1024,45
55442.80582090959,1024,40
55615.39239553966,768,35
55679.61279221273,512,40
55841.891434825375,768,35
55979.763797092804,512,40
56376.77455454026,768,45
56542.84988485439,512,40
56721.353463913605,768,45
56976.64567378331,512,45
57022.134269003145,768,40
57094.408222438615,768,45
57415.78785288523,1024,40
57618.133548941456,768,30
57744.39777872453,768,30
58386.50951942944,1024,35
58707.96353903134,512,45
58846.951280260764,1024,45
58875.149381668925,768,40
59129.65617678149,512,45
59484.312937967836,512,40
60036.86620645285,1024,40
60163.102651475325,768,35
60177.355745640954,512,40
60201.29872457125,512,40
60333.14094754807,768,35
61075.86185663467,768,45
61281.83159849157,512,40
62330.99699832868,1024,40
62431.13057737765,768,40
62754.35967968165,768,40
62812.632726052674,768,45
63379.48105719157,512,45
63724.0182523682,1024,35
63791.82116271396,768,40
64397.92304976916,1024,40
64468.92095674757,1024,35
64514.38536075605,512,40
64690.07894967477,1024,40
64960.15183973774,1024,40
65742.94758671943,1024,40
65851.77847151594,768,45
65882.32962417048,1024,45
65947.12769940571,1024,45
66271.97423192438,768,25
66294.88058832247,512,45
66463.23990838997,1024,45
66502.37007431635,512,30
66597.89661067534,768,40
66624.4182929996,1024,35
66736.33484098576,1024,35
66802.08767266416,1024,40
66817.19476391192,1024,45
67135.68588838007,512,40
67172.43935190646,768,45
67371.98092775968,768,30
67572.88812449503,768,50
67627.3838024381,1024,40
67991.91039245934,512,40
68025.04483161127,768,45
68269.31299782312,768,35
68531.11769363303,1024,50
68680.83377515871,768,45
69242.09483323254,512,45
69591.63738824692,768,40
70204.47265008817,768,40
70209.0008287199,768,40
70433.19726302504,768,40
70781.30563925853,768,45
70992.25288037695,1024,45
71189.56578700096,768,40
71354.43597104562,1024,40
72497.33868282879,512,40
72503.4090296233,512,40
72519.5640470902,768,40
72581.0507051868,1024,50
72832.73014758073,1024,40
73182.40470646352,512,35
73596.05471424448,768,45
73600.45504647616,768,35
73944.78482325475,1024,40
73948.99657559217,1024,45
74068.18792916067,512,45
74114.11785487157,1024,40
74895.50417267275,512,40
74917.64108999245,512,45
75018.21747979152,512,35
75136.81657352917,512,40
75471.41778731652,768,40
75537.44780014466,768,35
76095.64765313236,768,50
76299.02606159654,768,50
76721.17921315815,768,45
76727.02456213695,512,45
76923.1646386007,1024,25
77047.35032901855,512,40
77448.41011538268,1024,30
77906.35122371415,1024,40
78464.01897238339,512,40
78518.9874587342,1024,35
78609.20963628421,512,45
78770.66008881594,1024,50
79101.1118282733,1024,45
79331.78390159123,1024,40
79382.8473549396,512,40
79588.42882251008,1024,45
79591.56413484708,768,40
79823.9685848484,768,50
80112.76446076679,512,35
80434.33452343088,1024,45
80590.82513321411,1024,40
80901.18345904825,1024,40
80963.80915321308,1024,45
81562.0042552002,512,45
81726.42156930329,1024,45
82752.08465650522,512,40
82982.51477509266,512,40
83374.87031506636,768,30
83416.27946509862,1024,40
83562.83784529225,512,35
83631.24947663158,1024,50
83852.24060100802,512,35
83929.33522318363,512,40
83931.17037277721,768,30
84220.62323984155,512,25
84484.1487400938,768,35
85264.36145287419,768,40
85329.46992435983,768,35
85447.90386013479,768,45
85569.10731031375,768,40
85888.89736570884,512,40
86712.80406761845,512,35
86904.34743130267,1024,40
87151.24197834803,512,40
87169.82730392474,768,40
87363.14196116432,768,45
87474.91940785486,512,40
87615.87064340789,1024,45
87699.44326244533,768,40
87825.13239520608,512,40
87941.24272046592,1024,30
88005.70066712835,512,35
88106.01696208233,768,40
88598.37596479116,1024,25
88797.68129385437,768,40
88876.09606808847,1024,40
89487.01662734126,1024,45
89739.43813390046,512,40
