arrival time(ms),resolution,steps
407.55231578267086,768,35
587.5138342116692,1024,40
1282.172190679221,768,45
3748.165628145066,768,40
4180.877663876369,768,40
6706.812097411252,768,40
6875.972628073376,1024,35
8221.282665252573,1024,40
10545.32380294802,512,40
11029.139752771469,512,35
11405.812524482635,512,35
11836.302309381053,768,40
12119.945088419081,768,50
12890.01131512494,768,40
13463.685446211393,512,45
13928.860963408059,512,40
14266.042927665956,1024,35
14735.051188220428,1024,35
14864.970243881196,1024,40
15264.17852384101,512,40
15537.86015170864,1024,35
16107.893406877909,512,40
17154.198539656514,512,40
17343.6715887673,512,40
18687.60487166189,1024,25
18707.483926860656,1024,35
20603.72969846815,512,40
20771.791021426532,1024,40
21696.33113888101,768,45
22979.14974695745,512,45
23052.951987184068,1024,40
24701.51048880815,1024,50
25554.950181004187,768,40
26215.02095918487,768,35
26597.9925244406,1024,40
28901.51602711024,768,35
29670.18437947018,768,45
29808.54413839372,1024,40
29938.991014839932,512,35
30448.19364958937,1024,30
30595.187751961425,512,35
31544.695651621387,512,40
32927.722609330696,1024,40
33707.27554905696,1024,50
33933.4976523881,512,50
34092.420017662465,1024,25
35018.948930723425,768,50
35226.34939788874,512,40
36278.60893976287,768,50
36411.03412600907,512,45
36786.5025206766,768,40
37495.25283552326,1024,40
37895.70981530138,512,45
38213.67918399481,512,50
39430.112046145834,768,40
40514.65143448638,512,40
41497.87836222822,1024,45
41911.559684444444,1024,40
44704.10964488389,768,40
45454.529064050446,768,40
46117.21479441441,768,40
46534.702539033875,768,35
46746.35337616669,512,45
47503.916305774976,512,45
48531.03275989295,512,40
49184.156704425186,768,35
49857.87879161727,512,40
50037.95730016471,768,50
50082.17075615413,1024,40
50631.34914298901,768,35
50824.59479466153,1024,40
51762.76195968458,1024,40
52323.81354663839,1024,40
52451.919533148364,768,45
53184.83086080632,1024,35
53195.729586603746,512,45
53202.26596369205,768,40
53411.7802902758,768,40
53536.761609912595,768,40
53751.24476474935,1024,45
53779.796213874906,512,40
55777.76173931255,1024,45
56651.07269427041,1024,35
58070.78925315754,1024,35
58773.64083840419,1024,40
58790.97477493575,1024,45
59011.56825630597,1024,35
59667.28311645141,512,35
59785.81587941903,768,30
60934.28901014598,1024,40
61279.48699970427,512,40
62264.950834203155,512,45
62502.15552609776,512,45
62771.165872914564,512,45
62816.90105670935,768,40
63767.89323487252,768,40
64511.39664260236,1024,45
65534.06689532151,768,45
65556.12816283028,768,40
65585.47482875947,512,25
65702.65963759781,768,45
67718.03134841347,512,40
67909.20705581785,1024,40
68212.04579416587,512,40
68430.82770523071,1024,40
68497.99190468088,768,30
69518.80859105772,1024,40
71878.33462408971,1024,40
72098.04136784663,512,40
72324.80245256188,512,35
72381.75283689918,1024,40
72860.0884451628,512,40
73248.61355894589,512,50
73443.48355102398,512,45
73727.62387656544,1024,40
74307.31880569724,512,40
75322.82255712878,768,45
77271.47861886868,768,40
78149.35248533379,1024,35
79260.44507443793,512,40
79345.01992857397,1024,35
79896.1525998562,1024,35
81112.92880546139,1024,35
81124.1587941064,1024,40
81149.95971270942,768,25
81692.33165931894,768,35
81750.89005910912,768,40
81758.6730156687,512,40
82333.2737415867,768,40
82345.35051624967,768,40
82631.83962204366,512,40
83085.27150758638,512,35
83606.42425882751,1024,40
84008.9978654898,512,25
84286.70145614471,512,50
84381.61318430517,768,35
85214.32156041439,512,40
85550.51340445735,1024,45
85686.48400960269,512,40
85839.95110551517,768,40
86041.05715050988,1024,40
86820.27489764581,768,45
87813.9838683484,768,40
89516.33220090735,1024,35
89750.58718798085,512,35
90033.64269945209,768,40
91063.45487399938,1024,50
91122.05922712536,512,35
91627.73848379377,768,40
91894.1991784108,512,40
92609.3809072875,512,45
92800.2358653229,768,40
93847.38160736227,768,45
94627.37569641168,1024,40
94960.5818437733,768,40
95076.85993833705,512,45
96066.90816598803,1024,30
97525.71349445991,512,45
98107.91999802504,512,50
98573.91998638051,768,40
98577.88982737673,768,40
99202.49239471505,768,40
99231.98367871794,768,45
99291.33716320994,512,35
102164.57731765715,768,45
102232.28298527721,768,40
102621.21597391082,1024,35
105051.1462025602,512,45
105644.81504417871,512,35
105854.29275650835,1024,45
105910.40307833941,1024,45
106103.64078702214,768,35
106195.518360803,1024,35
106357.57990788283,768,45
107910.53761962577,768,40
108150.37378084732,768,40
108748.4155969056,768,40
108937.86400640172,768,40
109128.52333453226,1024,35
109621.51336526,1024,35
109883.29035140929,768,40
111237.57126250371,768,40
111789.52110367955,768,40
112715.3721346182,768,35
113367.97551842942,512,45
113796.8792760157,768,50
113925.31046207272,1024,30
114530.81016423367,512,45
114661.23362307821,768,45
116055.63945477734,768,45
116686.2520622242,512,50
116819.77386487646,1024,35
117478.66371055527,512,35
118865.5411374493,512,35
118984.62270617446,1024,45
120303.5336015937,512,35
120459.31770186391,768,40
121993.37834198137,1024,45
122980.5210597169,1024,40
124052.52206382262,1024,45
124092.89166837903,1024,40
124836.47091178696,768,40
125002.55667959059,1024,40
127664.25301900232,512,40
127938.62066372638,1024,45
128031.21891099983,1024,45
129476.33827637162,1024,40
130014.84075000366,768,35
130619.89580207481,512,40
130779.13807853987,768,35
130973.90741271627,512,40
131119.58339112977,768,45
131379.65904495426,512,40
132801.32875881126,768,45
133283.70451875377,512,45
134825.45597725554,768,40
136072.3284509718,768,45
136751.72524436907,1024,40
137209.89286989046,768,30
137330.84427214117,768,30
137411.98626433298,1024,35
137538.571757534,512,45
137874.2542642551,1024,45
138001.06298979194,768,40
138502.9726988731,512,45
138753.7985218782,512,40
141262.2569975168,1024,40
141979.91987150637,768,35
142364.56780898795,512,40
143312.5460201351,512,40
143374.8805875578,768,35
144100.1375667352,768,45
144300.22832587393,512,40
144617.2311770564,1024,40
145523.70304040276,768,40
145827.68729944743,768,40
146221.94661076798,768,45
146467.84634947043,512,45
147060.66474648422,1024,35
148052.8439053341,768,40
148145.9533175439,1024,40
148455.76398018753,1024,35
148787.3819507855,512,40
149159.99299629335,1024,40
149405.83318404687,1024,40
150025.11211783858,1024,40
150707.96922225764,768,45
151327.59184537234,1024,45
151682.53023702046,1024,45
152211.57543727077,768,25
152387.24247775733,512,45
152590.26676037762,1024,45
152911.73566003016,512,30
153455.9941986528,768,40
157498.71013792985,1024,35
160089.4493357575,1024,35
160375.17735337676,1024,40
161375.75871919497,1024,45
161633.37504416195,512,40
161763.61153988834,768,45
162429.46570999312,768,30
163366.7996493092,768,50
166048.99103771546,1024,40
166912.38574123938,512,40
168417.03563766633,768,45
168471.1393942202,768,35
168864.88662534795,1024,50
168896.95746890447,768,45
170915.15851135374,512,45
171401.1787072295,768,40
173045.85671706364,768,40
175245.7309904531,768,40
175324.8392903635,768,40
175457.42291133734,768,45
175750.88172609685,1024,45
175831.5407218971,768,40
176056.12188232839,1024,40
176613.2586552325,512,40
176759.24984751988,512,40
178365.30754799795,768,40
178570.37684426445,1024,50
182097.6501212346,1024,40
183347.43183290557,512,35
184642.14509784925,768,45
184738.09271960927,768,35
186746.24337874976,1024,40
187311.55219298732,1024,45
188453.24745327752,512,45
188936.4394555973,1024,40
189029.32507016018,512,40
189269.10683302511,512,45
189677.14818101694,512,35
189900.71390209472,512,40
192776.03481465607,768,40
194099.06751201898,768,35
194110.34094528673,768,50
194505.67205118685,768,50
194815.93378845172,768,45
195891.30288370544,512,45
197177.90292194605,1024,25
197287.20236495874,512,40
198337.4880827779,1024,30
198879.59311539758,1024,40
200849.26706706447,512,40
201855.20230791223,1024,35
201933.5464665901,512,45
204056.63905788027,1024,50
205385.07707798685,1024,45
205611.38548310217,1024,40
206687.3248263061,512,40
207539.1586348542,1024,45
209625.95124217356,768,40
210304.96371421852,768,50
210579.19076134622,512,35
210962.82470516925,1024,45
211096.77340754936,1024,40
211814.14625153184,1024,40
211873.0215360619,1024,45
213793.65699717926,512,45
213884.54347504885,1024,45
213900.19581379663,512,40
214740.2112140152,512,40
215012.82025022342,768,30
216190.87747727145,1024,40
216417.0917684933,512,35
216707.9287559816,1024,50
217559.5643349135,512,35
217591.95235498555,512,40
218048.56901247925,768,30
218228.32635297847,512,25
218632.65388638864,768,35
219679.25129864283,768,40
219868.9419351456,768,35
219911.27865029647,768,45
221391.26984343768,768,40
221884.29409341118,512,40
222136.05320723928,512,35
222795.8026045795,1024,40
223258.02118795106,512,40
224203.96133432974,768,40
224483.35634290124,768,45
225339.1257992593,512,40
225605.51455022555,1024,45
225768.24481113942,768,40
226541.46115249154,512,40
227672.76168754723,1024,30
229084.34299458427,512,35
229417.66256289993,768,40
229923.29545217665,1024,25
231334.5319166531,768,40
232125.73078881702,1024,40
232237.5663454951,1024,45
232481.9085806874,512,40
232533.53533688924,512,35
233251.31542551026,512,40
233766.2989425025,1024,40
233877.8992022723,768,40
234090.81208810225,512,35
235088.8323956426,1024,50
235623.6383397199,768,50
236023.5324635954,512,30
237029.75883375012,1024,30
237185.5503954517,512,40
238006.74405392658,512,40
238043.21679158136,768,45
238615.25332017793,768,40
239088.4059874653,512,45
239699.21328454016,768,35
240121.0476245897,512,45
240637.80137269758,1024,45
240820.1740163551,1024,30
240941.6048246352,1024,45
241837.69203122202,768,30
242476.80216426458,768,40
243026.81899823147,1024,45
244404.47884439278,768,40
245591.40587205894,512,40
245727.33504812792,768,45
246447.23054154473,1024,40
246461.58360695394,1024,35
248155.51498236813,1024,45
248179.94270552386,512,40
248357.69903354888,512,30
248542.02895467673,1024,40
249210.63931708966,1024,45
249689.45891431524,1024,40
250511.60560775612,1024,25
251736.64299898533,512,40
252016.68513329353,768,50
252220.38287088074,512,25
252865.56248677382,512,35
253287.4689094982,768,35
253510.63692892803,768,45
253637.8002100415,768,35
253836.99487670246,1024,35
254793.23038180632,1024,35
255915.44479902036,768,35
255922.4159188683,768,40
256135.70830667173,1024,35
256140.81633006452,512,40
257136.6116311889,512,40
257387.17595927592,1024,35
258003.47131422284,768,40
258710.20969120497,512,40
259194.51103581974,1024,40
259893.5814403275,512,45
260717.953277621,1024,45
260770.5088764572,1024,30
261642.12282752208,768,40
262957.2344916493,512,50
263639.1300514839,512,35
263754.7767367266,1024,40
263860.25560258084,768,40
267474.4210269015,1024,40
267506.0083916456,512,45
267827.93048269616,1024,50
268115.302921479,1024,40
268361.1796850607,512,40
268607.29230179475,768,30
269187.1760931433,512,45
270366.5947864464,1024,40
271376.0491566058,512,45
272865.1307442556,1024,40
275105.562274104,512,40
275206.2426586295,768,40
275216.0073571239,768,40
275623.3751596551,768,25
275765.579991695,768,40
277161.8556665993,1024,40
277258.48070675303,1024,40
277443.8606670176,512,45
277537.9310473587,1024,30
277622.7363032707,1024,40
278230.58651844715,512,45
278283.0992056903,768,40
279096.9647301068,512,40
281246.78341988,1024,40
281589.154945023,512,40
282154.35260322277,768,40
282754.5867991012,768,35
283550.17244465905,1024,45
283755.30157533544,768,40
284695.6670893689,1024,40
285784.1645328286,1024,40
286988.5576517455,768,30
287041.9741343419,512,45
288278.8766332002,768,30
289221.01016539003,512,30
291153.6493168683,768,40
293096.9549854281,1024,40
294503.247096381,1024,35
295015.454495711,512,35
298556.1862410412,1024,30
299154.06677944836,768,40
301047.2479764923,768,45
302178.89475266234,512,35
302322.4412655064,512,45
304215.03114422236,512,45
304604.03343395266,512,40
305182.6127987214,768,40
305878.626881524,768,40
306454.61496268975,1024,35
306906.26669570233,512,40
307015.3239581819,768,35
308264.5555569136,768,40
309368.55514253146,1024,45
309538.1987082066,1024,45
309661.41207807243,512,40
310191.3671383283,1024,40
310331.7626369083,512,40
310376.918567109,1024,40
311398.600448628,768,40
311631.80112183775,512,35
312214.16488385387,768,40
312729.16154472844,1024,45
313688.46495316457,512,45
313742.66956679063,768,40
314156.8899957661,1024,45
314161.19805518474,768,30
315671.1565826745,768,40
316691.60381306545,512,40
316763.88805487944,512,35
316974.88914533675,512,35
318035.2188454385,512,45
318263.9792931667,768,40
319882.3937339193,512,45
319905.980748913,512,40
322084.44336289377,768,50
322153.0561767987,1024,45
322564.3288607886,512,40
322691.1995984125,512,40
323131.9968409243,1024,45
323385.1779070733,768,40
324043.80542783916,768,40
324161.4851798556,1024,35
324320.0034945383,512,40
326752.9332779761,1024,35
328377.6978372485,1024,40
328436.86523655086,512,40
328485.34273877245,1024,30
329290.00601318374,768,35
329399.38613242266,1024,40
329802.8755928383,768,45
330294.10804872547,768,40
330383.4132587913,768,40
330994.3186634537,768,40
331108.36853048607,1024,35
331422.38625712943,1024,40
332798.5902492159,512,40
334575.36712155945,512,35
335777.2099845317,512,35
338352.7901560013,768,40
339090.6721748749,768,50
339593.6364655545,768,40
340225.07485317666,512,45
340626.8938664028,512,40
340978.3600468468,1024,35
341143.21170110186,1024,35
343491.29366706545,1024,40
343709.15767767665,512,40
343977.6240776169,1024,35
345102.28380991303,512,40
345300.26265880675,512,40
345894.1119454667,512,40
347587.4291707412,1024,25
348305.22825781925,1024,35
348729.5172946569,512,40
348948.2883346969,1024,40
348985.7415736108,768,45
349001.22354413866,512,45
351141.77389437996,1024,40
353007.56940672104,1024,50
353561.56547308504,768,40
353615.125164639,768,35
353883.75189750874,1024,40
354444.4487906215,768,35
354560.4274144,768,45
354931.67544149945,1024,40
356105.6995228556,512,35
359828.90991980385,1024,30
360143.1572512853,512,35
360147.8636658945,512,40
360416.8056322007,1024,40
361740.7565246154,1024,50
363068.80654394417,512,50
363120.35014549794,1024,25
364049.64533578,768,50
364051.47318895976,512,40
364158.5988966118,768,50
364300.434815286,512,45
364580.9483251014,768,40
364645.2584220848,1024,40
364648.2371723964,512,45
364951.8243861587,512,50
365349.52285316074,768,40
366373.4702467647,512,40
366820.80153139174,1024,45
366869.8664988894,1024,40
366902.336227192,768,40
367048.20656793495,768,40
367457.4393204702,768,40
367645.62081665336,768,35
367905.3984906951,512,45
368102.0265401237,512,45
368313.49718582444,512,40
369357.2745610139,768,35
369793.4495720481,512,40
369949.39766922715,768,50
370962.22881812806,1024,40
371456.7832817912,768,35
371480.72127249197,1024,40
371730.64479482756,1024,40
371910.1807111591,1024,40
374148.93612061295,768,45
375760.14275242534,1024,35
376820.5736845898,512,45
376846.93906791153,768,40
377365.0710230103,768,40
379145.8122489748,768,40
379544.0997878955,1024,45
379930.39326743956,512,40
382118.32319332496,1024,45
382569.5156057124,1024,35
383048.68030824716,1024,35
383389.48087753373,1024,40
383701.5240741292,1024,45
384542.4431305013,1024,35
384754.39811620594,512,35
385072.46218202484,768,30
386006.7954455799,1024,40
387163.7082305433,512,40
388365.9255565004,512,45
388600.1472125816,512,45
388813.75848726125,512,45
389471.42462899757,768,40
389696.19554696506,768,40
390387.2780545435,1024,45
391236.60048057244,768,45
392077.2374514736,768,40
392314.4699690675,512,25
392975.9016721313,768,45
393095.55620335223,512,40
393700.94130067393,1024,40
394821.13316229987,512,40
395063.16684403643,1024,40
395577.2134325722,768,30
395962.7142896125,1024,40
395974.4705817257,1024,40
398484.8905177954,512,40
398783.3187033799,512,35
399091.3897079732,1024,40
399704.94763660716,512,40
399797.5731463538,512,50
399889.85304511467,512,45
400802.99426147284,1024,40
401568.76170537603,512,40
402116.804081617,768,45
402838.7705114686,768,40
403425.28990913584,1024,35
404415.2653441422,512,40
404669.88200851425,1024,35
405205.14564750897,1024,35
407526.8772738653,1024,35
408265.569253242,1024,40
408537.7688741102,768,25
409717.616096412,768,35
410569.8171893026,768,40
411904.4691326859,512,40
412664.3049596591,768,40
412932.93457902817,768,40
413026.402729917,512,40
413277.68704718736,512,35
413530.086250746,1024,40
413546.16702435754,512,25
413876.18445633946,512,50
415650.44326091104,768,35
416222.7572124592,512,40
416421.0701344041,1024,45
417820.1251402507,512,40
418243.4989740607,768,40
418392.1656437878,1024,40
418790.7553604222,768,45
418816.64719729876,768,40
419003.6940783249,1024,35
419097.73000641493,512,35
420005.7871017279,768,40
421107.88333282905,1024,50
421942.7901822319,512,35
422698.3603155242,768,40
423370.05584797997,512,40
423932.5779060132,512,45
424389.3349346932,768,40
424542.26670762105,768,45
424639.2463435307,1024,40
424855.65625044354,768,40
424883.1854178468,512,45
425637.190992804,1024,30
425812.2596064647,512,45
426414.08883947035,512,50
426487.6979996346,768,40
426512.12959734886,768,40
426893.4142815301,768,40
428126.30018691474,768,45
428281.115679633,512,35
429933.0489297916,768,45
430079.8175109935,768,40
431246.287272459,1024,35
431761.06920775614,512,45
435937.9558397328,512,35
437522.83029651525,1024,45
437625.0365699567,1024,45
437643.46601414384,768,35
437989.00147316477,1024,35
439447.79603141866,768,45
439763.83476780227,768,40
439767.73352868133,768,40
442343.32360968564,768,40
443530.1004085328,768,40
444187.3482267846,1024,35
445079.3354222707,1024,35
445203.3744571139,768,40
445595.4245142007,768,40
445971.9153301032,768,40
446430.0221316486,768,35
446772.96661946987,512,45
447372.7232625976,768,50
447945.00193519687,1024,30
448029.08254392905,512,45
448173.4860713317,768,45
449109.46567792434,768,45
449111.04728637356,512,50
450309.0338774736,1024,35
450320.1631355646,512,35
451502.89819981647,512,35
451777.927610116,1024,45
451801.4762547727,512,35
452572.32413492067,768,40
453519.76357524196,1024,45
453579.0682503051,1024,40
454165.7081441662,1024,45
454308.58909262205,1024,40
454336.5011709065,768,40
454726.0629783065,1024,40
455075.3293974874,512,40
455832.2422909668,1024,45
456248.97703940864,1024,45
456278.0457296328,1024,40
457137.7917898567,768,35
457771.17726689717,512,40
457985.4012640892,768,35
458014.5033747735,512,40
458787.22645112744,768,45
461189.1157267895,512,40
461601.751073104,768,45
461645.4703775228,512,45
461664.18398631143,768,40
462478.767354987,768,45
462959.58407613414,1024,40
463198.9898397696,768,30
463238.9290416232,768,30
463678.45410565217,1024,35
464323.7984086918,512,45
465252.02170961595,1024,45
466626.4624982703,768,40
467801.4100577157,512,45
468408.2631572784,512,40
468955.86215302284,1024,40
469258.8016152385,768,35
469746.57785523584,512,40
470793.77937617706,512,40
470967.8576436139,768,35
471667.3920593097,768,45
472141.3300505615,512,40
472545.4052887004,1024,40
472566.2423445495,768,40
472921.3692240199,768,40
473268.84403235617,768,45
474840.6075387109,512,45
475726.71623381623,1024,35
476597.0228520545,768,40
476740.33787296765,1024,40
476818.7206839356,1024,35
476936.9173607809,512,40
477587.5108496655,1024,40
478137.6093298847,1024,40
479170.37847525795,1024,40
479281.98416792875,768,45
480222.96358352987,1024,45
481352.80606164585,1024,45
483811.1087066406,768,25
486041.3275305089,512,45
486379.4086261524,1024,45
486398.5338990162,512,30
487659.7494890777,768,40
487721.09877535223,1024,35
488286.5958720897,1024,35
488421.53291720874,1024,40
489148.384843313,1024,45
489929.57403933,512,40
490815.5106287086,768,45
491305.2643821089,768,30
492985.58394236775,768,50
494190.7358786534,1024,40
494287.54260310205,512,40
495348.1116071116,768,45
496501.9818658091,768,35
497097.01467229164,1024,50
497237.6782302747,768,45
497339.11086084094,512,45
497471.9548456651,768,40
497765.04485709587,768,40
498122.42423011054,768,40
498698.0880496887,768,40
498869.19533604477,768,45
498880.06262293324,1024,45
500169.17770194646,768,40
501979.5202016464,1024,40
503096.9379444277,512,40
503322.5721231553,512,40
503384.03544220957,768,40
503735.27652376593,1024,50
