arrival time(ms),resolution,steps
5.833036525183788,768,35
159.28409199597525,1024,40
297.81994999097884,768,45
321.4615095592335,768,40
383.49452219448534,768,40
410.51731557430844,768,40
464.29022038712424,1024,35
507.43823693924475,1024,40
512.4172765421075,512,40
619.7254538872636,512,35
917.6206891115639,512,35
1104.4616703446495,768,40
1206.1342782061258,768,50
1593.0866401848664,768,40
1733.3987657321743,512,45
1882.5723196444214,512,40
1970.9434762897324,1024,35
2027.4231732903286,1024,35
2277.3659279986437,1024,40
2414.9737563578587,512,40
2417.4218648562896,1024,35
2421.5552066283412,512,40
2593.2538287350485,512,40
2621.0202598522314,512,40
2792.4283366116697,1024,25
2919.4824517601855,1024,35
2941.4499578636205,512,40
3155.55142275577,1024,40
3159.915468660492,768,45
3218.137181004124,512,45
3224.7882302769144,1024,40
3266.340405607302,1024,50
3291.5529163401648,768,40
3489.2448993568432,768,35
3513.7717095044472,1024,40
3590.3823609928254,768,35
3786.213598424522,768,45
3978.3156881255613,1024,40
4086.186097850092,512,35
4301.414996175037,1024,30
4486.481052463654,512,35
4799.38241041977,512,40
4851.636172558785,1024,40
5008.336862112889,1024,50
5063.026097824077,512,50
5193.42812639862,1024,25
5227.927121936871,768,50
5286.496449919884,512,40
5399.348824842579,768,50
5541.02704282494,512,45
5566.668025413197,768,40
5572.757096456857,1024,40
5813.41297075724,512,45
5868.892353342049,512,50
6232.5654547414115,768,40
6654.750397824397,512,40
6696.850058933037,1024,45
6794.6401933958605,1024,40
6937.915896241935,768,40
7007.853290214308,768,40
7096.371598535756,768,40
7118.9970633447965,768,35
7159.2822284889,512,45
7189.960845648026,512,45
7213.237968455633,512,40
7223.7281459354945,768,35
7409.066746333281,512,40
7496.124937704991,768,50
7516.117643153647,1024,40
7518.579697238255,768,35
7721.287365280586,1024,40
7737.017996766167,1024,40
7737.200111504929,1024,40
7791.756201747653,768,45
7866.87001391068,1024,35
8115.3654923177855,512,45
8132.741666173233,768,40
8282.285273899828,768,40
8426.559384233662,768,40
8579.74259312685,1024,45
8583.679562678884,512,40
8593.128752822227,1024,45
8621.636810244107,1024,35
8953.476637167127,1024,35
9311.935317307463,1024,40
9333.127090651706,1024,45
9428.139153334016,1024,35
9542.091576314991,512,35
9582.94493665177,768,30
9595.281824172476,1024,40
10250.075203564444,512,40
10344.697169581157,512,45
10380.965775017117,512,45
10389.92411885527,512,45
10535.614611681514,768,40
10587.091442274539,768,40
10656.311540204,1024,45
10848.775525968422,768,45
10898.725225324037,768,40
10924.680618975775,512,25
10972.101845977757,768,45
11000.652783579402,512,40
11089.136094782132,1024,40
11102.894104407847,512,40
11191.240388568975,1024,40
11319.85446071672,768,30
11461.102910757136,1024,40
11472.116238969853,1024,40
11553.750725696236,512,40
11758.404829690126,512,35
11870.873245028564,1024,40
11935.656139158382,512,40
12239.783843185225,512,50
12373.021492038335,512,45
12430.93013688115,1024,40
12665.711914838248,512,40
12843.288378717258,768,45
12866.263483456905,768,40
13013.94358799505,1024,35
13214.454193654923,512,40
13280.401482535897,1024,35
13378.523996640897,1024,35
13443.810802995833,1024,35
13703.308372847858,1024,40
13820.495505693018,768,25
13824.80429860635,768,35
13976.022368401049,768,40
14047.91926090439,512,40
14152.721742692365,768,40
14241.78713883303,768,40
14250.871449815733,512,40
14346.020258874729,512,35
14398.76795217016,1024,40
14466.057709556591,512,25
14662.543578262534,512,50
14729.959899183725,768,35
