arrival time(ms),resolution,steps
86.01804029159263,768,35
354.37322788362036,1024,40
396.8759221661868,768,45
3207.684495859515,768,40
3302.59866191965,768,40
3504.740192364376,768,40
3559.7133636409694,1024,35
3855.3811223530297,1024,40
4485.676729659849,512,40
6420.8109655096405,512,35
6549.745489524895,512,35
7224.481513153784,768,40
7235.698987897927,768,50
9084.729017805676,768,40
9237.89964993858,512,45
9749.753385257329,512,40
10679.046979489543,1024,35
10753.389581384447,1024,35
11138.165701673273,1024,40
11521.800155370298,512,40
12320.265208369377,1024,35
13163.6621480042,512,40
13394.833325795737,512,40
13650.745315485807,512,40
14733.216532933095,1024,25
15533.700196399119,1024,35
15535.768825699965,512,40
17416.085066979613,1024,40
17547.279380661683,768,45
17608.220000373763,512,45
17847.35849458098,1024,40
17883.13273858926,1024,50
18067.7857267485,768,40
18748.827154042505,768,35
19248.70178022949,1024,40
20881.852229522105,768,35
21483.483999500015,768,45
21512.2709937855,1024,40
21628.661860523454,512,35
22305.841448376716,1024,30
22537.135649040854,512,35
22718.38368568107,512,40
22814.32003155338,1024,40
22830.462600521463,1024,50
22910.734526768036,512,50
23429.227877666017,1024,25
23835.203397107332,768,50
24554.090080636972,512,40
25781.51931553543,768,50
26261.32376419766,512,45
26272.2275027182,768,40
26452.255962418738,1024,40
26835.74290036365,512,45
27504.358459627816,512,50
28528.2064935093,768,40
28574.951848172957,512,40
28850.134166511296,1024,45
29130.967066260742,1024,40
30764.305399627,768,40
30765.49758689171,768,40
30818.55641838315,768,40
30819.05575768896,768,35
32133.729995769365,512,45
32599.879345252957,512,45
33254.78146493161,512,40
33516.96626105286,768,35
33933.88703711447,512,40
34592.354403480094,768,50
34768.2632138684,1024,40
35420.48778226984,768,35
35810.29030801869,1024,40
35942.56287246374,1024,40
36392.098120576105,1024,40
36419.517164907564,768,45
37373.42929914888,1024,35
37591.20805435432,512,45
38419.24415730955,768,40
39269.41086384695,768,40
39649.02600730056,768,40
40701.4470351919,1024,45
42440.48668784826,512,40
43305.31079281172,1024,45
43565.37194434755,1024,35
43790.23774263078,1024,35
44035.03816732233,1024,40
45239.184551618164,1024,45
45708.38441217458,1024,35
46759.3967062568,512,35
47000.71647737618,768,30
47220.58521576244,1024,40
47256.78258390026,512,40
48980.219911094566,512,45
48989.52757735905,512,45
50365.19504946406,512,45
50668.89356750777,768,40
51663.6024448854,768,40
52249.65841097209,1024,45
54521.7275054806,768,45
56438.3557530235,768,40
56961.60986694992,512,25
59323.655610277936,768,45
59886.692046396296,512,40
60293.942903618554,1024,40
60433.84904777067,512,40
60599.597495979666,1024,40
60688.07821858686,768,30
61167.67562453309,1024,40
61400.54609856072,1024,40
62113.820765990815,512,40
62390.84018462146,512,35
62404.615506323826,1024,40
64786.228537662995,512,40
65134.820451560474,512,50
65201.55070359911,512,45
65640.95409707424,1024,40
65908.05561363751,512,40
66018.28411972737,768,45
66474.40892673287,768,40
68171.40146944895,1024,35
68575.82950177976,512,40
69194.44627849043,1024,35
69606.61575496345,1024,35
69746.51028742331,1024,35
70288.9398911365,1024,40
70478.31789584317,768,25
71915.68513127713,768,35
73180.55132574959,768,40
73821.68222646485,512,40
74439.2676281779,768,40
75036.73828278952,768,40
75763.01326799778,512,40
77286.3470600804,512,35
77887.32735996041,1024,40
78644.2057624151,512,25
78899.42292433999,512,50
79360.97906746998,768,35
79446.57631090803,512,40
79950.17282937006,1024,45
80178.05012100033,512,40
80660.274974582,768,40
81004.26475046114,1024,40
81293.41474674063,768,45
81309.88281317135,768,40
81314.73003496995,1024,35
81465.16782479528,512,35
81939.46724796471,768,40
82260.11632046002,1024,50
82481.60099972859,512,35
82610.9642826573,768,40
82813.82151627775,512,40
82952.61387911407,512,45
83102.23120799623,768,40
83222.73914169699,768,45
83655.18678041689,1024,40
83712.86018938637,768,40
85149.57876619634,512,45
86046.91237698658,1024,30
86150.16331583484,512,45
86403.96266179184,512,50
86985.24215699578,768,40
87156.63455940664,768,40
87473.22968837449,768,40
87848.21747512248,768,45
88271.39351705977,512,35
88598.87753193665,768,45
89002.00772300373,768,40
89324.79645337883,1024,35
89671.27754170616,512,45
89675.42379310467,512,35
89767.43314707096,1024,45
89992.91936924671,1024,45
90842.38180612518,768,35
91192.75323739718,1024,35
92395.63602065168,768,45
92546.97617144669,768,40
92591.65058004341,768,40
92825.62186902938,768,40
93176.6195161051,768,40
93755.77445047307,1024,35
93892.56081675606,1024,35
94370.51931151569,768,40
94563.48682501465,768,40
94961.59623034322,768,40
95079.63484047176,768,35
95377.9025691363,512,45
95672.73141785662,768,50
96075.56355556786,1024,30
98039.83398118653,512,45
98935.25294036006,768,45
100228.24069307618,768,45
101159.1522632628,512,50
101369.48475339256,1024,35
101550.20412328618,512,35
101740.2249140015,512,35
103025.35460296796,1024,45
104264.98271407715,512,35
104441.58229678661,768,40
105464.97700032919,1024,45
106000.5665084203,1024,40
107590.04526452196,1024,45
107636.29192488149,1024,40
107826.14326163968,768,40
108011.62192424403,1024,40
109162.24175684927,512,40
109349.69040059508,1024,45
110619.58774021748,1024,45
110770.52000478639,1024,40
112266.42414389597,768,35
114020.29760337336,512,40
114455.05932114532,768,35
114617.58194825017,512,40
114838.62519332317,768,45
115229.05939915807,512,40
115744.55721102144,768,45
116242.35966871704,512,45
116497.9528061429,768,40
116898.39292722734,768,45
117340.51951140839,1024,40
117627.3028950764,768,30
117854.73134166535,768,30
117858.23408545963,1024,35
117977.90215173658,512,45
118507.04930245838,1024,45
118511.3098628284,768,40
118515.06872714672,512,45
118623.35092906086,512,40
118990.69442941103,1024,40
120590.14183403389,768,35
120969.34053249913,512,40
122276.15698328486,512,40
122587.27414450445,768,35
125068.76922094554,768,45
126215.06864604083,512,40
126996.96535063178,1024,40
127924.6986068058,768,40
128298.08081031675,768,40
128368.78344333923,768,45
129432.7558372932,512,45
129554.7916790766,1024,35
129561.72992909294,768,40
129840.22700382957,1024,40
130145.15313105844,1024,35
131062.56907702786,512,40
132243.4839342291,1024,40
132818.47939666142,1024,40
132823.96411308268,1024,40
132911.6064539367,768,45
133001.2928475205,1024,45
133376.83156511688,1024,45
133703.86981878677,768,25
134416.54345902512,512,45
135042.2341089493,1024,45
135370.32727637712,512,30
135715.9086721422,768,40
135815.1397575087,1024,35
136096.24686874475,1024,35
136178.14839596677,1024,40
137157.55523834456,1024,45
137528.26266394823,512,40
137618.66542569306,768,45
138151.32811501768,768,30
139545.39499193773,768,50
140114.3277141151,1024,40
142266.9157020479,512,40
142657.754918148,768,45
142785.45408955702,768,35
142940.09803255,1024,50
143110.45701003392,768,45
143755.53108171935,512,45
145752.54170361403,768,40
145885.83989807175,768,40
146415.44707634675,768,40
146544.25935238335,768,40
147598.26789264896,768,45
148236.1882681216,1024,45
