arrival time(ms),resolution,steps
726.6902977951943,768,35
2909.0945078379104,1024,40
4097.511439875637,768,45
4225.754377106949,768,40
8824.966783212867,768,40
9680.606308712022,768,40
9798.583560814284,1024,35
9803.665224998364,1024,40
9815.971869979172,512,40
11510.842632293849,512,35
11544.589623606615,512,35
11572.15920012547,768,40
11902.488857133934,768,50
12532.512286716808,768,40
12791.877634484279,512,45
13643.746699892574,512,40
14098.554946834545,1024,35
16076.120001336638,1024,35
21287.249697859184,1024,40
21326.444800586716,512,40
23548.711450437244,1024,35
23783.27354098446,512,40
27860.903531967295,512,40
28649.804059877457,512,40
30980.474354791022,1024,25
31429.19585095183,1024,35
32142.87684275483,512,40
32796.69450034315,1024,40
33117.97150210819,768,45
33789.46196765658,512,45
33962.64044131156,1024,40
35093.82161838903,1024,50
39644.97368098085,768,40
40454.20438477343,768,35
40533.78610100181,1024,40
40966.089114071925,768,35
46753.28787938918,768,45
47515.334867274,1024,40
49733.447566088835,512,35
50658.04546108997,1024,30
50789.9440003037,512,35
53164.39981180241,512,40
53629.02870204181,1024,40
55170.475388348474,1024,50
56479.66558507377,512,50
57893.165320850974,1024,25
58000.22168505012,768,50
60979.106839340966,512,40
61357.86331554345,768,50
62813.65992028147,512,45
66284.46477626395,768,40
66926.01541767346,1024,40
67480.95210408146,512,45
67736.88636321569,512,50
68772.90807062003,768,40
68911.66536010374,512,40
73661.95546530867,1024,45
74544.34894614293,1024,40
74593.81536728653,768,40
74775.88251427823,768,40
74872.94985839163,768,40
75124.82487154922,768,35
76584.62398018046,512,45
76593.93813497857,512,45
79215.60947446244,512,40
79942.17500918196,768,35
81431.98596502056,512,40
85658.82948832649,768,50
88621.95662652592,1024,40
89110.20006671234,768,35
89563.9879752635,1024,40
90175.06756551663,1024,40
91120.5298314605,1024,40
92368.22802249901,768,45
92716.46756903756,1024,35
93730.16203309203,512,45
97463.76380572046,768,40
98294.75031990497,768,40
99030.57623892432,768,40
100730.3640204637,1024,45
101030.18636774628,512,40
101354.89310809085,1024,45
101739.63783558893,1024,35
105286.56893601707,1024,35
105746.09003427463,1024,40
106470.79874811629,1024,45
106734.5325403368,1024,35
106842.12908546164,512,35
111398.36781339845,768,30
111565.89676023404,1024,40
112123.3587654159,512,40
