arrival time(ms),resolution,steps
460.2827561279142,768,35
4960.928639815721,1024,40
7095.8682282557065,768,45
7230.895007832827,768,40
7805.461387920861,768,40
7955.2192903453415,768,40
7997.327589077008,1024,35
8790.923468850788,1024,40
9632.74070719733,512,40
10918.14580301926,512,35
11768.190322954637,512,35
12006.968772471811,768,40
13325.646184544734,768,50
14494.3891095968,768,40
14640.32718166739,512,45
14956.750627932277,512,40
17951.527163071798,1024,35
18704.34601699402,1024,35
18912.241947790102,1024,40
22720.593435436906,512,40
24502.14994516855,1024,35
27079.456908812357,512,40
27157.690545718473,512,40
27308.885259491104,512,40
28421.1404337349,1024,25
28500.068731488762,1024,35
29016.578870942525,512,40
30200.116323393955,1024,40
30297.646550316542,768,45
30906.29117834854,512,45
32631.616030213052,1024,40
36647.08825294328,1024,50
37892.79898519671,768,40
38371.76112089355,768,35
38504.6425118444,1024,40
39306.962863776826,768,35
39419.13323580353,768,45
39717.47997294529,1024,40
39881.966783508564,512,35
44441.88823779151,1024,30
44544.375745678204,512,35
46440.01682545695,512,40
47490.907298672595,1024,40
47558.76406565599,1024,50
48138.781586787845,512,50
52233.451604229216,1024,25
52950.74825981972,768,50
53500.9079199957,512,40
54885.9224008256,768,50
56423.12637876618,512,45
56828.88940244996,768,40
56891.87759782286,1024,40
57447.00597814475,512,45
59188.92129259502,512,50
59391.76683042467,768,40
59568.552747942245,512,40
60362.60208729883,1024,45
60503.30488855444,1024,40
62380.707074324055,768,40
64014.262787672305,768,40
67345.99703754343,768,40
67848.54757010627,768,35
69527.65968729976,512,45
70606.56352682506,512,45
72068.65629325628,512,40
72526.0841759666,768,35
72906.45572542146,512,40
73893.87001913106,768,50
74895.32779569176,1024,40
76225.40837958762,768,35
77502.58687779507,1024,40
79315.93317932788,1024,40
79854.9455168333,1024,40
82858.03828689588,768,45
83043.60787414749,1024,35
84869.67114813949,512,45
86674.99035313952,768,40
86698.44330281993,768,40
88399.52360735569,768,40
88648.56091102069,1024,45
90692.8757244483,512,40
90828.67987898175,1024,45
92452.53401123227,1024,35
93465.09302410217,1024,35
93560.47843572343,1024,40
93773.7340990706,1024,45
94317.90261148724,1024,35
94449.97084706977,512,35
95045.70663637738,768,30
95353.29928552503,1024,40
98313.63365354284,512,40
99644.58898396368,512,45
101102.03609504175,512,45
102524.33470285959,512,45
103075.75807187158,768,40
103750.04142652304,768,40
105202.57777849383,1024,45
105456.37961129333,768,45
105590.78331455603,768,40
107375.30157246093,512,25
108100.04115593778,768,45
108106.47127707157,512,40
108486.2121513308,1024,40
109671.66552844344,512,40
111479.50299108027,1024,40
112237.6675271588,768,30
112672.89965883676,1024,40
113917.39659185895,1024,40
114541.45591426057,512,40
115667.12832969772,512,35
115871.67348803212,1024,40
116176.86286223488,512,40
117182.87671359976,512,50
119094.47549094657,512,45
119632.88544307541,1024,40
119810.53887831671,512,40
121895.24466981749,768,45
124484.22854220352,768,40
124764.78101273705,1024,35
126099.44592465465,512,40
126181.68285783113,1024,35
126606.07070768355,1024,35
126907.34114406646,1024,35
129255.02248173214,1024,40
130927.83248747552,768,25
131016.22753761671,768,35
132403.94481627687,768,40
132570.18291046828,512,40
132625.9682945301,768,40
133153.67755099674,768,40
133442.90620971523,512,40
133831.6012275217,512,35
135825.0273914193,1024,40
136336.5940720961,512,25
136411.0990784241,512,50
137076.42489261142,768,35
137926.846491015,512,40
138429.61044281922,1024,45
138452.81319515573,512,40
139499.1307026817,768,40
140541.07995336212,1024,40
140673.11421151218,768,45
141087.8727546587,768,40
141101.09969446293,1024,35
141311.33406731757,512,35
141337.16883390915,768,40
141452.79777989292,1024,50
141898.65563273855,512,35
142275.50707789144,768,40
142918.43857872678,512,40
143327.7196969066,512,45
144185.03195589257,768,40
148272.83568585332,768,45
149614.1832420398,1024,40
150265.3455632289,768,40
150550.3042456213,512,45
151576.89091231552,1024,30
152609.93015115557,512,45
153850.0650325389,512,50
153980.54775314577,768,40
154389.38193439084,768,40
154654.13163328567,768,40
155946.73954576754,768,45
159198.42832259732,512,35
160277.22215518664,768,45
161022.87087041588,768,40
162250.77650100508,1024,35
162608.5621424818,512,45
164993.68163832644,512,35
166024.38187814073,1024,45
166490.75473935777,1024,45
167514.71207954394,768,35
167552.73620459647,1024,35
167654.3444258324,768,45
168553.70523114112,768,40
169070.84518756886,768,40
170464.37548690563,768,40
170535.7650063046,768,40
171121.29474644348,1024,35
172183.19271964402,1024,35
174701.52264140156,768,40
175552.60951162118,768,40
177317.23815240624,768,40
179136.2533014216,768,35
179331.5199573694,512,45
179415.90415759693,768,50
179864.46358368403,1024,30
181067.73213375083,512,45
181285.7003035008,768,45
181457.31597887448,768,45
182135.24577230858,512,50
183055.97439062234,1024,35
183426.21323454072,512,35
183702.37530479426,512,35
184302.77339757408,1024,45
185452.71415652006,512,35
186761.74661668198,768,40
187042.06170139444,1024,45
189978.77757225436,1024,40
192252.0416507785,1024,45
192492.1201828342,1024,40
192665.46754504295,768,40
193011.80229012266,1024,40
194181.07514845586,512,40
194298.30972525183,1024,45
195269.1327217052,1024,45
196243.3646985882,1024,40
197545.41992633633,768,35
197921.0244661054,512,40
198452.63401476466,768,35
199736.59709017636,512,40
200655.5515592678,768,45
201036.84546050607,512,40
201926.00318798397,768,45
202072.72505868977,512,45
203983.44387572672,768,40
205342.06407609,768,45
206529.33215521177,1024,40
207783.53107859814,768,30
207866.37654085841,768,30
208043.5841729213,1024,35
208699.6365605697,512,45
209523.0077906777,1024,45
210096.52243243664,768,40
211337.86699455773,512,45
212141.50771181367,512,40
212516.20830601268,1024,40
217157.90158371974,768,35
218256.50580641828,512,40
218820.6099057276,512,40
219013.8759086401,768,35
219760.83550078564,768,45
220956.35254710075,512,40
222294.5385927734,1024,40
224808.2856547653,768,40
225958.6040213909,768,40
228129.62114333047,768,45
228541.2259608092,512,45
228676.61206621808,1024,35
229349.64335341722,768,40
230210.5884878221,1024,40
230468.24648486826,1024,35
230541.41274208846,512,40
231520.9385861023,1024,40
232446.1413544545,1024,40
233359.25722768964,1024,40
234697.952844124,768,45
234987.39912652824,1024,45
235225.57658297633,1024,45
236927.89512878406,768,25
237681.19510282305,512,45
238635.7034633418,1024,45
240244.41484445488,512,30
240638.21421143814,768,40
241145.4916774248,1024,35
243110.20180850165,1024,35
243518.40115421123,1024,40
250325.09776326787,1024,45
250948.12109881607,512,40
252759.2255743488,768,45
257306.18515593244,768,30
257324.1643666207,768,50
257438.39223718204,1024,40
257481.09577625679,512,40
258648.8283896389,768,45
258802.00719366674,768,35
259219.79449615628,1024,50
259533.83780965948,768,45
263361.4175427494,512,45
263430.6602469888,768,40
266257.1716092445,768,40
266469.37126368127,768,40
270354.088728719,768,40
271610.05513234047,768,45
272141.6874547364,1024,45
272852.97834650864,768,40
272887.29335665546,1024,40
272906.7792784912,512,40
274209.26417810516,512,40
274220.68543021363,768,40
279477.2005729251,1024,50
279734.7209360606,1024,40
280227.9567550683,512,35
281240.54431200423,768,45
281519.8747995175,768,35
282727.2433185947,1024,40
287018.6317765886,1024,45
287103.9655689809,512,45
287979.4934486501,1024,40
288263.5767167786,512,40
288515.84476753714,512,45
288538.05668653024,512,35
290995.44784397475,512,40
292091.2825607809,768,40
292789.1993767679,768,35
295274.7001557161,768,50
295333.7667349182,768,50
296546.77758961986,768,45
297418.075530878,512,45
297881.9426858013,1024,25
299252.66038523265,512,40
300357.81433795113,1024,30
301723.68065497786,1024,40
302313.5325973412,512,40
303462.59206219856,1024,35
303804.5838969641,512,45
304006.2627833575,1024,50
304186.24873346265,1024,45
305609.07102099416,1024,40
305620.3576703928,512,40
307125.47761425126,1024,45
308145.68571597635,768,40
310134.41201522027,768,50
310843.54943990643,512,35
313997.8521997425,1024,45
314229.2714018061,1024,40
314716.4220024421,1024,40
315611.4172356138,1024,45
317038.0929111764,512,45
320540.839881514,1024,45
321747.92230500566,512,40
324583.67642117845,512,40
325207.8417388547,768,30
325332.7204142057,1024,40
325682.9836489402,512,35
327534.36938952084,1024,50
327753.4156631574,512,35
331358.3196149527,512,40
335354.6523081898,768,30
335508.6522791159,512,25
338265.4211870606,768,35
338678.65412548307,768,40
340646.05741904763,768,35
341682.9318817153,768,45
344481.37304461875,768,40
344950.1468411449,512,40
345519.0011168769,512,35
345986.5005050866,1024,40
348079.68199631514,512,40
348867.7419144113,768,40
350204.7322065963,768,45
350551.0231715713,512,40
350590.77537920367,1024,45
351813.5152990236,768,40
353713.06294884585,512,40
354132.12163909513,1024,30
354320.6171631828,512,35
354753.4810613939,768,40
356835.8716968422,1024,25
359216.8820572283,768,40
360345.89902572386,1024,40
361480.039757662,1024,45
361738.53579122556,512,40
363580.41762335575,512,35
363814.5503789993,512,40
364140.6266298857,1024,40
364433.4987299978,768,40
364793.85215151735,512,35
364871.7499260268,1024,50
365155.36499086337,768,50
365492.2830825863,512,30
366278.62197308015,1024,30
366603.4312199522,512,40
366850.2290296637,512,40
367375.8805085039,768,45
368156.09908001946,768,40
370301.1518626942,512,45
370518.7499937843,768,35
371344.9772216781,512,45
372274.915093978,1024,45
376391.2046515122,1024,30
376440.3214119311,1024,45
377273.4742051462,768,30
377328.8503304768,768,40
379241.6934431983,1024,45
380563.32315803255,768,40
381750.1694753793,512,40
383986.14173305803,768,45
385496.7758315379,1024,40
386905.12077987724,1024,35
387625.1597683475,1024,45
389420.45408024645,512,40
389481.9473035574,512,30
389623.84855378943,1024,40
390042.74516564806,1024,45
390373.67787224916,1024,40
390555.4877392271,1024,25
392537.346173491,512,40
393265.24261100625,768,50
393957.1643486383,512,25
394198.0690293414,512,35
394225.62992903026,768,35
394733.4899096997,768,45
396532.221556686,768,35
397135.77599363116,1024,35
398625.1499977013,1024,35
401533.35524410196,768,35
403210.0071708382,768,40
403491.4844507987,1024,35
404255.21437012166,512,40
405101.47083257826,512,40
408394.7498387513,1024,35
408511.0359546012,768,40
409380.2533628566,512,40
410328.11626793037,1024,40
410682.21133047895,512,45
412230.3602965917,1024,45
412783.99462608,1024,30
412828.37543485814,768,40
413354.84417760157,512,50
414756.6948517324,512,35
414927.2447584446,1024,40
415961.0000562867,768,40
417649.9944811667,1024,40
419030.9950269333,512,45
420006.95069633203,1024,50
420167.11034165457,1024,40
423158.08194909646,512,40
423766.4090172627,768,30
424606.4092644829,512,45
425141.59488081076,1024,40
425159.9680245539,512,45
425810.32220054365,1024,40
427192.2809313863,512,40
428419.000827837,768,40
428729.6998615308,768,40
430666.07108674,768,25
431044.6418540788,768,40
431279.5044314503,1024,40
431701.81028184213,1024,40
432601.8250277085,512,45
432830.30123476376,1024,30
433914.00852123555,1024,40
434656.66823163134,512,45
436349.20339329145,768,40
436675.17704528954,512,40
437292.1905856503,1024,40
438177.72579292237,512,40
440175.4896694481,768,40
441099.9723230943,768,35
442089.5522358451,1024,45
442947.30887034873,768,40
443801.8481132555,1024,40
445604.36175455013,1024,40
448608.3466665551,768,30
450245.4020866239,512,45
451406.4787388415,768,30
451951.36696472846,512,30
452830.3690367213,768,40
453492.0789555237,1024,40
453609.04059296835,1024,35
454512.3179735749,512,35
455265.8028147391,1024,30
455336.9721551864,768,40
455656.77312232653,768,45
456264.42727340426,512,35
456891.2362048915,512,45
458431.5892530214,512,45
460635.08076757664,512,40
461425.4462696875,768,40
462804.1963955207,768,40
462915.1287948126,1024,35
463164.7236385022,512,40
464432.54040393454,768,35
464668.64697162854,768,40
465804.4820038485,1024,45
469115.94759002863,1024,45
469241.46088799165,512,40
471274.4103244159,1024,40
471923.50958470756,512,40
472555.87800617394,1024,40
472565.7919385266,768,40
473924.29590526846,512,35
474072.80898576946,768,40
475366.5882538044,1024,45
475475.67255948397,512,45
476784.14583358413,768,40
477421.15382329153,1024,45
478080.2412482032,768,30
478226.9433229411,768,40
479365.9580732337,512,40
479473.1753309731,512,35
481461.9022104996,512,35
482045.9576684906,512,45
482177.9526466016,768,40
484091.347398384,512,45
484494.2082742214,512,40
484494.504631923,768,50
486679.4525291528,1024,45
486701.4908121597,512,40
487265.69860397093,512,40
487996.33764736954,1024,45
489270.38753008546,768,40
490422.0276322176,768,40
491420.9978204107,1024,35
491961.59368544543,512,40
492011.8374522075,1024,35
492351.3823455531,1024,40
492813.1080702581,512,40
493839.9537527013,1024,30
494087.90570149856,768,35
494372.2388007186,1024,40
494816.6650756359,768,45
495020.2513671218,768,40
495907.22543377284,768,40
498709.7744741194,768,40
499126.88428489567,1024,35
500315.6500083054,1024,40
501181.36124730523,512,40
502524.6855744123,512,35
502763.8044315162,512,35
503315.0043051718,768,40
503563.28008165513,768,50
506447.0636730374,768,40
506497.4941473095,512,45
507144.1557339106,512,40
508788.1600833472,1024,35
509412.67464891495,1024,35
510117.7237013827,1024,40
512230.28772275406,512,40
513896.35203781584,1024,35
514452.2954144053,512,40
515794.1396835312,512,40
516889.8886380007,512,40
517004.19627209974,1024,25
519782.49120673083,1024,35
520042.710181483,512,40
520443.24848699727,1024,40
521347.5913230916,768,45
522468.66721563414,512,45
523312.31573350565,1024,40
523369.8361610826,1024,50
523560.39164049627,768,40
523825.2116778991,768,35
526290.548509727,1024,40
526516.6182875666,768,35
527441.0703628928,768,45
527972.2037182419,1024,40
528451.9736443869,512,35
529022.0619252356,1024,30
529674.9200074337,512,35
533152.0813301152,512,40
534034.350521018,1024,40
534451.622200629,1024,50
534559.2080437955,512,50
535823.1292540476,1024,25
537500.6473545313,768,50
538110.6576497826,512,40
538352.4746310393,768,50
539114.2818067736,512,45
539881.6899465817,768,40
540207.67532198,1024,40
540433.7826570579,512,45
541430.8385548127,512,50
541536.7193772579,768,40
542675.597989362,512,40
542963.6124753518,1024,45
544276.7818243116,1024,40
545381.9657378118,768,40
545618.2151216337,768,40
546526.9465996888,768,40
548090.3590448328,768,35
548100.6075070779,512,45
548369.1166107999,512,45
549612.4107816956,512,40
