arrival time(ms),resolution,steps
4.759553126576853,768,35
2096.856080858924,1024,40
3586.4907560397974,768,45
15142.064873962836,768,40
15147.524519618837,768,40
15568.053939429954,768,40
16300.066883876454,1024,35
18290.45816780436,1024,40
18929.358035168207,512,40
19698.02563422986,512,35
24407.722238933693,512,35
24530.635096050868,768,40
25583.750322191216,768,50
26733.867952167864,768,40
27071.725051378646,512,45
29971.916338224863,512,40
30688.645590833534,1024,35
32929.3950011789,1024,35
35636.21974838475,1024,40
36468.16016074838,512,40
37085.66426399167,1024,35
37296.01664075881,512,40
37391.80519705333,512,40
39942.42297481565,512,40
43728.756428897046,1024,25
44572.94015584344,1024,35
45536.6729926961,512,40
45550.006166517946,1024,40
46698.78834744929,768,45
46774.065995383826,512,45
47238.72549852907,1024,40
48108.55959929839,1024,50
58642.851934981954,768,40
62601.19517381843,768,35
65476.069768863905,1024,40
65909.10006119889,768,35
66072.92318980418,768,45
67192.3710229606,1024,40
67616.48041162877,512,35
70494.67639589321,1024,30
72583.33364092105,512,35
74134.35523114298,512,40
76584.76585290552,1024,40
76839.50996179118,1024,50
78731.01067321058,512,50
80546.14889700657,1024,25
80792.62819029482,768,50
82262.95406794638,512,40
83445.24036951404,768,50
84111.20108097405,512,45
86826.95683795497,768,40
88153.58259426297,1024,40
88273.04920699529,512,45
91137.41903683232,512,50
97791.36707754125,768,40
98207.31408339263,512,40
101633.41926959339,1024,45
101927.27851187495,1024,40
106910.69706611322,768,40
109126.69108034422,768,40
110498.95476589557,768,40
113051.55419087144,768,35
117554.56465643387,512,45
124157.99397584323,512,45
124712.85361596713,512,40
125341.59068661256,768,35
125563.47380964963,512,40
126237.1643893269,768,50
127321.83875478532,1024,40
127858.64727107286,768,35
130345.65290734287,1024,40
131710.0567966574,1024,40
133765.93830913006,1024,40
135386.1011208184,768,45
136297.72971407918,1024,35
137244.3854392592,512,45
137422.45103572213,768,40
137510.31651519652,768,40
140852.99412601726,768,40
143282.31919255742,1024,45
146186.38414944147,512,40
148554.19290514753,1024,45
151227.11595610238,1024,35
156516.4633132441,1024,35
164309.13820590673,1024,40
165143.3480937853,1024,45
167557.86885572894,1024,35
169666.57967258975,512,35
171247.8264016949,768,30
172960.01370566845,1024,40
178586.24744912123,512,40
178668.4319729915,512,45
179502.68688145178,512,45
179925.37930731912,512,45
180685.18465858765,768,40
181996.03440857443,768,40
182047.95281241438,1024,45
183317.4727280519,768,45
184018.9913575814,768,40
185696.12109468973,512,25
190172.85995420368,768,45
191628.00035799938,512,40
191905.81074812505,1024,40
194402.89834431873,512,40
194866.51904445403,1024,40
198031.69583885444,768,30
199739.7285762744,1024,40
205548.2489360093,1024,40
206280.98110777978,512,40
207152.60138523512,512,35
209256.30261270446,1024,40
210104.10393698636,512,40
214291.4411911058,512,50
214607.64326177567,512,45
216739.89374763265,1024,40
218237.28642004094,512,40
218523.75532464994,768,45
219768.31753634085,768,40
224742.11111527059,1024,35
225319.1683327749,512,40
225793.7497437165,1024,35
226646.41938794442,1024,35
226776.53025544493,1024,35
229973.67611354793,1024,40
230117.72889224056,768,25
230526.04452799578,768,35
233648.5719140817,768,40
235841.51020963545,512,40
239928.73967389215,768,40
241655.9344894402,768,40
242246.7573366959,512,40
242360.59859588958,512,35
243066.36362134852,1024,40
250331.24061782955,512,25
250863.28025775397,512,50
251711.1519826799,768,35
251750.825832805,512,40
252294.10874196136,1024,45
253200.3363329559,512,40
254109.47365968826,768,40
257313.37990160743,1024,40
257744.28360965886,768,45
260142.67836303145,768,40
260458.13855641556,1024,35
261343.02477718916,512,35
261700.1241177515,768,40
264682.6780767196,1024,50
265505.92606187245,512,35
265726.84134418407,768,40
271197.2095815009,512,40
273724.5609413724,512,45
274459.704647656,768,40
274765.34573623416,768,45
274796.9101520908,1024,40
277101.063144273,768,40
280006.68965396704,512,45
282981.3123543931,1024,30
290698.42085116584,512,45
291786.0540460002,512,50
293773.7637686518,768,40
294226.5036795475,768,40
295971.20016121067,768,40
296239.62842898135,768,45
297449.8247169957,512,35
297596.258892542,768,45
299843.9475173468,768,40
300055.19932800735,1024,35
300591.15787725965,512,45
304448.39722678444,512,35
305152.5436048502,1024,45
305276.8368684371,1024,45
308548.8419668919,768,35
310030.4485392433,1024,35
312291.73583248997,768,45
313525.0561556192,768,40
313823.0517172518,768,40
315217.0333353387,768,40
318331.9888091906,768,40
319001.25832183607,1024,35
322178.67338640144,1024,35
322559.8370942529,768,40
322928.5044635618,768,40
324927.9083007537,768,40
326806.51175105403,768,35
328277.72044214245,512,45
331075.89199928415,768,50
338198.96320923197,1024,30
340751.40426260326,512,45
341512.047095448,768,45
346522.4453182076,768,45
346806.79594394966,512,50
348657.90395069815,1024,35
349925.3109840914,512,35
354063.96760682063,512,35
356291.47821867955,1024,45
358335.7314748441,512,35
361894.50437612145,768,40
362544.7060367024,1024,45
364891.8935052744,1024,40
365617.09379388386,1024,45
366354.22440268967,1024,40
369542.52955812437,768,40
370399.8983864742,1024,40
370886.49829905224,512,40
372200.94646164123,1024,45
372347.52728557953,1024,45
372988.6912680124,1024,40
373914.43964273034,768,35
375160.9669338001,512,40
376504.1931449569,768,35
377379.27999038843,512,40
377472.8768565918,768,45
379212.7043310136,512,40
381238.3998097482,768,45
382350.5865837806,512,45
383360.69989629596,768,40
385376.6683997486,768,45
386376.296271222,1024,40
386792.34355468483,768,30
388723.4425750746,768,30
391491.68915446213,1024,35
391866.19941097166,512,45
394272.12316623126,1024,45
398333.6342343473,768,40
399261.30206904927,512,45
399341.187660555,512,40
399550.6388832376,1024,40
400956.6173880133,768,35
401569.64245331276,512,40
401829.434564724,512,40
402758.3733147433,768,35
405183.252106791,768,45
405271.23726418655,512,40
408408.5564627895,1024,40
412373.9162770133,768,40
414617.7861432056,768,40
414904.28779276693,768,45
415595.6354428698,512,45
415792.03670251963,1024,35
416902.5179685366,768,40
416962.6425294341,1024,40
423154.94191786926,1024,35
426014.94611253694,512,40
426179.3412707154,1024,40
428280.7153697163,1024,40
428322.81472003163,1024,40
431275.18670057453,768,45
434067.365256708,1024,45
435260.0963521843,1024,45
436223.9238951684,768,25
