index,success,request_id,resolution,step,delay_time,start_time,end_time,time_consumption,prompt
0,True,327051081687086235227584198860492666286,768,50,5973.551070619421,2024-05-19 04:58:47.574815,2024-05-19 04:59:29.677927,42.103112,"kodak portra 4 0 0, flashlight, muted colours, 1 9 2 0 s style, long shot, a large large square square picture frame near by a window, vivid photo of a room with concrete walls, tiny gaussian blur, haze, depth of field, 1 9 6 0 s bauhaus metal furniture "
1,True,47207528471059277127755914367786140594,512,50,13816.660326709884,2024-05-19 04:58:55.419850,2024-05-19 04:59:37.943069,42.523219,"accurate portrait of 6 ix 9 ine with facial tattoos as dc superhero, 9 0 s noir realism, extremely detailed, 8 k "
2,True,126127030142594234179021508866187779764,512,50,22160.31843621221,2024-05-19 04:59:03.764279,2024-05-19 04:59:37.946235,34.181956,"sexy jesus christ wearing a robe, digital art by wlop, makoto shinkai and artgem lau "
3,True,183363922534077649370863433914229692981,1024,50,28818.64593809762,2024-05-19 04:59:10.420631,2024-05-19 04:59:55.481685,45.061054,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, ultrafine hyperrealistic detailed face, mouth parted, photorealistic, neon rim lighting, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
4,True,323098271358438204574179944743275412231,768,50,37205.72593550662,2024-05-19 04:59:18.809664,2024-05-19 05:00:01.468736,42.659072,"portrait of a beautiful host from westworld, painting by daniel sprick and jeremy mann and lucien freud and james jean, cinematic lighting, hyperrealism, high resolution, 4 k "
5,True,158880427710167355230393393981833983527,1024,50,42213.405192440565,2024-05-19 04:59:23.814463,2024-05-19 05:00:08.167550,44.353087,"sexy male jesus christ, digital art by wlop, makoto shinkai and artgem lau "
6,True,302757701123327199372644525103268968769,768,50,47030.963674139246,2024-05-19 04:59:28.628677,2024-05-19 05:00:11.152746,42.524069,"portrait of 6 ix 9 ine with facial tattoos as dc superhero, 9 0 s noir, realism, extremely detailed, 8 k "
7,True,74485065465192459034250843406855777790,1024,50,53040.307031164135,2024-05-19 04:59:34.640739,2024-05-19 05:00:22.788726,48.147987,"dune, directed by alejandro jodorowsky, scifi, surreal, imax 7 0 mm, beautiful, cinematic, epic "
8,True,264696627913354300081147794862674092021,1024,50,59746.860037871,2024-05-19 04:59:41.345593,2024-05-19 05:00:22.795378,41.449785,"wild honey bees demonstrating against earth pollution, realistic bees holding a demonstration sign, bavarian alpine farmer fields, field flowers, sunset, dramatic angle, hopeless, dynamic pose, mountains in the background, 8 k hdr pixiv dslr photo by makoto shinkai ilya kuvshinov and wojtek fus "
10,False,None,1024,50,75015.71126541906,2024-05-19 04:59:56.613088,2024-05-19 05:00:36.078214,39.465126,"portrait of a beautiful host from westworld, painting by daniel sprick and jeremy mann and lucien freud and james jean, cinematic lighting, hyperrealism, high resolution, 4 k "
9,True,76840956099640911927589844966482325568,1024,50,67810.76257866916,2024-05-19 04:59:49.410247,2024-05-19 05:00:36.094997,46.68475,"portrait of 6 ix 9 ine with facial tattoos as gothic dc superhero, 9 0 s noir, realism, extremely detailed, 8 k "
11,True,44624517458120368885970326886677999087,768,50,81606.84253967929,2024-05-19 05:00:03.203821,2024-05-19 05:00:46.463229,43.259408,"a werewolf riding in a gondola, 8 k, vacation photo, trending online, award - winning, "
14,False,None,512,50,101182.59242360374,2024-05-19 05:00:22.777856,2024-05-19 05:01:00.168446,37.39059,"bokeh "
13,False,None,1024,50,94940.175895118,2024-05-19 05:00:16.539379,2024-05-19 05:01:00.168780,43.629401,"portrait of a beautiful host from westworld, painting by daniel sprick and jeremy mann and lucien freud and james jean, cinematic lighting, hyperrealism, high resolution, 4 k "
12,True,171136588895927823285230034762220679011,768,50,89707.73889423213,2024-05-19 05:00:11.303269,2024-05-19 05:01:00.176293,48.873024,"ice cream sunday, delicious, glistening, chocolate sauce, marshmallows, highly detailed, super micro, octane render, 8 k, 3 d rendering, close - up view, fill - in light, bokeh "
15,True,188188048922060680776480263269098494517,512,50,107702.28021490051,2024-05-19 05:00:29.299373,2024-05-19 05:01:10.772059,41.472686,"roulette wheel made from pizza "
17,False,None,1024,50,123893.51974619098,2024-05-19 05:00:45.491918,2024-05-19 05:01:23.611399,38.119481,"ice cream sunday, delicious, glistening, chocolate sauce, marshmallows, highly detailed, super micro, octane render, 8 k, 3 d rendering, close - up view, fill - in light, bokeh "
16,True,46729588474575502243638693733583870165,1024,50,116101.22088072923,2024-05-19 05:00:37.698223,2024-05-19 05:01:23.625964,45.927741,"great space pilgrimage, highly detailed, masterpiece, concept art, illustration, journey, scifi, beautiful, deep, thought provoking, trending on artstation, art by stuart lippincott and paul chadeisson "
19,False,None,768,50,131775.5794925864,2024-05-19 05:00:53.375787,2024-05-19 05:01:35.515310,42.139523,"portrait of goth 6 ix 9 ine with facial tattoos as dc superhero, fantasy 9 0 s noir painting, realism, extremely detailed, 8 k "
18,True,149312007343596426439470241301408375024,768,50,126950.51975694968,2024-05-19 05:00:48.548657,2024-05-19 05:01:35.524886,46.976229,"a swarm of wild bees demonstrating against earth pollution, realistic bee insects holding a demonstration sign on a bavarian alpine farmer fields, field flowers, sunset, dramatic angle, hopeless, dynamic pose, mountains in the background, 8 k hdr pixiv dslr photo by makoto shinkai ilya kuvshinov and wojtek fus "
20,True,278348981171922847939555866613302366586,1024,50,140312.86327915048,2024-05-19 05:01:01.910711,2024-05-19 05:01:47.163548,45.252837,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
22,False,None,512,50,155699.31080117085,2024-05-19 05:01:17.298992,2024-05-19 05:01:56.641555,39.342563,"portrait of a beautiful host from westworld by daniel sprick and lucien freud and james jean, cinematic lighting, hyperrealism, high resolution, 4 k "
21,True,241032097927229752932049322071947935997,512,50,151810.0390267734,2024-05-19 05:01:13.408848,2024-05-19 05:01:56.645774,43.236926,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
23,True,22377419389047467355473044357383079879,768,50,161633.15031269996,2024-05-19 05:01:23.234077,2024-05-19 05:02:07.029582,43.795505,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
25,False,None,512,50,176286.72321002302,2024-05-19 05:01:37.884527,2024-05-19 05:02:17.219813,39.335286,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
24,True,96814756652691026522274989384584176548,768,50,171114.93657855937,2024-05-19 05:01:32.712599,2024-05-19 05:02:17.229246,44.516647,"gothic 6 ix 9 ine as joker, nolan movie style, photorealistic portrait, extremely detailed, thriller, 8 k, digital quality "
