index,success,request_id,resolution,step,delay_time,start_time,end_time,time_consumption,prompt
0,True,18778103150375151019323631997770053857,512,50,3986.492807709891,2024-05-19 04:16:27.172895,2024-05-19 04:16:42.630271,15.457376,"kodak portra 4 0 0, flashlight, muted colours, 1 9 2 0 s style, long shot, a large large square square picture frame near by a window, vivid photo of a room with concrete walls, tiny gaussian blur, haze, depth of field, 1 9 6 0 s bauhaus metal furniture "
2,True,233511083999788175040181812763842086321,256,50,7489.751698055536,2024-05-19 04:16:30.675915,2024-05-19 04:16:45.937794,15.261879,"sexy jesus christ wearing a robe, digital art by wlop, makoto shinkai and artgem lau "
1,True,179627672641464432904533049401317925328,768,50,4965.427868480737,2024-05-19 04:16:28.148930,2024-05-19 04:16:47.705986,19.557056,"accurate portrait of 6 ix 9 ine with facial tattoos as dc superhero, 9 0 s noir realism, extremely detailed, 8 k "
3,True,54225316818556168197030939760461421415,512,50,10751.319792947295,2024-05-19 04:16:33.937391,2024-05-19 04:16:49.487469,15.550078,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, ultrafine hyperrealistic detailed face, mouth parted, photorealistic, neon rim lighting, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
5,True,238715793012616982266956772309845067129,512,50,13391.336470420954,2024-05-19 04:16:36.575591,2024-05-19 04:16:51.181092,14.605501,"sexy male jesus christ, digital art by wlop, makoto shinkai and artgem lau "
4,True,48108229801098282756284156252188009654,512,50,11682.215623442602,2024-05-19 04:16:34.865685,2024-05-19 04:16:51.185589,16.319904,"portrait of a beautiful host from westworld, painting by daniel sprick and jeremy mann and lucien freud and james jean, cinematic lighting, hyperrealism, high resolution, 4 k "
6,True,310124426751717563808076097347221084206,512,50,14140.204165666912,2024-05-19 04:16:37.324039,2024-05-19 04:16:51.187424,13.863385,"portrait of 6 ix 9 ine with facial tattoos as dc superhero, 9 0 s noir, realism, extremely detailed, 8 k "
7,True,56652124348250684751405633677051578269,512,50,19053.63290668741,2024-05-19 04:16:42.241455,2024-05-19 04:16:58.385088,16.143633,"dune, directed by alejandro jodorowsky, scifi, surreal, imax 7 0 mm, beautiful, cinematic, epic "
8,True,190163842023245327628645383922739686942,256,50,20513.135251931675,2024-05-19 04:16:43.696611,2024-05-19 04:17:00.508734,16.812123,"wild honey bees demonstrating against earth pollution, realistic bees holding a demonstration sign, bavarian alpine farmer fields, field flowers, sunset, dramatic angle, hopeless, dynamic pose, mountains in the background, 8 k hdr pixiv dslr photo by makoto shinkai ilya kuvshinov and wojtek fus "
9,True,49384956573493777083898729954950339158,768,50,21557.41307769626,2024-05-19 04:16:44.740954,2024-05-19 04:17:04.336403,19.595449,"portrait of 6 ix 9 ine with facial tattoos as gothic dc superhero, 9 0 s noir, realism, extremely detailed, 8 k "
10,True,46520536826056712024396736153597018688,512,50,25991.13695613927,2024-05-19 04:16:49.175096,2024-05-19 04:17:07.330477,18.155381,"portrait of a beautiful host from westworld, painting by daniel sprick and jeremy mann and lucien freud and james jean, cinematic lighting, hyperrealism, high resolution, 4 k "
11,True,115683806968566777643120726849921050604,256,50,28280.48276354061,2024-05-19 04:16:51.463671,2024-05-19 04:17:08.395336,16.931665,"a werewolf riding in a gondola, 8 k, vacation photo, trending online, award - winning, "
13,True,83547709879907214421385498292652258168,512,50,30311.386392981127,2024-05-19 04:16:53.496316,2024-05-19 04:17:09.929980,16.433664,"portrait of a beautiful host from westworld, painting by daniel sprick and jeremy mann and lucien freud and james jean, cinematic lighting, hyperrealism, high resolution, 4 k "
12,True,107272154062118899029020730277504305685,768,50,29354.51198070961,2024-05-19 04:16:52.539090,2024-05-19 04:17:12.173870,19.63478,"ice cream sunday, delicious, glistening, chocolate sauce, marshmallows, highly detailed, super micro, octane render, 8 k, 3 d rendering, close - up view, fill - in light, bokeh "
14,True,309114952297287626640917881218864421641,512,50,33864.50876135007,2024-05-19 04:16:57.049522,2024-05-19 04:17:13.366130,16.316608,"bokeh "
15,True,218590648467382861956480356818221520844,512,50,36165.19264432945,2024-05-19 04:16:59.349251,2024-05-19 04:17:14.993480,15.644229,"roulette wheel made from pizza "
16,True,288061719189751975223396672549161475077,512,50,37400.62045563229,2024-05-19 04:17:00.583758,2024-05-19 04:17:18.589292,18.005534,"great space pilgrimage, highly detailed, masterpiece, concept art, illustration, journey, scifi, beautiful, deep, thought provoking, trending on artstation, art by stuart lippincott and paul chadeisson "
18,False,None,256,50,42328.1591045308,2024-05-19 04:17:05.512303,2024-05-19 04:17:18.727883,13.21558,"a swarm of wild bees demonstrating against earth pollution, realistic bee insects holding a demonstration sign on a bavarian alpine farmer fields, field flowers, sunset, dramatic angle, hopeless, dynamic pose, mountains in the background, 8 k hdr pixiv dslr photo by makoto shinkai ilya kuvshinov and wojtek fus "
17,True,198456936610880185829084214433120739396,256,50,38605.40488492952,2024-05-19 04:17:01.789262,2024-05-19 04:17:18.729954,16.940692,"ice cream sunday, delicious, glistening, chocolate sauce, marshmallows, highly detailed, super micro, octane render, 8 k, 3 d rendering, close - up view, fill - in light, bokeh "
19,True,156741224007214809513924421338170884641,512,50,45410.37063749351,2024-05-19 04:17:08.593460,2024-05-19 04:17:24.618510,16.02505,"portrait of goth 6 ix 9 ine with facial tattoos as dc superhero, fantasy 9 0 s noir painting, realism, extremely detailed, 8 k "
21,True,288685845988684762837305987943263591259,512,50,51602.19573383525,2024-05-19 04:17:14.785800,2024-05-19 04:17:24.621651,9.835851,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
20,True,35060582369793065803758446537532732554,512,50,48746.7557351208,2024-05-19 04:17:11.932101,2024-05-19 04:17:29.567474,17.635373,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
23,True,48731923594640728952354431488669798966,256,50,53712.86085846734,2024-05-19 04:17:16.896672,2024-05-19 04:17:32.055351,15.158679,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
22,True,41144496502476324985557285329008107443,768,50,52933.829457426174,2024-05-19 04:17:16.117748,2024-05-19 04:17:35.485807,19.368059,"portrait of a beautiful host from westworld by daniel sprick and lucien freud and james jean, cinematic lighting, hyperrealism, high resolution, 4 k "
24,True,239185947374188264336253756351726182168,512,50,61126.98266468198,2024-05-19 04:17:24.311043,2024-05-19 04:17:40.831762,16.520719,"gothic 6 ix 9 ine as joker, nolan movie style, photorealistic portrait, extremely detailed, thriller, 8 k, digital quality "
25,True,314205128679770263816004354871333218932,512,50,64519.91179900737,2024-05-19 04:17:27.704551,2024-05-19 04:17:40.835327,13.130776,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
26,True,187271746010810576552855813070162140030,512,50,66948.79221649806,2024-05-19 04:17:30.132573,2024-05-19 04:17:45.933953,15.80138,"fantasy art of a baby angel with m 4 a 1, haven "
27,True,339899541046206780702592718636572192255,256,50,71966.62604024322,2024-05-19 04:17:35.152552,2024-05-19 04:17:52.259571,17.107019,"johnny got his gun, 8 k, stock photography, detailed, high res, professional, award - winning, "
28,True,168949962846196697184629880159596104863,768,50,73748.64689106212,2024-05-19 04:17:36.932627,2024-05-19 04:17:56.711836,19.779209,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
30,True,172583371236853758506301569850726784943,256,50,81189.79155251777,2024-05-19 04:17:44.375091,2024-05-19 04:18:01.505411,17.13032,"portrait of a beautiful host from westworld, painting by daniel sprick and lucien freud, cinematic lighting, hyperrealism, high resolution, 4 k "
29,True,219572477198988861135507276414413840974,768,50,79665.01155678637,2024-05-19 04:17:42.850354,2024-05-19 04:18:02.514864,19.66451,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
31,True,206989478665733459189792771258392130861,512,50,82019.75134879003,2024-05-19 04:17:45.204090,2024-05-19 04:18:08.337103,23.133013,"ice cream sunday, delicious, glistening, chocolate sauce, marshmallows, highly detailed, octane render, 8 k, 3 d rendering, close - up view "
35,False,None,768,50,89062.49647529412,2024-05-19 04:17:52.248840,2024-05-19 04:18:09.324373,17.075533,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light semi - distant figures in the dark during sunrise in a glade, ornate, hyper realistic, super detailed "
37,False,None,512,50,91419.03170415592,2024-05-19 04:17:54.602197,2024-05-19 04:18:09.324992,14.722795,"sarcandra glabra "
34,False,None,768,50,85490.5155208862,2024-05-19 04:17:48.674078,2024-05-19 04:18:09.325409,20.651331,"portrait of a beautiful host from westworld, painting by daniel sprick and lucien freud and william bouguereau, cinematic lighting, high resolution, 4 k "
32,True,263226118335400463220278597824251667496,768,50,83291.86860723539,2024-05-19 04:17:46.475577,2024-05-19 04:18:09.340721,22.865144,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light semi - distant figures in the dark during sunrise, ornate, hyper realistic, super detailed "
33,True,54502115298936821399384527759184083689,768,50,84709.07201320936,2024-05-19 04:17:47.892242,2024-05-19 04:18:09.344252,21.45201,"kodak portra 4 0 0, flashlight, muted colours, 1 9 2 0 s style, long shot, a large large square square picture frame near by a window, vivid photo of a room with concrete walls, tiny gaussian blur, haze, depth of field, 1 9 6 0 s bauhaus style scandinavian metal furniture "
40,False,None,512,50,95295.75326026464,2024-05-19 04:17:58.479757,2024-05-19 04:18:14.858199,16.378442,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light semi - distant figures in the dark during sunrise in an enchanted glade, ornate, hyper realistic, super detailed "
39,False,None,256,50,93915.3368313692,2024-05-19 04:17:57.098984,2024-05-19 04:18:14.858876,17.759892,"casino interior environment concept art, casino gaming interior environment concept art wide angle for 3 d game art unity, award winning artstation "
41,False,None,768,50,96118.4130222716,2024-05-19 04:17:59.303505,2024-05-19 04:18:14.859453,15.555948,"victorian style ballerina party in the hall of mirrors "
36,False,None,768,50,90965.73249566182,2024-05-19 04:17:54.151600,2024-05-19 04:18:14.860133,20.708533,"portrait of a beautiful host from westworld, painting by daniel sprick and william bouguereau, cinematic lighting, hyperrealism, high resolution, 4 k "
38,True,64773629506654449663440898135309438047,512,50,93547.70751249704,2024-05-19 04:17:56.730525,2024-05-19 04:18:14.865667,18.135142,"great old ones, yog - sothoth, r'lyeh, shub - niggurath, tentacles horrors lovecraft, cosmic horror, close up dragon eyes orb glow iridescent, psycho nebula colors, galaxy nebula planets, photoluminescence reflective spectral colors, award winning photograph, unreal engine, realism "
44,False,None,512,50,103895.5425301881,2024-05-19 04:18:07.080945,2024-05-19 04:18:19.674378,12.593433,"great old ones, yog - sothoth, r'lyeh, shub - niggurath, tentacles horrors lovecraft, cosmic horror, close up dragon eyes orb glow iridescent, psycho nebula colors, galaxy nebula planets, photoluminescence reflective spectral colors, award winning photograph, unreal engine, realism, picture taken by gammell "
42,False,None,768,50,98543.27701998124,2024-05-19 04:18:01.726765,2024-05-19 04:18:19.675159,17.948394,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light semi - distant figures in the dark during sunrise in a glade, ornate, hyper realistic, super detailed "
43,True,127935797056193892197655151897629959164,256,50,101159.31698198985,2024-05-19 04:18:04.343923,2024-05-19 04:18:19.676631,15.332708,"flower of sarcandra glabra, encyclopedia "
45,True,322444208268545212635533019183406225118,768,50,107024.99972157647,2024-05-19 04:18:10.208811,2024-05-19 04:18:32.320422,22.111611,"painting of a victorian style ballerina party in the hall of mirrors, impressionism "
48,True,67122555337864524989881518662877620553,512,50,111866.7814169592,2024-05-19 04:18:15.050051,2024-05-19 04:18:32.542154,17.492103,"textless, cinecolor, textless, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light dark semi - distant figures in the dark during sunrise in an enchanted palace, ornate, hyper realistic, super detailed "
46,True,143466628796007449447696695680493198600,768,50,108909.9027927428,2024-05-19 04:18:12.094872,2024-05-19 04:18:33.351981,21.257109,"textless, cinecolor, textless, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light dark semi - distant figures in the dark during sunrise in an enchanted glade, ornate, hyper realistic, super detailed "
50,False,None,512,50,116800.8213817668,2024-05-19 04:18:19.984090,2024-05-19 04:18:33.482829,13.498739,"ice cream sunday, delicious, glistening, chocolate sauce, marshmallows, highly detailed, octane render, 8 k, ultra fine hyper realistic detailed, neon rim lighting, reflections, smooth, sharp focus, 3 d rendering "
47,False,None,768,50,109439.75867009474,2024-05-19 04:18:12.623499,2024-05-19 04:18:33.483402,20.859903,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
49,True,254389374868201026652091976040427875931,256,50,114098.56552437037,2024-05-19 04:18:17.283423,2024-05-19 04:18:33.485121,16.201698,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
52,False,None,256,50,121211.5271278208,2024-05-19 04:18:24.394259,2024-05-19 04:18:38.434752,14.040493,"hibiscus rosa - sinensis infographic "
53,False,None,512,50,121826.58980627118,2024-05-19 04:18:25.010123,2024-05-19 04:18:38.435458,13.425335,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
51,True,141490545498726122089882587846645460993,512,50,118460.6522017889,2024-05-19 04:18:21.646067,2024-05-19 04:18:38.441040,16.794973,"the temple of artemis at ephesus, ceremony in honor of the goddess artemis, isometric view 4 5 degree, so beautiful, by lliam brazier, petros afshar, peter mohrbacher and victo ngai, contest winner on behance "
54,True,214751233622383203654766172700223434523,512,50,125278.4774215632,2024-05-19 04:18:28.465094,2024-05-19 04:18:44.958358,16.493264,"the temple of artemis at ephesus, ceremony in honor of the goddess artemis, so beautiful, by lliam brazier, petros afshar, peter mohrbacher and victo ngai, contest winner on behance "
55,True,257459458551188916867569006519242077656,256,50,129074.4445487776,2024-05-19 04:18:32.261053,2024-05-19 04:18:47.632851,15.371798,"hibiscus rosa - sinensis, hand painted "
57,False,None,768,50,134420.70265553435,2024-05-19 04:18:37.603651,2024-05-19 04:18:57.082496,19.478845,"happy adriana lima, by mark ryden "
56,True,49119363833609682361490947361443214245,768,50,132384.33712539086,2024-05-19 04:18:35.569102,2024-05-19 04:18:57.099137,21.530035,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
59,True,8007992337219611570462612533422820242,768,50,139210.48387334906,2024-05-19 04:18:42.394779,2024-05-19 04:18:57.104152,14.709373,"cute fumo plush horned deer girl in the verdant bluff of the flooded heavenly graveyard, melted film, thick mist blowing in the wind, gothic light wraith ghost maiden in tattered robes, milky white wisps of smoky wraiths, deep zoom nikon f / 2. 8, bokeh, volumetric fog in uneven medium, sepia vignette with scratches, vray "
58,True,41817673566761448249256437138449659191,512,50,138228.87894682915,2024-05-19 04:18:41.413424,2024-05-19 04:18:57.327982,15.914558,"an elegant goddess, flowing lightpainting swirling around her, highly detailed, photorealistic, surrounded by lake, reflections, smooth, sharp focus, ultrawide, art by lindsay adler and dani olivier and michael bosanko "
64,False,None,256,50,146625.50534392503,2024-05-19 04:18:49.812204,2024-05-19 04:19:03.748030,13.935826,"spritesheet game asset vector art, smooth style beeple, by thomas kinkade hearstone league of legends dofus overwatch "
62,False,None,256,50,143093.61230687934,2024-05-19 04:18:46.278107,2024-05-19 04:19:03.748818,17.470711,"portrait of man and ghost outside office building, cynical realism, painterly, yoshitaka amano, miles johnston, moebius, beautiful lighting, miles johnston, klimt, tendrils, in the style of, louise zhang, victor charreton, james jean, two figures "
63,False,None,256,50,144124.88051944875,2024-05-19 04:18:47.309495,2024-05-19 04:19:03.749379,16.439884,"black red and gold baroque detailed filigree carpet, flat texture design, warhammer concept art "
61,False,None,768,50,141460.35239869,2024-05-19 04:18:44.645577,2024-05-19 04:19:03.750097,19.10452,"black red and gold baroque detailed filigree bdsm collar!!!!! worn around the neck, warhammer concept art "
60,True,175487266132731779266371157230420949606,768,50,139837.0822348921,2024-05-19 04:18:43.020699,2024-05-19 04:19:03.762982,20.742283,"everything is dharma, like a dream bubble, like dew and like electricity. should be viewed as such "
69,False,None,256,50,161190.85412632045,2024-05-19 04:19:04.374649,2024-05-19 04:19:16.970994,12.596345,"spritesheet game asset vector art, smooth style beeple, by thomas kinkade hearstone league of legends dofus overwatch "
65,True,330015250616453876948824896247695288418,256,50,153603.11386971312,2024-05-19 04:18:56.786751,2024-05-19 04:19:16.973911,20.18716,"an elegant goddess, flowing lightpainting swirling around her, highly detailed, photorealistic, surrounded by lake, reflections, smooth, sharp focus, ultrawide, art by lindsay adler and dani olivier and michael bosanko "
68,True,146620129004091414703691658205616315312,512,50,158377.75059169432,2024-05-19 04:19:01.563904,2024-05-19 04:19:17.696258,16.132354,"a young greek god wearing modern clothing. fashion. character design. realistic. sharp focus. elaborate. highly detailed. cumulonimbus. surrealism. trending on artstation. by bussiere. krenz cushart sachin teng. rhads. "
66,True,17399178965288731015823097243281632516,768,50,155197.1330007462,2024-05-19 04:18:58.381306,2024-05-19 04:19:18.683557,20.302251,"portrait of woman with rainbow face in white fur coat, cynical realism, peter furguson painterly, yoshitaka amano, miles johnston, moebius, beautiful lighting, miles johnston, klimt, tendrils, in the style of, louise zhang, victor charreton, james jean, two figures, terrence malick "
67,True,298228214442361517030654283901199262939,768,50,156329.60578679212,2024-05-19 04:18:59.513668,2024-05-19 04:19:18.688270,19.174602,"jesse pinkman as a bodybuilder "
72,False,None,512,50,166846.47341873217,2024-05-19 04:19:10.031019,2024-05-19 04:19:23.540407,13.509388,"spritesheet game asset vector art, smooth style beeple, by thomas kinkade hearstone league of legends dofus overwatch "
71,False,None,512,50,165196.93226235328,2024-05-19 04:19:08.383441,2024-05-19 04:19:23.541176,15.157735,"cockatoo cobra alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski "
70,True,224737805963891563986561958448205026027,256,50,161850.65731405708,2024-05-19 04:19:05.034458,2024-05-19 04:19:23.542653,18.508195,"man with vr headset inside retro mall, in the style of lisa yuskavage, dustin yellin, miles johnston, keita morimoto, kuroda seiki, ozabu, john william godward, painterly, yoshitaka amano, moebius, beautiful lighting, miles johnston, klimt, louise zhang, james jean, terrence malick screenshots, ghibli"
73,True,302953644652099874501681217758267330110,512,50,170101.35537775143,2024-05-19 04:19:13.286799,2024-05-19 04:19:30.491459,17.20466,"black red and gold baroque detailed filigree prosthetic warhammer concept art "
74,True,63997356457780430852673648913211130010,256,50,171533.2788883979,2024-05-19 04:19:14.718442,2024-05-19 04:19:30.669021,15.950579,"cadaques church painted by van gogh "
75,True,303889758883577214956872321045398676100,256,50,172018.05596145467,2024-05-19 04:19:15.202119,2024-05-19 04:19:30.671078,15.468959,"dreamlike nightmare watercolor painting cute fumo plush girl in tattered ghostly robes in the flooded watchtower of a fallen civilization, long glowing wisps of trailing volumetric smoke, runic markings, deep focal depth f / 2. 8, vray "
79,False,None,512,50,178526.04677173175,2024-05-19 04:19:21.712444,2024-05-19 04:19:36.388352,14.675908,"perfectly symmetrical black red and gold baroque detailed filigree fractal fantasy warhammer concept art, uv unwrapped texture, cgsociety "
77,False,None,768,50,174735.04107188733,2024-05-19 04:19:17.918710,2024-05-19 04:19:36.388803,18.470093,"2 0 megapixels, 3 2 k definition, light from below, fashion photography, elegant, precise intricate dinosaur, precise intricate award winning best quality close up photo by peter lindbergh of a best quality anthropomorphic dinosaur wearing sitting on a banker's chair, ultradetailed, ultrafine detail "
78,False,None,768,50,175432.02327171675,2024-05-19 04:19:18.616595,2024-05-19 04:19:36.389238,17.772643,"galaxy jellyfish flying around emma watson angel, jellyfish floating in space, 2 d artwork by dom qwek, full side view, trending on polycount, artstation, 3 d modeling trident, hd, vray, 8 k, sharp high quality artwork in style of greg rutkowski, concept art, blizzard warcraft artwork, hearthstone card artwork "
76,True,245187791206944612372652888988189010408,768,50,173305.8783111924,2024-05-19 04:19:16.490502,2024-05-19 04:19:36.404599,19.914097,"perfectly symmetrical black red and gold baroque detailed filigree bdsm choker neckwear warhammer concept art, uv unwrapped texture, cgsociety "
82,False,None,512,50,185520.2110130952,2024-05-19 04:19:28.703178,2024-05-19 04:19:46.777922,18.074744,"textless, schlieren, cinecolor, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
83,False,None,256,50,188429.5215268213,2024-05-19 04:19:31.614012,2024-05-19 04:19:46.778556,15.164544,"epic wondrous priceless aesthetically beautiful painting of fairytale castle towers rise above a tangled hedge of briars and roses, floral historical art, roses from the renaissance, trending on artstation, by a genius landscape artist "
80,True,241576794282411983689331876788455048035,768,50,182011.4699643849,2024-05-19 04:19:25.196592,2024-05-19 04:19:46.797016,21.600424,"tardigrade alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski "
81,True,9679334718822403254288148291892034475,768,50,183470.266109925,2024-05-19 04:19:26.655434,2024-05-19 04:19:46.801737,20.146303,"textless, schlieren, cinecolor, megapixel, perfectionism, crepuscular rays, natural lighting, sunlight, scattering, caustics, weta digital, vapor, hdr, mordancage, insanely detailed intricate, hypermaximalist, elegant, ornate, hyper realistic, super detailed, figures in the dark during sunrise "
85,True,258379980346845976082001095718391482421,512,50,193523.27428511737,2024-05-19 04:19:36.706592,2024-05-19 04:19:56.215409,19.508817,"perfectly symmetrical black red and gold art deco detailed filigree roman legion banner standard, warhammer concept art, uv unwrapped texture, cgsociety "
